eda,time
4.0,1534405928.0
0.0,1534405928.25
0.835227,1534405928.5
1.182651,1534405928.75
1.259581,1534405929.0
1.262143,1534405929.25
1.265986,1534405929.5
1.273672,1534405929.75
1.278796,1534405930.0
1.276234,1534405930.25
1.281358,1534405930.5
1.28264,1534405930.75
1.281358,1534405931.0
1.28264,1534405931.25
1.280077,1534405931.5
1.276234,1534405931.75
1.280077,1534405932.0
1.28264,1534405932.25
1.283921,1534405932.5
1.28264,1534405932.75
1.283921,1534405933.0
1.292888,1534405933.25
1.29545,1534405933.5
1.301855,1534405933.75
1.313384,1534405934.0
1.318508,1534405934.25
1.318508,1534405934.5
1.319789,1534405934.75
1.323632,1534405935.0
1.318508,1534405935.25
1.319789,1534405935.5
1.323632,1534405935.75
1.319789,1534405936.0
1.317227,1534405936.25
1.312103,1534405936.5
1.312103,1534405936.75
1.310822,1534405937.0
1.309541,1534405937.25
1.304417,1534405937.5
1.305698,1534405937.75
1.306979,1534405938.0
1.300574,1534405938.25
1.299293,1534405938.5
1.300574,1534405938.75
1.298012,1534405939.0
1.29545,1534405939.25
1.294169,1534405939.5
1.294169,1534405939.75
1.301855,1534405940.0
1.299293,1534405940.25
1.29545,1534405940.5
1.300574,1534405940.75
1.300574,1534405941.0
1.304417,1534405941.25
1.303136,1534405941.5
1.303136,1534405941.75
1.300574,1534405942.0
1.300574,1534405942.25
1.300574,1534405942.5
1.296731,1534405942.75
1.29545,1534405943.0
1.292888,1534405943.25
1.291607,1534405943.5
1.292888,1534405943.75
1.291607,1534405944.0
1.292888,1534405944.25
1.300574,1534405944.5
1.309541,1534405944.75
1.312103,1534405945.0
1.322351,1534405945.25
1.32107,1534405945.5
1.312103,1534405945.75
1.314665,1534405946.0
1.322351,1534405946.25
1.323632,1534405946.5
1.318508,1534405946.75
1.303136,1534405947.0
1.290326,1534405947.25
1.286483,1534405947.5
1.276234,1534405947.75
1.273672,1534405948.0
1.274953,1534405948.25
1.274953,1534405948.5
1.277515,1534405948.75
1.277515,1534405949.0
1.286483,1534405949.25
1.298012,1534405949.5
1.30826,1534405949.75
1.310822,1534405950.0
1.310822,1534405950.25
1.313384,1534405950.5
1.312103,1534405950.75
1.30826,1534405951.0
1.304417,1534405951.25
1.306979,1534405951.5
1.306979,1534405951.75
1.304417,1534405952.0
1.301855,1534405952.25
1.300574,1534405952.5
1.304417,1534405952.75
1.303136,1534405953.0
1.30826,1534405953.25
1.300574,1534405953.5
1.310822,1534405953.75
1.298012,1534405954.0
1.281358,1534405954.25
1.274953,1534405954.5
1.27111,1534405954.75
1.272391,1534405955.0
1.272391,1534405955.25
1.273672,1534405955.5
1.274953,1534405955.75
1.273672,1534405956.0
1.272391,1534405956.25
1.274953,1534405956.5
1.273672,1534405956.75
1.277515,1534405957.0
1.285202,1534405957.25
1.278796,1534405957.5
1.285202,1534405957.75
1.278796,1534405958.0
1.283921,1534405958.25
1.281358,1534405958.5
1.286483,1534405958.75
1.285202,1534405959.0
1.281358,1534405959.25
1.273672,1534405959.5
1.269829,1534405959.75
1.273672,1534405960.0
1.272391,1534405960.25
1.274953,1534405960.5
1.28264,1534405960.75
1.277515,1534405961.0
1.273672,1534405961.25
1.274953,1534405961.5
1.276234,1534405961.75
1.277515,1534405962.0
1.281358,1534405962.25
1.278796,1534405962.5
1.277515,1534405962.75
1.278796,1534405963.0
1.28264,1534405963.25
1.283921,1534405963.5
1.28264,1534405963.75
1.276234,1534405964.0
1.269829,1534405964.25
1.273672,1534405964.5
1.272391,1534405964.75
1.274953,1534405965.0
1.27111,1534405965.25
1.27111,1534405965.5
1.265986,1534405965.75
1.274953,1534405966.0
1.265986,1534405966.25
1.263424,1534405966.5
1.260862,1534405966.75
1.267267,1534405967.0
1.272391,1534405967.25
1.274953,1534405967.5
1.273672,1534405967.75
1.277515,1534405968.0
1.277515,1534405968.25
1.280077,1534405968.5
1.278796,1534405968.75
1.28264,1534405969.0
1.280077,1534405969.25
1.280077,1534405969.5
1.280077,1534405969.75
1.287764,1534405970.0
1.291607,1534405970.25
1.28264,1534405970.5
1.281358,1534405970.75
1.283921,1534405971.0
1.281358,1534405971.25
1.283921,1534405971.5
1.281358,1534405971.75
1.280077,1534405972.0
1.280077,1534405972.25
1.276234,1534405972.5
1.268548,1534405972.75
1.262143,1534405973.0
1.262143,1534405973.25
1.259581,1534405973.5
1.260862,1534405973.75
1.264705,1534405974.0
1.267267,1534405974.25
1.259581,1534405974.5
1.262143,1534405974.75
1.257019,1534405975.0
1.259581,1534405975.25
1.269829,1534405975.5
1.268548,1534405975.75
1.27111,1534405976.0
1.272391,1534405976.25
1.273672,1534405976.5
1.273672,1534405976.75
1.277515,1534405977.0
1.278796,1534405977.25
1.273672,1534405977.5
1.269829,1534405977.75
1.27111,1534405978.0
1.267267,1534405978.25
1.268548,1534405978.5
1.265986,1534405978.75
1.267267,1534405979.0
1.267267,1534405979.25
1.269829,1534405979.5
1.276234,1534405979.75
1.276234,1534405980.0
1.278796,1534405980.25
1.276234,1534405980.5
1.274953,1534405980.75
1.274953,1534405981.0
1.269829,1534405981.25
1.263424,1534405981.5
1.267267,1534405981.75
1.27111,1534405982.0
1.274953,1534405982.25
1.27111,1534405982.5
1.273672,1534405982.75
1.273672,1534405983.0
1.278796,1534405983.25
1.280077,1534405983.5
1.278796,1534405983.75
1.289045,1534405984.0
1.285202,1534405984.25
1.285202,1534405984.5
1.285202,1534405984.75
1.28264,1534405985.0
1.28264,1534405985.25
1.280077,1534405985.5
1.277515,1534405985.75
1.280077,1534405986.0
1.273672,1534405986.25
1.277515,1534405986.5
1.277515,1534405986.75
1.276234,1534405987.0
1.278796,1534405987.25
1.277515,1534405987.5
1.277515,1534405987.75
1.265986,1534405988.0
1.262143,1534405988.25
1.264705,1534405988.5
1.264705,1534405988.75
1.272391,1534405989.0
1.276234,1534405989.25
1.273672,1534405989.5
1.281358,1534405989.75
1.280077,1534405990.0
1.281358,1534405990.25
1.281358,1534405990.5
1.28264,1534405990.75
1.280077,1534405991.0
1.274953,1534405991.25
1.272391,1534405991.5
1.277515,1534405991.75
1.278796,1534405992.0
1.28264,1534405992.25
1.276234,1534405992.5
1.273672,1534405992.75
1.28264,1534405993.0
1.287764,1534405993.25
1.286483,1534405993.5
1.291607,1534405993.75
1.296731,1534405994.0
1.296731,1534405994.25
1.292888,1534405994.5
1.291607,1534405994.75
1.290326,1534405995.0
1.290326,1534405995.25
1.286483,1534405995.5
1.287764,1534405995.75
1.291607,1534405996.0
1.290326,1534405996.25
1.292888,1534405996.5
1.300574,1534405996.75
1.303136,1534405997.0
1.306979,1534405997.25
1.306979,1534405997.5
1.303136,1534405997.75
1.304417,1534405998.0
1.296731,1534405998.25
1.296731,1534405998.5
1.298012,1534405998.75
1.29545,1534405999.0
1.292888,1534405999.25
1.289045,1534405999.5
1.290326,1534405999.75
1.298012,1534406000.0
1.299293,1534406000.25
1.298012,1534406000.5
1.299293,1534406000.75
1.301855,1534406001.0
1.301855,1534406001.25
1.306979,1534406001.5
1.303136,1534406001.75
1.305698,1534406002.0
1.306979,1534406002.25
1.313384,1534406002.5
1.322351,1534406002.75
1.330037,1534406003.0
1.341567,1534406003.25
1.340286,1534406003.5
1.34541,1534406003.75
1.355658,1534406004.0
1.35822,1534406004.25
1.365906,1534406004.5
1.369749,1534406004.75
1.360782,1534406005.0
1.354377,1534406005.25
1.350534,1534406005.5
1.342848,1534406005.75
1.340286,1534406006.0
1.339005,1534406006.25
1.340286,1534406006.5
1.342848,1534406006.75
1.342848,1534406007.0
1.344129,1534406007.25
1.344129,1534406007.5
1.351815,1534406007.75
1.353096,1534406008.0
1.347972,1534406008.25
1.349253,1534406008.5
1.347972,1534406008.75
1.346691,1534406009.0
1.344129,1534406009.25
1.341567,1534406009.5
1.328756,1534406009.75
1.322351,1534406010.0
1.322351,1534406010.25
1.318508,1534406010.5
1.314665,1534406010.75
1.314665,1534406011.0
1.318508,1534406011.25
1.319789,1534406011.5
1.322351,1534406011.75
1.32107,1534406012.0
1.322351,1534406012.25
1.322351,1534406012.5
1.324913,1534406012.75
1.318508,1534406013.0
1.317227,1534406013.25
1.313384,1534406013.5
1.319789,1534406013.75
1.318508,1534406014.0
1.317227,1534406014.25
1.312103,1534406014.5
1.309541,1534406014.75
1.315946,1534406015.0
1.314665,1534406015.25
1.315946,1534406015.5
1.315946,1534406015.75
1.315946,1534406016.0
1.318508,1534406016.25
1.313384,1534406016.5
1.312103,1534406016.75
1.312103,1534406017.0
1.317227,1534406017.25
1.313384,1534406017.5
1.313384,1534406017.75
1.314665,1534406018.0
1.322351,1534406018.25
1.32107,1534406018.5
1.322351,1534406018.75
1.318508,1534406019.0
1.319789,1534406019.25
1.319789,1534406019.5
1.318508,1534406019.75
1.313384,1534406020.0
1.310822,1534406020.25
1.317227,1534406020.5
1.310822,1534406020.75
1.315946,1534406021.0
1.317227,1534406021.25
1.317227,1534406021.5
1.317227,1534406021.75
1.317227,1534406022.0
1.318508,1534406022.25
1.317227,1534406022.5
1.318508,1534406022.75
1.314665,1534406023.0
1.318508,1534406023.25
1.313384,1534406023.5
1.310822,1534406023.75
1.30826,1534406024.0
1.305698,1534406024.25
1.315946,1534406024.5
1.310822,1534406024.75
1.315946,1534406025.0
1.319789,1534406025.25
1.318508,1534406025.5
1.319789,1534406025.75
1.313384,1534406026.0
1.313384,1534406026.25
1.313384,1534406026.5
1.313384,1534406026.75
1.314665,1534406027.0
1.313384,1534406027.25
1.315946,1534406027.5
1.323632,1534406027.75
1.326194,1534406028.0
1.323632,1534406028.25
1.32107,1534406028.5
1.319789,1534406028.75
1.318508,1534406029.0
1.32107,1534406029.25
1.314665,1534406029.5
1.310822,1534406029.75
1.306979,1534406030.0
1.306979,1534406030.25
1.306979,1534406030.5
1.312103,1534406030.75
1.309541,1534406031.0
1.304417,1534406031.25
1.305698,1534406031.5
1.309541,1534406031.75
1.314665,1534406032.0
1.313384,1534406032.25
1.315946,1534406032.5
1.312103,1534406032.75
1.310822,1534406033.0
1.30826,1534406033.25
1.306979,1534406033.5
1.30826,1534406033.75
1.301855,1534406034.0
1.296731,1534406034.25
1.298012,1534406034.5
1.305698,1534406034.75
1.312103,1534406035.0
1.313384,1534406035.25
1.314665,1534406035.5
1.312103,1534406035.75
1.30826,1534406036.0
1.304417,1534406036.25
1.304417,1534406036.5
1.298012,1534406036.75
1.304417,1534406037.0
1.305698,1534406037.25
1.296731,1534406037.5
1.292888,1534406037.75
1.296731,1534406038.0
1.301855,1534406038.25
1.305698,1534406038.5
1.30826,1534406038.75
1.310822,1534406039.0
1.313384,1534406039.25
1.309541,1534406039.5
1.309541,1534406039.75
1.310822,1534406040.0
1.312103,1534406040.25
1.312103,1534406040.5
1.310822,1534406040.75
