PPG GREEN,time
2127835.0,1588333220.378
2128623.0,1588333220.416
2127299.0,1588333220.336
2129623.0,1588333220.456
2137202.0,1588333220.696
2124855.0,1588333220.817
2131887.0,1588333220.536
2129464.0,1588333220.778
2133191.0,1588333220.577
2135142.0,1588333220.738
2134352.0,1588333220.617
2130799.0,1588333220.497
2121632.0,1588333220.858
2135828.0,1588333220.656
2126836.0,1588333220.296
2119018.0,1588333220.897
2117449.0,1588333220.937
2115951.0,1588333221.017
2116640.0,1588333220.979
2115073.0,1588333221.057
2114676.0,1588333221.098
2114420.0,1588333221.137
2115746.0,1588333221.219
2118032.0,1588333221.298
2114990.0,1588333221.178
2116783.0,1588333221.258
2119338.0,1588333221.339
2120759.0,1588333221.379
2123291.0,1588333221.418
2128084.0,1588333221.498
2130246.0,1588333221.538
2132644.0,1588333221.58
2134348.0,1588333221.618
2125612.0,1588333221.459
2132060.0,1588333221.658
2126993.0,1588333221.7
2121476.0,1588333221.78
2119691.0,1588333221.82
2119062.0,1588333221.859
2123076.0,1588333221.739
2118878.0,1588333221.899
2118707.0,1588333221.94
2118813.0,1588333222.019
2119738.0,1588333222.06
2118786.0,1588333221.98
2120906.0,1588333222.099
2122312.0,1588333222.139
2123460.0,1588333222.181
2124415.0,1588333222.22
2126711.0,1588333222.301
2127789.0,1588333222.34
2125977.0,1588333222.26
2128871.0,1588333222.381
2130313.0,1588333222.421
2129901.0,1588333222.46
2125174.0,1588333222.5
2117593.0,1588333222.741
2117075.0,1588333222.783
2117467.0,1588333222.701
2119210.0,1588333222.581
2118039.0,1588333222.62
2117589.0,1588333222.662
2121574.0,1588333222.542
2117066.0,1588333222.821
2117307.0,1588333222.861
2118371.0,1588333222.902
2119336.0,1588333222.941
2120604.0,1588333222.982
2122547.0,1588333223.061
2123569.0,1588333223.102
2124806.0,1588333223.143
2121379.0,1588333223.022
2125012.0,1588333223.183
2121199.0,1588333223.222
2114621.0,1588333223.302
2112771.0,1588333223.342
2117267.0,1588333223.263
2111887.0,1588333223.384
2111462.0,1588333223.422
2111118.0,1588333223.462
2110536.0,1588333223.503
2110154.0,1588333223.542
2110428.0,1588333223.583
2111036.0,1588333223.624
2112237.0,1588333223.663
2113242.0,1588333223.703
2114672.0,1588333223.744
2115883.0,1588333223.784
2117187.0,1588333223.823
2118786.0,1588333223.864
2118765.0,1588333223.903
2114481.0,1588333223.943
2109650.0,1588333223.985
2103276.0,1588333224.063
2106321.0,1588333224.023
2100881.0,1588333224.105
2099593.0,1588333224.144
2098781.0,1588333224.185
2097992.0,1588333224.225
2097190.0,1588333224.264
2097022.0,1588333224.304
2097240.0,1588333224.345
2097940.0,1588333224.385
2098374.0,1588333224.424
2099561.0,1588333224.465
2100479.0,1588333224.504
2101760.0,1588333224.545
2102932.0,1588333224.587
2103249.0,1588333224.625
2099166.0,1588333224.665
2094409.0,1588333224.706
2090713.0,1588333224.745
2087460.0,1588333224.786
2084388.0,1588333224.826
2082652.0,1588333224.865
2081972.0,1588333224.905
2081116.0,1588333224.947
2080231.0,1588333224.987
2079687.0,1588333225.026
2080218.0,1588333225.067
2080868.0,1588333225.106
2081607.0,1588333225.146
2082739.0,1588333225.188
2083975.0,1588333225.226
2085120.0,1588333225.266
2086547.0,1588333225.307
2088020.0,1588333225.346
2089652.0,1588333225.388
2091248.0,1588333225.428
2089059.0,1588333225.467
2084118.0,1588333225.507
2080418.0,1588333225.548
2077087.0,1588333225.588
2074339.0,1588333225.627
2072038.0,1588333225.668
2071480.0,1588333225.707
2070949.0,1588333225.747
2070452.0,1588333225.79
2070379.0,1588333225.828
2070615.0,1588333225.868
2071157.0,1588333225.909
2072219.0,1588333225.948
2073833.0,1588333225.989
2075143.0,1588333226.029
2076705.0,1588333226.068
2078204.0,1588333226.108
2079969.0,1588333226.149
2081805.0,1588333226.189
2083765.0,1588333226.228
2085318.0,1588333226.27
2082800.0,1588333226.309
2079017.0,1588333226.349
2075944.0,1588333226.391
2073488.0,1588333226.429
2071586.0,1588333226.469
2070310.0,1588333226.51
2070717.0,1588333226.549
2070716.0,1588333226.59
2070579.0,1588333226.63
2070818.0,1588333226.669
2071648.0,1588333226.71
2072814.0,1588333226.751
2074405.0,1588333226.791
2076147.0,1588333226.83
2077653.0,1588333226.871
2079622.0,1588333226.91
2081433.0,1588333226.95
2083295.0,1588333226.992
2085656.0,1588333227.03
2087676.0,1588333227.07
2088103.0,1588333227.112
2085225.0,1588333227.151
2082606.0,1588333227.192
2080648.0,1588333227.232
2079595.0,1588333227.271
2079132.0,1588333227.311
2079298.0,1588333227.352
2080162.0,1588333227.392
2080565.0,1588333227.431
2081191.0,1588333227.473
2082212.0,1588333227.512
2083680.0,1588333227.552
2085377.0,1588333227.594
2087129.0,1588333227.632
2089263.0,1588333227.672
2091371.0,1588333227.713
2093385.0,1588333227.752
2095693.0,1588333227.793
2097737.0,1588333227.834
2100068.0,1588333227.873
2102412.0,1588333227.913
2101986.0,1588333227.954
2099744.0,1588333227.994
2097901.0,1588333228.033
2096797.0,1588333228.074
2096155.0,1588333228.113
2096026.0,1588333228.153
2096747.0,1588333228.196
2097669.0,1588333228.234
2098437.0,1588333228.274
2099309.0,1588333228.315
2100735.0,1588333228.354
2102627.0,1588333228.395
2104180.0,1588333228.435
2106232.0,1588333228.474
2108400.0,1588333228.514
2110507.0,1588333228.556
2112638.0,1588333228.596
2114795.0,1588333228.635
2117086.0,1588333228.676
2119342.0,1588333228.715
2121705.0,1588333228.755
2122535.0,1588333228.797
2121533.0,1588333228.835
2119633.0,1588333228.875
2118708.0,1588333228.917
2118608.0,1588333228.956
2118451.0,1588333228.997
2119292.0,1588333229.037
2120017.0,1588333229.076
2121169.0,1588333229.116
2121938.0,1588333229.157
2123406.0,1588333229.197
2124988.0,1588333229.236
2126543.0,1588333229.278
2128230.0,1588333229.317
2130114.0,1588333229.357
2131911.0,1588333229.399
2134153.0,1588333229.437
2135951.0,1588333229.477
2138180.0,1588333229.518
2139981.0,1588333229.557
2142118.0,1588333229.598
2144092.0,1588333229.639
2145092.0,1588333229.678
2144013.0,1588333229.718
2142675.0,1588333229.759
2142404.0,1588333229.799
2142258.0,1588333229.838
2142384.0,1588333229.879
2143235.0,1588333229.918
2143807.0,1588333229.958
2144940.0,1588333230.001
2145861.0,1588333230.039
2146530.0,1588333230.079
2148000.0,1588333230.12
2149456.0,1588333230.159
2151093.0,1588333230.2
2152470.0,1588333230.24
2154217.0,1588333230.279
2155538.0,1588333230.32
2157085.0,1588333230.361
2158967.0,1588333230.401
2160886.0,1588333230.44
2162910.0,1588333230.481
2164922.0,1588333230.52
2165620.0,1588333230.56
2164543.0,1588333230.603
2163505.0,1588333230.641
2162893.0,1588333230.681
2163007.0,1588333230.722
2163205.0,1588333230.761
2164068.0,1588333230.802
2164708.0,1588333230.842
2165403.0,1588333230.881
2166140.0,1588333230.921
2167089.0,1588333230.963
2168340.0,1588333231.003
2169813.0,1588333231.042
2171174.0,1588333231.083
2172443.0,1588333231.122
2174117.0,1588333231.162
2176008.0,1588333231.204
2177367.0,1588333231.242
2179078.0,1588333231.282
2180971.0,1588333231.323
2182530.0,1588333231.362
2182040.0,1588333231.403
2180608.0,1588333231.444
2179789.0,1588333231.483
2179421.0,1588333231.523
2179671.0,1588333231.564
2179974.0,1588333231.604
2180640.0,1588333231.643
2181506.0,1588333231.684
2181771.0,1588333231.723
2182264.0,1588333231.763
2183394.0,1588333231.805
2184450.0,1588333231.843
2185807.0,1588333231.883
2187256.0,1588333231.925
2188468.0,1588333231.964
2189822.0,1588333232.005
2191274.0,1588333232.045
2192533.0,1588333232.084
2194189.0,1588333232.124
2195410.0,1588333232.165
2195381.0,1588333232.205
2194095.0,1588333232.244
2193114.0,1588333232.286
2192526.0,1588333232.373
2192767.0,1588333232.413
2193152.0,1588333232.455
2194023.0,1588333232.493
2194485.0,1588333232.533
2194842.0,1588333232.574
2197733.0,1588333232.694
2196553.0,1588333232.654
2195894.0,1588333232.613
2198814.0,1588333232.733
2200013.0,1588333232.773
2201370.0,1588333232.815
2202565.0,1588333232.855
2203765.0,1588333232.894
2205416.0,1588333232.935
2206721.0,1588333232.974
2206562.0,1588333233.014
2203348.0,1588333233.094
2204828.0,1588333233.056
2202569.0,1588333233.134
2201963.0,1588333233.175
2202084.0,1588333233.214
2202140.0,1588333233.255
2202235.0,1588333233.296
2202421.0,1588333233.335
2202331.0,1588333233.375
2202725.0,1588333233.416
2203111.0,1588333233.456
2204046.0,1588333233.495
2205254.0,1588333233.536
2206023.0,1588333233.575
2206948.0,1588333233.615
2208225.0,1588333233.658
2209198.0,1588333233.696
2208930.0,1588333233.736
2207232.0,1588333233.777
2205262.0,1588333233.816
2203601.0,1588333233.857
2203140.0,1588333233.897
2202492.0,1588333233.936
2202828.0,1588333233.976
2202423.0,1588333234.058
2202626.0,1588333234.097
2202604.0,1588333234.138
2203259.0,1588333234.177
2203542.0,1588333234.217
2205530.0,1588333234.297
2204587.0,1588333234.259
2202541.0,1588333234.018
2206396.0,1588333234.337
2207613.0,1588333234.378
2208369.0,1588333234.418
2202945.0,1588333234.499
2206101.0,1588333234.459
2200691.0,1588333234.538
2199464.0,1588333234.578
2198618.0,1588333234.619
2199172.0,1588333234.659
2199085.0,1588333234.698
2199622.0,1588333234.739
2199807.0,1588333234.779
2200284.0,1588333234.819
2202302.0,1588333234.899
2201495.0,1588333234.861
2203281.0,1588333234.939
2204445.0,1588333234.98
2205827.0,1588333235.019
2207097.0,1588333235.06
2208145.0,1588333235.139
2205379.0,1588333235.18
2208055.0,1588333235.1
2202859.0,1588333235.221
2200328.0,1588333235.261
2199252.0,1588333235.3
2198205.0,1588333235.341
2197275.0,1588333235.42
2198088.0,1588333235.38
2195846.0,1588333235.463
2194561.0,1588333235.501
2193540.0,1588333235.541
2193370.0,1588333235.582
2193575.0,1588333235.621
2193518.0,1588333235.662
2194007.0,1588333235.702
2194322.0,1588333235.741
2195099.0,1588333235.781
2195953.0,1588333235.823
2193392.0,1588333235.902
2189539.0,1588333235.943
2186553.0,1588333235.982
2195927.0,1588333235.863
2182657.0,1588333236.064
2184647.0,1588333236.022
2181315.0,1588333236.142
2181946.0,1588333236.102
2181089.0,1588333236.184
2180294.0,1588333236.223
2180166.0,1588333236.264
2180649.0,1588333236.343
2180205.0,1588333236.304
2181067.0,1588333236.383
2182648.0,1588333236.464
2181684.0,1588333236.424
2183321.0,1588333236.503
2184240.0,1588333236.545
2185032.0,1588333236.584
2187254.0,1588333236.666
2185305.0,1588333236.704
2186355.0,1588333236.624
2182507.0,1588333236.744
2179754.0,1588333236.785
2176615.0,1588333236.865
2178075.0,1588333236.824
2175994.0,1588333236.906
2175496.0,1588333236.945
2175189.0,1588333236.985
2174777.0,1588333237.026
2174573.0,1588333237.066
2174953.0,1588333237.105
2175348.0,1588333237.146
2176263.0,1588333237.185
2177206.0,1588333237.225
2177982.0,1588333237.268
2178947.0,1588333237.306
2180081.0,1588333237.346
2181015.0,1588333237.426
2181044.0,1588333237.387
2176435.0,1588333237.507
2178885.0,1588333237.467
2174620.0,1588333237.546
2173226.0,1588333237.586
2172371.0,1588333237.628
2172426.0,1588333237.668
2172294.0,1588333237.707
2172283.0,1588333237.748
2172502.0,1588333237.787
2172651.0,1588333237.827
2173883.0,1588333237.869
2174640.0,1588333237.907
2175440.0,1588333237.948
2176555.0,1588333237.989
2177861.0,1588333238.028
2178975.0,1588333238.069
2180343.0,1588333238.109
2181476.0,1588333238.148
2182912.0,1588333238.188
2182379.0,1588333238.229
2180259.0,1588333238.269
2177786.0,1588333238.309
2175947.0,1588333238.35
2174426.0,1588333238.389
2173702.0,1588333238.429
2173531.0,1588333238.471
2173241.0,1588333238.509
2172983.0,1588333238.549
2173034.0,1588333238.59
2173271.0,1588333238.63
2173756.0,1588333238.67
2174849.0,1588333238.711
2175524.0,1588333238.75
2176520.0,1588333238.79
2177788.0,1588333238.831
2178970.0,1588333238.871
2180248.0,1588333238.91
2181500.0,1588333238.952
2182570.0,1588333238.991
2182334.0,1588333239.031
2179881.0,1588333239.073
2176554.0,1588333239.111
2174188.0,1588333239.151
2173191.0,1588333239.192
2173762.0,1588333239.231
2175263.0,1588333239.272
2177767.0,1588333239.313
2180303.0,1588333239.352
2183021.0,1588333239.392
2185201.0,1588333239.433
2187565.0,1588333239.473
2190101.0,1588333239.513
2192354.0,1588333239.554
2194350.0,1588333239.593
2196622.0,1588333239.633
2199255.0,1588333239.675
2201894.0,1588333239.713
2203985.0,1588333239.753
2206145.0,1588333239.795
