bvp,time
1.52,1551188781.421875
-0.46,1551188781.4375
-3.06,1551188781.453125
-6.04,1551188781.46875
-9.06,1551188781.484375
-11.8,1551188781.5
-14.18,1551188781.515625
-16.34,1551188781.53125
-18.62,1551188781.546875
-21.34,1551188781.5625
-24.62,1551188781.578125
-28.17,1551188781.59375
-31.36,1551188781.609375
-33.38,1551188781.625
-33.52,1551188781.640625
-31.48,1551188781.65625
-27.5,1551188781.671875
-22.3,1551188781.6875
-16.78,1551188781.703125
-11.82,1551188781.71875
-7.88,1551188781.734375
-5.11,1551188781.75
-3.44,1551188781.765625
-2.71,1551188781.78125
-2.85,1551188781.796875
-3.81,1551188781.8125
-5.48,1551188781.828125
-7.69,1551188781.84375
-10.17,1551188781.859375
-12.58,1551188781.875
-14.62,1551188781.890625
-16.07,1551188781.90625
-16.85,1551188781.921875
-17.06,1551188781.9375
-17.02,1551188781.953125
-17.12,1551188781.96875
-17.73,1551188781.984375
-18.92,1551188782.0
-20.48,1551188782.015625
-21.88,1551188782.03125
-22.6,1551188782.046875
-22.28,1551188782.0625
-20.98,1551188782.078125
-19.07,1551188782.09375
-17.1,1551188782.109375
-15.61,1551188782.125
-14.89,1551188782.140625
-14.95,1551188782.15625
-15.66,1551188782.171875
-16.87,1551188782.1875
-18.53,1551188782.203125
-20.79,1551188782.21875
-23.77,1551188782.234375
-27.37,1551188782.25
-31.08,1551188782.265625
-33.99,1551188782.28125
-35.14,1551188782.296875
-33.87,1551188782.3125
-30.17,1551188782.328125
-24.57,1551188782.34375
-17.88,1551188782.359375
-10.74,1551188782.375
-3.38,1551188782.390625
4.13,1551188782.40625
11.59,1551188782.421875
18.43,1551188782.4375
23.83,1551188782.453125
27.11,1551188782.46875
28.23,1551188782.484375
27.97,1551188782.5
27.8,1551188782.515625
29.31,1551188782.53125
33.63,1551188782.546875
41.14,1551188782.5625
51.42,1551188782.578125
63.48,1551188782.59375
76.15,1551188782.609375
88.5,1551188782.625
100.05,1551188782.640625
110.94,1551188782.65625
121.69,1551188782.671875
132.93,1551188782.6875
144.91,1551188782.703125
157.33,1551188782.71875
169.3,1551188782.734375
179.53,1551188782.75
186.43,1551188782.765625
188.17,1551188782.78125
182.83,1551188782.796875
168.62,1551188782.8125
144.79,1551188782.828125
112.3,1551188782.84375
74.3,1551188782.859375
35.46,1551188782.875
0.65,1551188782.890625
-26.74,1551188782.90625
-45.78,1551188782.921875
-57.87,1551188782.9375
-65.58,1551188782.953125
-71.23,1551188782.96875
-76.05,1551188782.984375
-80.25,1551188783.0
-83.65,1551188783.015625
-86.31,1551188783.03125
-88.58,1551188783.046875
-90.74,1551188783.0625
-92.54,1551188783.078125
-93.06,1551188783.09375
-91.21,1551188783.109375
-86.28,1551188783.125
-78.44,1551188783.140625
-68.7,1551188783.15625
-58.48,1551188783.171875
-49.04,1551188783.1875
-41.1,1551188783.203125
-34.73,1551188783.21875
-29.55,1551188783.234375
-25.05,1551188783.25
-20.8,1551188783.265625
-16.62,1551188783.28125
-12.52,1551188783.296875
-8.63,1551188783.3125
-5.04,1551188783.328125
-1.81,1551188783.34375
1.1,1551188783.359375
3.68,1551188783.375
5.85,1551188783.390625
7.38,1551188783.40625
8.03,1551188783.421875
7.54,1551188783.4375
5.6,1551188783.453125
1.95,1551188783.46875
-3.71,1551188783.484375
-11.47,1551188783.5
-21.1,1551188783.515625
-31.99,1551188783.53125
