temp,time
32.07,1669796246.25
32.07,1669796246.5
32.07,1669796246.75
32.07,1669796247.0
32.05,1669796247.25
32.05,1669796247.5
32.05,1669796247.75
32.05,1669796248.0
32.05,1669796248.25
32.05,1669796248.5
32.05,1669796248.75
32.05,1669796249.0
32.05,1669796249.25
32.05,1669796249.5
32.05,1669796249.75
32.05,1669796250.0
32.03,1669796250.25
32.03,1669796250.5
32.03,1669796250.75
32.03,1669796251.0
32.03,1669796251.25
32.03,1669796251.5
32.03,1669796251.75
32.03,1669796252.0
32.0,1669796252.25
32.0,1669796252.5
32.0,1669796252.75
32.0,1669796253.0
32.03,1669796253.25
32.03,1669796253.5
32.03,1669796253.75
32.03,1669796254.0
32.0,1669796254.25
32.0,1669796254.5
32.0,1669796254.75
32.0,1669796255.0
31.99,1669796255.25
31.99,1669796255.5
31.99,1669796255.75
31.99,1669796256.0
31.95,1669796256.25
31.95,1669796256.5
31.95,1669796256.75
31.95,1669796257.0
31.97,1669796257.25
31.97,1669796257.5
31.97,1669796257.75
31.97,1669796258.0
31.97,1669796258.25
31.97,1669796258.5
31.97,1669796258.75
31.97,1669796259.0
31.97,1669796259.25
31.97,1669796259.5
31.97,1669796259.75
31.97,1669796260.0
31.97,1669796260.25
31.97,1669796260.5
31.97,1669796260.75
31.97,1669796261.0
31.95,1669796261.25
31.95,1669796261.5
31.95,1669796261.75
31.95,1669796262.0
31.95,1669796262.25
31.95,1669796262.5
31.95,1669796262.75
31.95,1669796263.0
31.97,1669796263.25
31.97,1669796263.5
31.97,1669796263.75
31.97,1669796264.0
31.97,1669796264.25
31.97,1669796264.5
31.97,1669796264.75
31.97,1669796265.0
31.97,1669796265.25
31.97,1669796265.5
31.97,1669796265.75
31.97,1669796266.0
31.97,1669796266.25
31.97,1669796266.5
31.97,1669796266.75
31.97,1669796267.0
31.99,1669796267.25
31.99,1669796267.5
31.99,1669796267.75
31.99,1669796268.0
31.99,1669796268.25
31.99,1669796268.5
31.99,1669796268.75
31.99,1669796269.0
31.97,1669796269.25
31.97,1669796269.5
31.97,1669796269.75
31.97,1669796270.0
32.0,1669796270.25
32.0,1669796270.5
32.0,1669796270.75
32.0,1669796271.0
32.0,1669796271.25
32.0,1669796271.5
32.0,1669796271.75
32.0,1669796272.0
32.0,1669796272.25
32.0,1669796272.5
32.0,1669796272.75
32.0,1669796273.0
31.99,1669796273.25
31.99,1669796273.5
31.99,1669796273.75
31.99,1669796274.0
32.0,1669796274.25
32.0,1669796274.5
32.0,1669796274.75
32.0,1669796275.0
32.03,1669796275.25
32.03,1669796275.5
32.03,1669796275.75
32.03,1669796276.0
32.03,1669796276.25
32.03,1669796276.5
32.03,1669796276.75
32.03,1669796277.0
32.03,1669796277.25
32.03,1669796277.5
32.03,1669796277.75
32.03,1669796278.0
32.0,1669796278.25
32.0,1669796278.5
