PPG GREEN,time
1524066.0,1625051751.05
1523916.0,1625051751.09
1523892.0,1625051751.132
1523487.0,1625051751.17
1523654.0,1625051751.21
1524300.0,1625051751.251
1524889.0,1625051751.29
1525649.0,1625051751.331
1525853.0,1625051751.365
1525915.0,1625051751.404
1526377.0,1625051751.44
1526281.0,1625051751.478
1525649.0,1625051751.519
1524579.0,1625051751.558
1523929.0,1625051751.6
1523399.0,1625051751.639
1523077.0,1625051751.679
1522623.0,1625051751.721
1522225.0,1625051751.76
1521779.0,1625051751.8
1521404.0,1625051751.841
1521088.0,1625051751.88
1520925.0,1625051751.921
1520711.0,1625051751.96
1520508.0,1625051751.999
1520551.0,1625051752.039
1520348.0,1625051752.081
1520069.0,1625051752.12
1519592.0,1625051752.16
1517591.0,1625051752.201
1515779.0,1625051752.24
1514176.0,1625051752.281
1513152.0,1625051752.321
1513122.0,1625051752.359
1513929.0,1625051752.399
1514958.0,1625051752.441
1516247.0,1625051752.48
1516896.0,1625051752.521
1517623.0,1625051752.562
1518330.0,1625051752.601
1518926.0,1625051752.641
1519171.0,1625051752.68
1519396.0,1625051752.72
1519247.0,1625051752.76
1519819.0,1625051752.801
1520104.0,1625051752.84
1520586.0,1625051752.88
1519910.0,1625051752.923
1519163.0,1625051752.961
1518452.0,1625051752.999
1518096.0,1625051753.041
1517975.0,1625051753.08
1517885.0,1625051753.121
1517953.0,1625051753.161
1517683.0,1625051753.2
1517491.0,1625051753.241
1517567.0,1625051753.282
1517869.0,1625051753.322
1518087.0,1625051753.359
1518466.0,1625051753.401
1519118.0,1625051753.44
1519725.0,1625051753.48
1520275.0,1625051753.522
1520926.0,1625051753.561
1521341.0,1625051753.601
1521527.0,1625051753.642
1520513.0,1625051753.679
1520141.0,1625051753.72
1519800.0,1625051753.761
1520037.0,1625051753.8
1520414.0,1625051753.84
1520702.0,1625051753.882
1521141.0,1625051753.922
1521500.0,1625051753.961
1521667.0,1625051754.001
1522073.0,1625051754.038
1522541.0,1625051754.079
1522786.0,1625051754.121
1523149.0,1625051754.16
1523888.0,1625051754.2
1524484.0,1625051754.241
1525027.0,1625051754.28
1525656.0,1625051754.321
1526224.0,1625051754.362
1525685.0,1625051754.401
1525110.0,1625051754.441
1524473.0,1625051754.483
1524126.0,1625051754.52
1524128.0,1625051754.56
1524479.0,1625051754.601
1524636.0,1625051754.64
1524906.0,1625051754.681
1525160.0,1625051754.723
1525404.0,1625051754.761
1525893.0,1625051754.802
1526550.0,1625051754.841
1527104.0,1625051754.88
1527810.0,1625051754.921
1528450.0,1625051754.962
1529068.0,1625051755.001
1529811.0,1625051755.041
1530306.0,1625051755.083
1530478.0,1625051755.122
1529829.0,1625051755.162
1529089.0,1625051755.201
1528114.0,1625051755.24
