bvp,time
12.32,1590567360.0
13.08,1590567360.015625
13.93,1590567360.03125
14.79,1590567360.046875
15.59,1590567360.0625
16.22,1590567360.078125
16.6,1590567360.09375
16.74,1590567360.109375
16.7,1590567360.125
16.63,1590567360.140625
16.57,1590567360.15625
16.55,1590567360.171875
16.44,1590567360.1875
16.08,1590567360.203125
15.32,1590567360.21875
14.07,1590567360.234375
12.39,1590567360.25
10.43,1590567360.265625
8.44,1590567360.28125
6.64,1590567360.296875
5.2,1590567360.3125
4.2,1590567360.328125
3.67,1590567360.34375
3.56,1590567360.359375
3.88,1590567360.375
4.64,1590567360.390625
5.78,1590567360.40625
7.18,1590567360.421875
8.56,1590567360.4375
9.58,1590567360.453125
9.87,1590567360.46875
9.13,1590567360.484375
7.23,1590567360.5
4.26,1590567360.515625
0.58,1590567360.53125
-3.24,1590567360.546875
-6.52,1590567360.5625
-8.65,1590567360.578125
-9.31,1590567360.59375
-8.54,1590567360.609375
-6.7,1590567360.625
-4.31,1590567360.640625
-1.78,1590567360.65625
0.72,1590567360.671875
3.21,1590567360.6875
5.81,1590567360.703125
8.59,1590567360.71875
11.49,1590567360.734375
14.36,1590567360.75
17.07,1590567360.765625
19.5,1590567360.78125
21.6,1590567360.796875
23.28,1590567360.8125
24.39,1590567360.828125
24.78,1590567360.84375
24.24,1590567360.859375
22.72,1590567360.875
20.32,1590567360.890625
17.31,1590567360.90625
14.06,1590567360.921875
11.0,1590567360.9375
8.52,1590567360.953125
6.89,1590567360.96875
6.28,1590567360.984375
6.67,1590567361.0
7.9,1590567361.015625
9.67,1590567361.03125
11.75,1590567361.046875
14.04,1590567361.0625
16.67,1590567361.078125
19.86,1590567361.09375
23.8,1590567361.109375
28.37,1590567361.125
33.08,1590567361.140625
37.21,1590567361.15625
40.14,1590567361.171875
41.63,1590567361.1875
41.94,1590567361.203125
41.67,1590567361.21875
41.52,1590567361.234375
41.95,1590567361.25
43.19,1590567361.265625
45.35,1590567361.28125
48.65,1590567361.296875
53.41,1590567361.3125
60.0,1590567361.328125
68.61,1590567361.34375
79.15,1590567361.359375
91.37,1590567361.375
105.06,1590567361.390625
120.13,1590567361.40625
136.49,1590567361.421875
153.62,1590567361.4375
170.24,1590567361.453125
184.21,1590567361.46875
193.05,1590567361.484375
