eda,time
0.490514,1669796618.75
0.495636,1669796619.0
0.532777,1669796619.25
0.498198,1669796619.5
0.494356,1669796619.75
0.496917,1669796620.0
0.493075,1669796620.25
0.494356,1669796620.5
0.496917,1669796620.75
0.496917,1669796621.0
0.499479,1669796621.25
0.496917,1669796621.5
0.494356,1669796621.75
0.495636,1669796622.0
0.491794,1669796622.25
0.490514,1669796622.5
0.490514,1669796622.75
0.493075,1669796623.0
0.490514,1669796623.25
0.490514,1669796623.5
0.494356,1669796623.75
0.494356,1669796624.0
0.495636,1669796624.25
0.495636,1669796624.5
0.498198,1669796624.75
0.490514,1669796625.0
0.490514,1669796625.25
0.490514,1669796625.5
0.498198,1669796625.75
0.491794,1669796626.0
0.491794,1669796626.25
0.495636,1669796626.5
0.495636,1669796626.75
0.494356,1669796627.0
0.493075,1669796627.25
0.491794,1669796627.5
0.490514,1669796627.75
0.490514,1669796628.0
0.494356,1669796628.25
0.491794,1669796628.5
0.493075,1669796628.75
0.494356,1669796629.0
0.495636,1669796629.25
0.495636,1669796629.5
0.494356,1669796629.75
0.495636,1669796630.0
0.491794,1669796630.25
0.490514,1669796630.5
0.491794,1669796630.75
0.495636,1669796631.0
0.496917,1669796631.25
0.496917,1669796631.5
0.496917,1669796631.75
0.498198,1669796632.0
0.495636,1669796632.25
0.494356,1669796632.5
0.491794,1669796632.75
0.491794,1669796633.0
0.491794,1669796633.25
0.491794,1669796633.5
0.495636,1669796633.75
0.496917,1669796634.0
0.495636,1669796634.25
0.494356,1669796634.5
0.494356,1669796634.75
0.495636,1669796635.0
0.493075,1669796635.25
0.493075,1669796635.5
0.493075,1669796635.75
0.491794,1669796636.0
0.495636,1669796636.25
0.493075,1669796636.5
0.496917,1669796636.75
0.498198,1669796637.0
0.498198,1669796637.25
0.496917,1669796637.5
0.493075,1669796637.75
0.493075,1669796638.0
0.496917,1669796638.25
0.493075,1669796638.5
0.493075,1669796638.75
0.494356,1669796639.0
0.494356,1669796639.25
0.499479,1669796639.5
0.498198,1669796639.75
0.499479,1669796640.0
0.499479,1669796640.25
0.499479,1669796640.5
0.496917,1669796640.75
0.495636,1669796641.0
0.499479,1669796641.25
0.495636,1669796641.5
0.495636,1669796641.75
0.496917,1669796642.0
0.499479,1669796642.25
0.504601,1669796642.5
0.500759,1669796642.75
0.500759,1669796643.0
0.504601,1669796643.25
0.498198,1669796643.5
0.496917,1669796643.75
