PPG GREEN,time
1935418.0,1709208780.022
1935896.0,1709208780.062
1936283.0,1709208780.102
1936968.0,1709208780.143
1937560.0,1709208780.183
1938475.0,1709208780.222
1939326.0,1709208780.263
1937948.0,1709208780.302
1933424.0,1709208780.342
1927719.0,1709208780.384
1922628.0,1709208780.422
1918942.0,1709208780.462
1915503.0,1709208780.503
1913114.0,1709208780.542
1911569.0,1709208780.584
1909444.0,1709208780.624
1906965.0,1709208780.663
1904224.0,1709208780.703
1901836.0,1709208780.744
1900076.0,1709208780.784
1898949.0,1709208780.823
1897975.0,1709208780.864
1897681.0,1709208780.903
1897608.0,1709208780.943
1897308.0,1709208780.986
1897354.0,1709208781.024
1897355.0,1709208781.064
1897483.0,1709208781.105
1897617.0,1709208781.144
1898032.0,1709208781.185
1898601.0,1709208781.225
1899277.0,1709208781.264
1900186.0,1709208781.304
1901125.0,1709208781.346
1902303.0,1709208781.386
1903621.0,1709208781.425
1902556.0,1709208781.466
1897830.0,1709208781.505
1892121.0,1709208781.545
1887487.0,1709208781.587
1884299.0,1709208781.625
1882349.0,1709208781.665
1881072.0,1709208781.706
1880504.0,1709208781.745
1879740.0,1709208781.787
1877938.0,1709208781.827
1876439.0,1709208781.866
1875247.0,1709208781.906
1874678.0,1709208781.947
1874746.0,1709208781.987
1875112.0,1709208782.026
1875729.0,1709208782.067
1876576.0,1709208782.106
1877655.0,1709208782.147
1878529.0,1709208782.189
1879521.0,1709208782.227
1880634.0,1709208782.267
1881516.0,1709208782.308
1882878.0,1709208782.347
1884352.0,1709208782.388
1885902.0,1709208782.428
1887432.0,1709208782.467
1889430.0,1709208782.508
1889463.0,1709208782.549
1886554.0,1709208782.589
1883110.0,1709208782.628
1880839.0,1709208782.669
1879902.0,1709208782.708
1879902.0,1709208782.748
1880700.0,1709208782.791
1880495.0,1709208782.829
1878856.0,1709208782.869
1875951.0,1709208782.91
1873716.0,1709208782.949
1873113.0,1709208782.99
1873726.0,1709208783.03
1875828.0,1709208783.069
1879307.0,1709208783.109
1883369.0,1709208783.15
1888028.0,1709208783.191
1894108.0,1709208783.23
1902025.0,1709208783.271
1911620.0,1709208783.31
1922981.0,1709208783.35
1934376.0,1709208783.392
1945418.0,1709208783.43
1956511.0,1709208783.47
1967374.0,1709208783.511
1976978.0,1709208783.551
1984827.0,1709208783.592
1988449.0,1709208783.632
1990896.0,1709208783.671
1993838.0,1709208783.711
1997922.0,1709208783.752
2002408.0,1709208783.792
2007750.0,1709208783.831
2013299.0,1709208783.872
2018004.0,1709208783.911
2022278.0,1709208783.951
2026493.0,1709208783.993
2031008.0,1709208784.031
2035743.0,1709208784.071
2040865.0,1709208784.112
2046006.0,1709208784.152
2050659.0,1709208784.192
2055454.0,1709208784.233
2060294.0,1709208784.272
2064499.0,1709208784.312
2068785.0,1709208784.353
2073062.0,1709208784.393
2076739.0,1709208784.433
2080232.0,1709208784.473
2083941.0,1709208784.512
2087721.0,1709208784.552
2091114.0,1709208784.594
2094686.0,1709208784.632
2098289.0,1709208784.672
2100533.0,1709208784.713
2100361.0,1709208784.752
2100445.0,1709208784.794
2101625.0,1709208784.834
2103803.0,1709208784.873
2105825.0,1709208784.913
2108200.0,1709208784.956
2110865.0,1709208784.996
2113415.0,1709208785.035
2115315.0,1709208785.076
2117159.0,1709208785.115
2119083.0,1709208785.155
2121135.0,1709208785.197
2124555.0,1709208785.276
2126852.0,1709208785.317
2122869.0,1709208785.235
2128986.0,1709208785.356
2130709.0,1709208785.397
2132075.0,1709208785.437
2133855.0,1709208785.476
2135736.0,1709208785.516
2137028.0,1709208785.557
2138481.0,1709208785.597
2140068.0,1709208785.636
2141588.0,1709208785.677
2142637.0,1709208785.716
2143704.0,1709208785.756
2144718.0,1709208785.799
2145112.0,1709208785.837
2145686.0,1709208785.877
2145276.0,1709208785.918
2141200.0,1709208785.957
2134452.0,1709208785.998
2126525.0,1709208786.038
2118238.0,1709208786.077
2110463.0,1709208786.117
2102578.0,1709208786.158
2095592.0,1709208786.198
2088220.0,1709208786.237
2080070.0,1709208786.278
2070639.0,1709208786.317
2059980.0,1709208786.358
2050074.0,1709208786.4
2040462.0,1709208786.438
2032177.0,1709208786.478
2024502.0,1709208786.519
2017513.0,1709208786.558
2011059.0,1709208786.599
1999587.0,1709208786.678
1993990.0,1709208786.718
1988624.0,1709208786.759
2005135.0,1709208786.639
1983584.0,1709208786.799
1978950.0,1709208786.838
1974386.0,1709208786.88
1970510.0,1709208786.919
1966988.0,1709208786.959
1960747.0,1709208787.039
1963528.0,1709208787.001
1957920.0,1709208787.079
1953281.0,1709208787.12
1943247.0,1709208787.159
1931340.0,1709208787.2
1919798.0,1709208787.24
1910526.0,1709208787.279
1903170.0,1709208787.319
1897516.0,1709208787.361
1893046.0,1709208787.401
1887987.0,1709208787.441
1882002.0,1709208787.481
1876116.0,1709208787.52
1870385.0,1709208787.56
1859959.0,1709208787.68
1862629.0,1709208787.64
1858032.0,1709208787.721
1855927.0,1709208787.76
1866005.0,1709208787.602
1854149.0,1709208787.802
1852487.0,1709208787.842
1850957.0,1709208787.881
1849739.0,1709208787.921
1848835.0,1709208788.002
1848997.0,1709208787.962
1849431.0,1709208788.082
1848980.0,1709208788.041
1846688.0,1709208788.121
1840944.0,1709208788.161
1834737.0,1709208788.203
1829902.0,1709208788.241
1827115.0,1709208788.281
1825798.0,1709208788.323
1826120.0,1709208788.362
1826581.0,1709208788.403
1826153.0,1709208788.443
1825782.0,1709208788.482
1825684.0,1709208788.522
1826227.0,1709208788.563
1827044.0,1709208788.603
1828565.0,1709208788.642
1830206.0,1709208788.684
1831964.0,1709208788.723
1833664.0,1709208788.763
1835637.0,1709208788.805
1837519.0,1709208788.843
1839497.0,1709208788.883
1841571.0,1709208788.924
1843673.0,1709208788.963
1845864.0,1709208789.004
1846127.0,1709208789.044
1843263.0,1709208789.083
1839165.0,1709208789.124
1836240.0,1709208789.165
1834508.0,1709208789.205
1834183.0,1709208789.244
1835363.0,1709208789.285
1836682.0,1709208789.324
1837293.0,1709208789.364
1837473.0,1709208789.406
1837210.0,1709208789.444
1837223.0,1709208789.484
