eda,time
0.117847,1567412145.5
0.13578,1567412145.75
0.124252,1567412146.0
0.122971,1567412146.25
0.119128,1567412146.5
0.117847,1567412146.75
0.117847,1567412147.0
0.120409,1567412147.25
0.120409,1567412147.5
0.120409,1567412147.75
0.120409,1567412148.0
0.116566,1567412148.25
0.115285,1567412148.5
0.130656,1567412148.75
0.117847,1567412149.0
0.120409,1567412149.25
0.12169,1567412149.5
0.120409,1567412149.75
0.120409,1567412150.0
0.117847,1567412150.25
0.116566,1567412150.5
0.117847,1567412150.75
0.119128,1567412151.0
0.120409,1567412151.25
0.12169,1567412151.5
0.117847,1567412151.75
0.119128,1567412152.0
0.116566,1567412152.25
0.117847,1567412152.5
0.117847,1567412152.75
0.120409,1567412153.0
0.12169,1567412153.25
0.12169,1567412153.5
0.12169,1567412153.75
0.120409,1567412154.0
0.120409,1567412154.25
0.117847,1567412154.5
0.12169,1567412154.75
0.12169,1567412155.0
0.119128,1567412155.25
0.12169,1567412155.5
0.120409,1567412155.75
0.117847,1567412156.0
0.119128,1567412156.25
0.117847,1567412156.5
0.120409,1567412156.75
0.119128,1567412157.0
0.12169,1567412157.25
0.12169,1567412157.5
0.12169,1567412157.75
0.117847,1567412158.0
0.119128,1567412158.25
0.117847,1567412158.5
0.119128,1567412158.75
0.12169,1567412159.0
0.122971,1567412159.25
0.120409,1567412159.5
0.119128,1567412159.75
0.117847,1567412160.0
0.116566,1567412160.25
0.116566,1567412160.5
0.119128,1567412160.75
0.12169,1567412161.0
0.12169,1567412161.25
0.12169,1567412161.5
0.119128,1567412161.75
0.117847,1567412162.0
0.120409,1567412162.25
0.116566,1567412162.5
0.117847,1567412162.75
0.120409,1567412163.0
0.12169,1567412163.25
0.120409,1567412163.5
0.120409,1567412163.75
0.117847,1567412164.0
0.119128,1567412164.25
0.117847,1567412164.5
0.119128,1567412164.75
0.120409,1567412165.0
0.122971,1567412165.25
0.122971,1567412165.5
0.12169,1567412165.75
0.12169,1567412166.0
0.120409,1567412166.25
0.117847,1567412166.5
0.119128,1567412166.75
0.12169,1567412167.0
0.122971,1567412167.25
0.122971,1567412167.5
0.12169,1567412167.75
0.119128,1567412168.0
0.120409,1567412168.25
0.119128,1567412168.5
0.119128,1567412168.75
0.12169,1567412169.0
0.12169,1567412169.25
0.12169,1567412169.5
0.122971,1567412169.75
0.120409,1567412170.0
0.119128,1567412170.25
0.119128,1567412170.5
0.119128,1567412170.75
0.12169,1567412171.0
0.12169,1567412171.25
0.12169,1567412171.5
0.122971,1567412171.75
0.119128,1567412172.0
0.119128,1567412172.25
0.119128,1567412172.5
0.122971,1567412172.75
0.122971,1567412173.0
0.124252,1567412173.25
0.122971,1567412173.5
0.124252,1567412173.75
0.120409,1567412174.0
0.122971,1567412174.25
0.120409,1567412174.5
0.124252,1567412174.75
0.124252,1567412175.0
0.122971,1567412175.25
0.122971,1567412175.5
0.122971,1567412175.75
0.120409,1567412176.0
0.134499,1567412176.25
0.117847,1567412176.5
0.122971,1567412176.75
0.124252,1567412177.0
0.122971,1567412177.25
0.124252,1567412177.5
0.124252,1567412177.75
0.120409,1567412178.0
0.120409,1567412178.25
0.120409,1567412178.5
0.12169,1567412178.75
0.13578,1567412179.0
0.122971,1567412179.25
0.12169,1567412179.5
0.122971,1567412179.75
0.120409,1567412180.0
0.120409,1567412180.25
0.120409,1567412180.5
0.120409,1567412180.75
0.124252,1567412181.0
0.124252,1567412181.25
0.124252,1567412181.5
0.125533,1567412181.75
0.126814,1567412182.0
0.12169,1567412182.25
0.122971,1567412182.5
0.12169,1567412182.75
0.124252,1567412183.0
0.12169,1567412183.25
0.122971,1567412183.5
0.124252,1567412183.75
0.124252,1567412184.0
0.120409,1567412184.25
0.120409,1567412184.5
0.120409,1567412184.75
0.124252,1567412185.0
0.125533,1567412185.25
0.126814,1567412185.5
0.124252,1567412185.75
0.124252,1567412186.0
0.12169,1567412186.25
0.120409,1567412186.5
0.12169,1567412186.75
0.124252,1567412187.0
0.124252,1567412187.25
0.124252,1567412187.5
0.125533,1567412187.75
0.124252,1567412188.0
0.12169,1567412188.25
0.12169,1567412188.5
0.117847,1567412188.75
0.119128,1567412189.0
0.122971,1567412189.25
0.122971,1567412189.5
0.124252,1567412189.75
0.125533,1567412190.0
0.124252,1567412190.25
0.12169,1567412190.5
0.12169,1567412190.75
0.12169,1567412191.0
0.120409,1567412191.25
0.124252,1567412191.5
0.124252,1567412191.75
0.124252,1567412192.0
0.122971,1567412192.25
0.12169,1567412192.5
0.12169,1567412192.75
0.12169,1567412193.0
0.120409,1567412193.25
0.124252,1567412193.5
0.125533,1567412193.75
0.125533,1567412194.0
0.122971,1567412194.25
0.124252,1567412194.5
0.12169,1567412194.75
0.122971,1567412195.0
0.12169,1567412195.25
0.12169,1567412195.5
0.122971,1567412195.75
0.12169,1567412196.0
0.125533,1567412196.25
0.124252,1567412196.5
0.125533,1567412196.75
0.12169,1567412197.0
0.122971,1567412197.25
0.120409,1567412197.5
0.12169,1567412197.75
0.124252,1567412198.0
0.125533,1567412198.25
0.125533,1567412198.5
0.124252,1567412198.75
0.125533,1567412199.0
0.12169,1567412199.25
0.12169,1567412199.5
0.120409,1567412199.75
0.124252,1567412200.0
0.125533,1567412200.25
0.124252,1567412200.5
0.125533,1567412200.75
0.125533,1567412201.0
0.120409,1567412201.25
0.12169,1567412201.5
0.122971,1567412201.75
0.122971,1567412202.0
0.125533,1567412202.25
0.125533,1567412202.5
0.125533,1567412202.75
0.125533,1567412203.0
0.125533,1567412203.25
0.12169,1567412203.5
0.122971,1567412203.75
0.122971,1567412204.0
0.12169,1567412204.25
0.124252,1567412204.5
0.125533,1567412204.75
0.126814,1567412205.0
0.125533,1567412205.25
0.122971,1567412205.5
0.122971,1567412205.75
0.122971,1567412206.0
0.122971,1567412206.25
0.124252,1567412206.5
0.126814,1567412206.75
0.125533,1567412207.0
0.125533,1567412207.25
0.122971,1567412207.5
0.122971,1567412207.75
0.122971,1567412208.0
0.122971,1567412208.25
0.126814,1567412208.5
0.126814,1567412208.75
0.125533,1567412209.0
0.125533,1567412209.25
0.125533,1567412209.5
0.124252,1567412209.75
0.124252,1567412210.0
0.122971,1567412210.25
0.125533,1567412210.5
0.126814,1567412210.75
0.128094,1567412211.0
0.126814,1567412211.25
0.126814,1567412211.5
0.124252,1567412211.75
0.125533,1567412212.0
0.124252,1567412212.25
0.122971,1567412212.5
0.128094,1567412212.75
0.128094,1567412213.0
0.129375,1567412213.25
0.126814,1567412213.5
0.128094,1567412213.75
0.124252,1567412214.0
0.125533,1567412214.25
0.122971,1567412214.5
0.124252,1567412214.75
0.128094,1567412215.0
0.124252,1567412215.25
0.128094,1567412215.5
0.128094,1567412215.75
0.128094,1567412216.0
0.125533,1567412216.25
0.126814,1567412216.5
0.124252,1567412216.75
0.125533,1567412217.0
0.126814,1567412217.25
0.128094,1567412217.5
0.126814,1567412217.75
0.128094,1567412218.0
0.129375,1567412218.25
0.124252,1567412218.5
0.124252,1567412218.75
0.124252,1567412219.0
0.124252,1567412219.25
0.126814,1567412219.5
0.129375,1567412219.75
0.129375,1567412220.0
0.128094,1567412220.25
0.125533,1567412220.5
0.125533,1567412220.75
0.124252,1567412221.0
0.124252,1567412221.25
0.126814,1567412221.5
0.129375,1567412221.75
0.128094,1567412222.0
0.129375,1567412222.25
0.128094,1567412222.5
0.125533,1567412222.75
0.140904,1567412223.0
0.125533,1567412223.25
0.125533,1567412223.5
0.129375,1567412223.75
0.129375,1567412224.0
0.128094,1567412224.25
0.128094,1567412224.5
0.126814,1567412224.75
0.125533,1567412225.0
0.125533,1567412225.25
0.125533,1567412225.5
0.143466,1567412225.75
0.124252,1567412226.0
0.129375,1567412226.25
0.129375,1567412226.5
0.129375,1567412226.75
0.125533,1567412227.0
0.125533,1567412227.25
0.125533,1567412227.5
0.128094,1567412227.75
0.126814,1567412228.0
0.129375,1567412228.25
0.128094,1567412228.5
0.129375,1567412228.75
0.126814,1567412229.0
0.126814,1567412229.25
0.125533,1567412229.5
0.125533,1567412229.75
0.128094,1567412230.0
0.129375,1567412230.25
0.130656,1567412230.5
0.129375,1567412230.75
0.129375,1567412231.0
0.126814,1567412231.25
0.126814,1567412231.5
0.125533,1567412231.75
0.125533,1567412232.0
0.126814,1567412232.25
0.130656,1567412232.5
0.130656,1567412232.75
0.128094,1567412233.0
0.128094,1567412233.25
0.126814,1567412233.5
0.126814,1567412233.75
0.125533,1567412234.0
0.128094,1567412234.25
0.128094,1567412234.5
0.129375,1567412234.75
0.129375,1567412235.0
0.129375,1567412235.25
0.129375,1567412235.5
0.126814,1567412235.75
0.125533,1567412236.0
0.125533,1567412236.25
0.125533,1567412236.5
0.128094,1567412236.75
0.130656,1567412237.0
0.130656,1567412237.25
0.129375,1567412237.5
0.129375,1567412237.75
0.126814,1567412238.0
0.126814,1567412238.25
0.125533,1567412238.5
0.125533,1567412238.75
0.128094,1567412239.0
0.129375,1567412239.25
0.129375,1567412239.5
0.129375,1567412239.75
0.125533,1567412240.0
0.126814,1567412240.25
0.125533,1567412240.5
0.125533,1567412240.75
0.128094,1567412241.0
0.129375,1567412241.25
0.128094,1567412241.5
0.128094,1567412241.75
0.129375,1567412242.0
0.126814,1567412242.25
0.126814,1567412242.5
0.125533,1567412242.75
0.125533,1567412243.0
0.129375,1567412243.25
0.130656,1567412243.5
0.130656,1567412243.75
0.128094,1567412244.0
0.126814,1567412244.25
0.126814,1567412244.5
0.126814,1567412244.75
0.126814,1567412245.0
0.128094,1567412245.25
0.130656,1567412245.5
0.130656,1567412245.75
0.129375,1567412246.0
0.126814,1567412246.25
0.126814,1567412246.5
0.128094,1567412246.75
0.126814,1567412247.0
0.130656,1567412247.25
0.130656,1567412247.5
0.130656,1567412247.75
0.130656,1567412248.0
0.130656,1567412248.25
0.128094,1567412248.5
0.126814,1567412248.75
0.126814,1567412249.0
0.128094,1567412249.25
0.129375,1567412249.5
0.130656,1567412249.75
0.130656,1567412250.0
0.130656,1567412250.25
0.126814,1567412250.5
0.129375,1567412250.75
0.126814,1567412251.0
0.126814,1567412251.25
0.130656,1567412251.5
0.130656,1567412251.75
0.131937,1567412252.0
0.131937,1567412252.25
0.128094,1567412252.5
0.128094,1567412252.75
0.128094,1567412253.0
0.128094,1567412253.25
0.130656,1567412253.5
0.131937,1567412253.75
0.131937,1567412254.0
0.130656,1567412254.25
0.130656,1567412254.5
0.128094,1567412254.75
0.129375,1567412255.0
0.128094,1567412255.25
0.128094,1567412255.5
0.130656,1567412255.75
0.130656,1567412256.0
0.131937,1567412256.25
0.130656,1567412256.5
0.130656,1567412256.75
0.128094,1567412257.0
0.128094,1567412257.25
0.128094,1567412257.5
0.130656,1567412257.75
0.131937,1567412258.0
0.130656,1567412258.25
0.130656,1567412258.5
0.130656,1567412258.75
0.130656,1567412259.0
0.129375,1567412259.25
0.129375,1567412259.5
0.130656,1567412259.75
0.130656,1567412260.0
0.134499,1567412260.25
0.131937,1567412260.5
0.130656,1567412260.75
0.130656,1567412261.0
0.128094,1567412261.25
0.129375,1567412261.5
0.129375,1567412261.75
0.129375,1567412262.0
0.131937,1567412262.25
0.130656,1567412262.5
0.133218,1567412262.75
0.130656,1567412263.0
0.131937,1567412263.25
0.129375,1567412263.5
0.129375,1567412263.75
0.128094,1567412264.0
0.128094,1567412264.25
0.130656,1567412264.5
0.129375,1567412264.75
0.131937,1567412265.0
0.131937,1567412265.25
0.133218,1567412265.5
0.129375,1567412265.75
0.130656,1567412266.0
0.129375,1567412266.25
0.131937,1567412266.5
0.133218,1567412266.75
0.133218,1567412267.0
0.134499,1567412267.25
0.131937,1567412267.5
0.129375,1567412267.75
0.130656,1567412268.0
0.128094,1567412268.25
0.131937,1567412268.5
0.133218,1567412268.75
0.131937,1567412269.0
0.133218,1567412269.25
0.130656,1567412269.5
0.129375,1567412269.75
0.129375,1567412270.0
0.130656,1567412270.25
0.130656,1567412270.5
0.130656,1567412270.75
0.134499,1567412271.0
0.133218,1567412271.25
0.133218,1567412271.5
0.130656,1567412271.75
0.130656,1567412272.0
0.130656,1567412272.25
0.133218,1567412272.5
0.131937,1567412272.75
0.13578,1567412273.0
0.134499,1567412273.25
0.133218,1567412273.5
0.130656,1567412273.75
0.130656,1567412274.0
0.129375,1567412274.25
0.130656,1567412274.5
0.134499,1567412274.75
0.134499,1567412275.0
0.133218,1567412275.25
0.130656,1567412275.5
0.130656,1567412275.75
0.133218,1567412276.0
0.130656,1567412276.25
0.134499,1567412276.5
0.133218,1567412276.75
0.133218,1567412277.0
0.133218,1567412277.25
0.130656,1567412277.5
0.130656,1567412277.75
0.130656,1567412278.0
0.130656,1567412278.25
0.133218,1567412278.5
0.133218,1567412278.75
0.133218,1567412279.0
0.134499,1567412279.25
0.133218,1567412279.5
0.130656,1567412279.75
0.130656,1567412280.0
0.130656,1567412280.25
0.133218,1567412280.5
0.13578,1567412280.75
0.134499,1567412281.0
0.133218,1567412281.25
0.13578,1567412281.5
0.131937,1567412281.75
0.130656,1567412282.0
0.133218,1567412282.25
0.130656,1567412282.5
0.133218,1567412282.75
0.133218,1567412283.0
0.133218,1567412283.25
0.133218,1567412283.5
0.131937,1567412283.75
0.131937,1567412284.0
0.130656,1567412284.25
0.130656,1567412284.5
0.134499,1567412284.75
0.134499,1567412285.0
0.134499,1567412285.25
0.134499,1567412285.5
0.133218,1567412285.75
0.133218,1567412286.0
0.131937,1567412286.25
0.131937,1567412286.5
0.131937,1567412286.75
0.13578,1567412287.0
0.13578,1567412287.25
0.13578,1567412287.5
0.13578,1567412287.75
0.133218,1567412288.0
0.13578,1567412288.25
0.131937,1567412288.5
0.133218,1567412288.75
0.131937,1567412289.0
0.130656,1567412289.25
0.134499,1567412289.5
0.133218,1567412289.75
0.13578,1567412290.0
0.13578,1567412290.25
0.134499,1567412290.5
0.131937,1567412290.75
0.131937,1567412291.0
0.131937,1567412291.25
0.131937,1567412291.5
0.134499,1567412291.75
0.13578,1567412292.0
0.13578,1567412292.25
0.134499,1567412292.5
0.13578,1567412292.75
0.131937,1567412293.0
0.131937,1567412293.25
0.131937,1567412293.5
0.134499,1567412293.75
0.133218,1567412294.0
0.13578,1567412294.25
0.13578,1567412294.5
0.13578,1567412294.75
0.13578,1567412295.0
0.138342,1567412295.25
0.133218,1567412295.5
0.134499,1567412295.75
0.133218,1567412296.0
0.134499,1567412296.25
0.13578,1567412296.5
0.134499,1567412296.75
0.13578,1567412297.0
0.13578,1567412297.25
0.13578,1567412297.5
0.133218,1567412297.75
0.133218,1567412298.0
0.133218,1567412298.25
0.133218,1567412298.5
0.137061,1567412298.75
0.13578,1567412299.0
0.137061,1567412299.25
0.137061,1567412299.5
0.13578,1567412299.75
0.133218,1567412300.0
0.133218,1567412300.25
0.133218,1567412300.5
0.133218,1567412300.75
0.137061,1567412301.0
0.137061,1567412301.25
0.137061,1567412301.5
0.13578,1567412301.75
0.137061,1567412302.0
0.133218,1567412302.25
0.133218,1567412302.5
0.133218,1567412302.75
0.133218,1567412303.0
