bvp,time
-23.64,1651396415.53125
-22.89,1651396415.546875
-21.14,1651396415.5625
-18.52,1651396415.578125
-15.38,1651396415.59375
-12.17,1651396415.609375
-9.24,1651396415.625
-6.77,1651396415.640625
-4.62,1651396415.65625
-2.57,1651396415.671875
-0.4,1651396415.6875
1.98,1651396415.703125
4.39,1651396415.71875
6.51,1651396415.734375
8.0,1651396415.75
8.68,1651396415.765625
8.61,1651396415.78125
8.11,1651396415.796875
7.55,1651396415.8125
7.2,1651396415.828125
7.11,1651396415.84375
7.08,1651396415.859375
6.86,1651396415.875
6.2,1651396415.890625
5.09,1651396415.90625
3.67,1651396415.921875
2.19,1651396415.9375
0.8,1651396415.953125
-0.62,1651396415.96875
-2.5,1651396415.984375
-5.42,1651396416.0
-9.91,1651396416.015625
-16.28,1651396416.03125
-24.59,1651396416.046875
-34.82,1651396416.0625
-47.06,1651396416.078125
-61.45,1651396416.09375
-78.0,1651396416.109375
-96.29,1651396416.125
-115.33,1651396416.140625
-133.76,1651396416.15625
-150.43,1651396416.171875
-164.81,1651396416.1875
-177.2,1651396416.203125
-188.43,1651396416.21875
-199.29,1651396416.234375
-210.08,1651396416.25
-220.49,1651396416.265625
-229.94,1651396416.28125
-237.97,1651396416.296875
-244.4,1651396416.3125
-249.23,1651396416.328125
-252.15,1651396416.34375
-252.23,1651396416.359375
-248.11,1651396416.375
-238.54,1651396416.390625
-223.25,1651396416.40625
-203.39,1651396416.421875
-181.35,1651396416.4375
-159.88,1651396416.453125
-140.88,1651396416.46875
-124.41,1651396416.484375
-108.66,1651396416.5
-90.55,1651396416.515625
-67.04,1651396416.53125
-36.19,1651396416.546875
2.48,1651396416.5625
48.38,1651396416.578125
100.43,1651396416.59375
157.48,1651396416.609375
217.82,1651396416.625
278.51,1651396416.640625
335.28,1651396416.65625
383.29,1651396416.671875
418.95,1651396416.6875
441.57,1651396416.703125
453.96,1651396416.71875
461.3,1651396416.734375
468.88,1651396416.75
480.08,1651396416.765625
495.3,1651396416.78125
512.42,1651396416.796875
528.08,1651396416.8125
538.75,1651396416.828125
541.37,1651396416.84375
533.36,1651396416.859375
512.81,1651396416.875
478.88,1651396416.890625
432.29,1651396416.90625
375.49,1651396416.921875
312.09,1651396416.9375
245.57,1651396416.953125
178.15,1651396416.96875
110.61,1651396416.984375
43.02,1651396417.0
-23.88,1651396417.015625
-87.64,1651396417.03125
-144.18,1651396417.046875
-189.06,1651396417.0625
-219.26,1651396417.078125
-234.49,1651396417.09375
-237.42,1651396417.109375
-232.58,1651396417.125
-224.73,1651396417.140625
-217.19,1651396417.15625
-211.2,1651396417.171875
-206.33,1651396417.1875
-201.4,1651396417.203125
-195.65,1651396417.21875
-189.0,1651396417.234375
-181.95,1651396417.25
-174.91,1651396417.265625
-167.81,1651396417.28125
-160.17,1651396417.296875
-151.46,1651396417.3125
-141.62,1651396417.328125
-131.12,1651396417.34375
-120.93,1651396417.359375
-112.02,1651396417.375
-104.89,1651396417.390625
-99.31,1651396417.40625
-94.5,1651396417.421875
-89.42,1651396417.4375
-83.36,1651396417.453125
-76.18,1651396417.46875
-68.49,1651396417.484375
-61.3,1651396417.5
-55.52,1651396417.515625
-51.44,1651396417.53125
-48.42,1651396417.546875
-45.07,1651396417.5625
-39.81,1651396417.578125
-31.65,1651396417.59375
-20.89,1651396417.609375
-9.06,1651396417.625
1.59,1651396417.640625
9.11,1651396417.65625
12.53,1651396417.671875
12.16,1651396417.6875
9.2,1651396417.703125
5.03,1651396417.71875
0.74,1651396417.734375
-3.07,1651396417.75
-6.14,1651396417.765625
-8.38,1651396417.78125
-9.78,1651396417.796875
-10.54,1651396417.8125
-11.13,1651396417.828125
-12.1,1651396417.84375
-13.89,1651396417.859375
-16.44,1651396417.875
-19.28,1651396417.890625
-21.75,1651396417.90625
-23.33,1651396417.921875
-23.97,1651396417.9375
-24.04,1651396417.953125
-24.07,1651396417.96875
-24.48,1651396417.984375
-25.41,1651396418.0
-26.72,1651396418.015625
-28.18,1651396418.03125
-29.51,1651396418.046875
-30.57,1651396418.0625
-31.36,1651396418.078125
-31.97,1651396418.09375
-32.51,1651396418.109375
-33.12,1651396418.125
-33.92,1651396418.140625
-34.97,1651396418.15625
-36.26,1651396418.171875
-37.77,1651396418.1875
-39.32,1651396418.203125
-40.68,1651396418.21875
-41.55,1651396418.234375
-41.61,1651396418.25
-40.69,1651396418.265625
-38.78,1651396418.28125
-36.04,1651396418.296875
-32.74,1651396418.3125
-29.08,1651396418.328125
-25.12,1651396418.34375
-20.83,1651396418.359375
-16.09,1651396418.375
-10.91,1651396418.390625
-5.46,1651396418.40625
-0.07,1651396418.421875
4.83,1651396418.4375
8.85,1651396418.453125
11.77,1651396418.46875
13.57,1651396418.484375
14.39,1651396418.5
14.52,1651396418.515625
14.17,1651396418.53125
13.48,1651396418.546875
12.43,1651396418.5625
10.95,1651396418.578125
8.86,1651396418.59375
6.06,1651396418.609375
2.55,1651396418.625
-1.53,1651396418.640625
-5.91,1651396418.65625
-10.14,1651396418.671875
-13.81,1651396418.6875
-16.58,1651396418.703125
-18.41,1651396418.71875
-19.55,1651396418.734375
-20.44,1651396418.75
-21.47,1651396418.765625
-22.88,1651396418.78125
-24.53,1651396418.796875
-25.95,1651396418.8125
-26.47,1651396418.828125
-25.43,1651396418.84375
-22.34,1651396418.859375
-17.08,1651396418.875
-9.94,1651396418.890625
-1.54,1651396418.90625
7.28,1651396418.921875
15.78,1651396418.9375
23.43,1651396418.953125
30.04,1651396418.96875
35.71,1651396418.984375
40.63,1651396419.0
44.99,1651396419.015625
48.87,1651396419.03125
52.3,1651396419.046875
55.37,1651396419.0625
58.16,1651396419.078125
60.75,1651396419.09375
63.03,1651396419.109375
64.62,1651396419.125
64.97,1651396419.140625
63.58,1651396419.15625
60.3,1651396419.171875
55.49,1651396419.1875
49.99,1651396419.203125
44.78,1651396419.21875
40.63,1651396419.234375
37.89,1651396419.25
36.41,1651396419.265625
35.76,1651396419.28125
35.41,1651396419.296875
34.97,1651396419.3125
34.27,1651396419.328125
33.23,1651396419.34375
31.81,1651396419.359375
29.86,1651396419.375
27.16,1651396419.390625
23.53,1651396419.40625
18.82,1651396419.421875
13.04,1651396419.4375
6.34,1651396419.453125
-0.95,1651396419.46875
-8.4,1651396419.484375
-15.52,1651396419.5
-21.91,1651396419.515625
-27.3,1651396419.53125
-31.67,1651396419.546875
-35.1,1651396419.5625
-37.87,1651396419.578125
-40.39,1651396419.59375
-43.0,1651396419.609375
-45.89,1651396419.625
-48.93,1651396419.640625
-51.72,1651396419.65625
-53.83,1651396419.671875
-54.95,1651396419.6875
-55.06,1651396419.703125
-54.31,1651396419.71875
-52.88,1651396419.734375
-50.76,1651396419.75
-47.84,1651396419.765625
-43.97,1651396419.78125
-39.13,1651396419.796875
-33.53,1651396419.8125
-27.43,1651396419.828125
-21.03,1651396419.84375
-14.27,1651396419.859375
-6.95,1651396419.875
1.1,1651396419.890625
9.74,1651396419.90625
18.48,1651396419.921875
26.6,1651396419.9375
33.44,1651396419.953125
38.63,1651396419.96875
42.17,1651396419.984375
44.36,1651396420.0
45.61,1651396420.015625
46.37,1651396420.03125
47.01,1651396420.046875
47.9,1651396420.0625
49.33,1651396420.078125
51.24,1651396420.09375
53.2,1651396420.109375
54.25,1651396420.125
53.3,1651396420.140625
49.52,1651396420.15625
42.89,1651396420.171875
34.25,1651396420.1875
25.12,1651396420.203125
16.92,1651396420.21875
10.47,1651396420.234375
5.79,1651396420.25
2.37,1651396420.265625
-0.35,1651396420.28125
-2.64,1651396420.296875
-4.48,1651396420.3125
-5.82,1651396420.328125
-6.8,1651396420.34375
-7.83,1651396420.359375
-9.36,1651396420.375
-11.61,1651396420.390625
-14.46,1651396420.40625
-17.49,1651396420.421875
-20.17,1651396420.4375
-22.13,1651396420.453125
-23.3,1651396420.46875
-23.9,1651396420.484375
-24.37,1651396420.5
-25.25,1651396420.515625
-26.95,1651396420.53125
-29.65,1651396420.546875
-33.06,1651396420.5625
-36.48,1651396420.578125
-39.02,1651396420.59375
-39.99,1651396420.609375
-39.22,1651396420.625
-37.14,1651396420.640625
-34.62,1651396420.65625
-32.46,1651396420.671875
-31.04,1651396420.6875
-30.17,1651396420.703125
-29.26,1651396420.71875
-27.77,1651396420.734375
-25.44,1651396420.75
-22.41,1651396420.765625
-18.91,1651396420.78125
-14.97,1651396420.796875
-10.31,1651396420.8125
-4.41,1651396420.828125
3.01,1651396420.84375
11.71,1651396420.859375
20.76,1651396420.875
28.88,1651396420.890625
34.83,1651396420.90625
37.84,1651396420.921875
37.86,1651396420.9375
35.41,1651396420.953125
31.22,1651396420.96875
25.98,1651396420.984375
20.22,1651396421.0
14.35,1651396421.015625
8.85,1651396421.03125
4.26,1651396421.046875
1.07,1651396421.0625
-0.63,1651396421.078125
-1.19,1651396421.09375
-1.44,1651396421.109375
-2.24,1651396421.125
-4.09,1651396421.140625
-6.74,1651396421.15625
-9.33,1651396421.171875
-10.84,1651396421.1875
-10.68,1651396421.203125
-9.15,1651396421.21875
-7.31,1651396421.234375
-6.5,1651396421.25
-7.62,1651396421.265625
-10.65,1651396421.28125
-14.64,1651396421.296875
-18.03,1651396421.3125
-19.39,1651396421.328125
-17.78,1651396421.34375
-13.0,1651396421.359375
-5.45,1651396421.375
4.18,1651396421.390625
15.11,1651396421.40625
26.56,1651396421.421875
37.65,1651396421.4375
47.49,1651396421.453125
55.21,1651396421.46875
60.16,1651396421.484375
62.13,1651396421.5
61.41,1651396421.515625
58.7,1651396421.53125
54.92,1651396421.546875
50.96,1651396421.5625
47.42,1651396421.578125
44.62,1651396421.59375
42.49,1651396421.609375
40.73,1651396421.625
38.98,1651396421.640625
36.96,1651396421.65625
34.56,1651396421.671875
31.89,1651396421.6875
29.17,1651396421.703125
26.56,1651396421.71875
24.18,1651396421.734375
21.97,1651396421.75
19.82,1651396421.765625
17.67,1651396421.78125
15.5,1651396421.796875
13.39,1651396421.8125
11.39,1651396421.828125
9.48,1651396421.84375
7.52,1651396421.859375
5.33,1651396421.875
2.87,1651396421.890625
0.27,1651396421.90625
-2.08,1651396421.921875
-3.83,1651396421.9375
-4.68,1651396421.953125
-4.58,1651396421.96875
-3.67,1651396421.984375
-2.27,1651396422.0
-0.66,1651396422.015625
0.9,1651396422.03125
2.3,1651396422.046875
3.59,1651396422.0625
4.86,1651396422.078125
6.35,1651396422.09375
8.18,1651396422.109375
10.37,1651396422.125
12.72,1651396422.140625
14.86,1651396422.15625
16.3,1651396422.171875
16.61,1651396422.1875
15.66,1651396422.203125
13.63,1651396422.21875
11.07,1651396422.234375
8.57,1651396422.25
6.57,1651396422.265625
5.09,1651396422.28125
3.79,1651396422.296875
2.17,1651396422.3125
-0.19,1651396422.328125
-3.31,1651396422.34375
-6.91,1651396422.359375
-10.5,1651396422.375
-13.69,1651396422.390625
-16.38,1651396422.40625
-18.76,1651396422.421875
-21.25,1651396422.4375
-24.12,1651396422.453125
