PPG GREEN,time
1783547.0,1778927451.589
1784299.0,1778927451.629
1773944.0,1778927451.309
1778244.0,1778927451.349
1781905.0,1778927451.389
1784023.0,1778927451.429
1784265.0,1778927451.469
1785528.0,1778927451.669
1783308.0,1778927451.549
1783781.0,1778927451.509
1786754.0,1778927451.709
1788169.0,1778927451.749
1787622.0,1778927451.789
1785098.0,1778927451.829
1780483.0,1778927451.989
1780811.0,1778927451.909
1781960.0,1778927452.069
1781303.0,1778927452.029
1780113.0,1778927451.949
1782631.0,1778927451.869
1782824.0,1778927452.109
1783713.0,1778927452.149
1784712.0,1778927452.189
1785977.0,1778927452.229
1787867.0,1778927452.269
1789753.0,1778927452.309
1791790.0,1778927452.349
1793636.0,1778927452.389
1795866.0,1778927452.429
1797860.0,1778927452.469
1798138.0,1778927452.509
1796149.0,1778927452.549
1793964.0,1778927452.589
1792989.0,1778927452.629
1792401.0,1778927452.669
1792629.0,1778927452.709
1793366.0,1778927452.749
1794362.0,1778927452.789
1795105.0,1778927452.829
1796403.0,1778927452.869
1797121.0,1778927452.909
1798619.0,1778927452.949
1800220.0,1778927452.989
1802562.0,1778927453.029
1805348.0,1778927453.069
1808019.0,1778927453.109
1810590.0,1778927453.149
1815311.0,1778927453.189
1818415.0,1778927453.229
1817577.0,1778927453.269
1811524.0,1778927453.309
1807014.0,1778927453.349
1803001.0,1778927453.389
1805271.0,1778927453.429
1811192.0,1778927453.469
1821728.0,1778927453.509
1832073.0,1778927453.549
1841392.0,1778927453.589
1847706.0,1778927453.629
1854432.0,1778927453.669
1853755.0,1778927453.709
1849607.0,1778927453.749
1844165.0,1778927453.789
1841624.0,1778927453.829
1844792.0,1778927453.869
1848195.0,1778927453.909
1849759.0,1778927453.949
1850064.0,1778927453.989
1851018.0,1778927454.029
1852175.0,1778927454.069
1853991.0,1778927454.109
1856752.0,1778927454.149
1859794.0,1778927454.189
1863374.0,1778927454.229
1867582.0,1778927454.269
1870700.0,1778927454.309
1874546.0,1778927454.349
1878364.0,1778927454.389
1882493.0,1778927454.429
1887949.0,1778927454.469
1892626.0,1778927454.509
1896854.0,1778927454.549
1900077.0,1778927454.589
1902703.0,1778927454.629
1903737.0,1778927454.669
1904615.0,1778927454.709
1906415.0,1778927454.749
1909212.0,1778927454.789
1912458.0,1778927454.829
1916868.0,1778927454.869
1921980.0,1778927454.909
1926442.0,1778927454.949
1931136.0,1778927454.989
1935803.0,1778927455.029
1940678.0,1778927455.069
1944787.0,1778927455.109
1948255.0,1778927455.149
1949777.0,1778927455.189
1951576.0,1778927455.229
1954076.0,1778927455.269
1956799.0,1778927455.309
1961021.0,1778927455.349
1964485.0,1778927455.389
1967497.0,1778927455.429
1970282.0,1778927455.469
1968149.0,1778927455.509
1969432.0,1778927455.549
1970850.0,1778927455.589
1973647.0,1778927455.629
1976796.0,1778927455.669
1981068.0,1778927455.709
1984131.0,1778927455.749
1990695.0,1778927455.789
1998068.0,1778927455.829
2001311.0,1778927455.869
2015163.0,1778927455.909
2018065.0,1778927455.949
2025533.0,1778927455.989
2028412.0,1778927456.029
2025030.0,1778927456.069
2029412.0,1778927456.109
2041715.0,1778927456.149
2042782.0,1778927456.189
2039500.0,1778927456.229
2039895.0,1778927456.269
2043485.0,1778927456.309
2046682.0,1778927456.349
2049405.0,1778927456.389
2052893.0,1778927456.429
2056218.0,1778927456.469
2058637.0,1778927456.509
2061039.0,1778927456.549
2063060.0,1778927456.589
2065556.0,1778927456.629
2068687.0,1778927456.669
2069672.0,1778927456.709
2069170.0,1778927456.749
2069344.0,1778927456.789
2070308.0,1778927456.829
2070313.0,1778927456.869
2069104.0,1778927456.909
2071034.0,1778927456.949
2076736.0,1778927456.989
2082332.0,1778927457.029
2081809.0,1778927457.069
2078900.0,1778927457.109
2076961.0,1778927457.149
2075104.0,1778927457.189
2071762.0,1778927457.229
2060847.0,1778927457.269
2051664.0,1778927457.309
2046315.0,1778927457.349
2040753.0,1778927457.389
2046606.0,1778927457.429
2047635.0,1778927457.469
2052261.0,1778927457.509
2061675.0,1778927457.549
2077871.0,1778927457.589
2080816.0,1778927457.629
2084088.0,1778927457.669
2084524.0,1778927457.709
2084126.0,1778927457.749
2081091.0,1778927457.789
2077346.0,1778927457.829
2074424.0,1778927457.869
2071420.0,1778927457.909
2068329.0,1778927457.949
2067624.0,1778927457.989
2066917.0,1778927458.029
2067436.0,1778927458.069
2067907.0,1778927458.109
2070037.0,1778927458.149
2080965.0,1778927458.189
2089705.0,1778927458.229
2091366.0,1778927458.269
2087438.0,1778927458.309
2083549.0,1778927458.349
2083432.0,1778927458.389
2082816.0,1778927458.429
2082686.0,1778927458.469
2083159.0,1778927458.509
2084844.0,1778927458.549
2086819.0,1778927458.589
2087135.0,1778927458.629
2087369.0,1778927458.669
2087322.0,1778927458.709
2085742.0,1778927458.749
2083822.0,1778927458.789
2081555.0,1778927458.829
2079593.0,1778927458.869
2078165.0,1778927458.909
2077134.0,1778927458.949
2077230.0,1778927458.989
2077866.0,1778927459.029
2079107.0,1778927459.069
2080525.0,1778927459.109
2082848.0,1778927459.149
2086269.0,1778927459.189
2091066.0,1778927459.229
2095968.0,1778927459.269
2099592.0,1778927459.309
2102505.0,1778927459.349
2104836.0,1778927459.389
2106172.0,1778927459.429
2105933.0,1778927459.469
2106000.0,1778927459.509
2105874.0,1778927459.549
2106589.0,1778927459.589
2107315.0,1778927459.629
2108525.0,1778927459.669
2109447.0,1778927459.709
2110894.0,1778927459.749
2111469.0,1778927459.789
2112350.0,1778927459.829
2113112.0,1778927459.869
2114134.0,1778927459.909
2115272.0,1778927459.949
2116558.0,1778927459.989
2117585.0,1778927460.029
2117824.0,1778927460.069
2116582.0,1778927460.109
2115180.0,1778927460.149
2114401.0,1778927460.189
2114142.0,1778927460.229
2114336.0,1778927460.269
2114630.0,1778927460.309
2115144.0,1778927460.349
2115841.0,1778927460.389
2116403.0,1778927460.429
2116641.0,1778927460.469
2117155.0,1778927460.509
2116632.0,1778927460.549
2116458.0,1778927460.589
2115850.0,1778927460.629
2115758.0,1778927460.669
2115123.0,1778927460.709
2113284.0,1778927460.749
2111066.0,1778927460.789
2109734.0,1778927460.829
2108688.0,1778927460.869
2108414.0,1778927460.909
2108458.0,1778927460.949
2108621.0,1778927460.989
2108722.0,1778927461.029
2108936.0,1778927461.069
2108916.0,1778927461.109
2108943.0,1778927461.149
2109244.0,1778927461.189
2109255.0,1778927461.274
2109837.0,1778927461.315
2108992.0,1778927461.354
2107064.0,1778927461.395
2104762.0,1778927461.436
2103077.0,1778927461.475
2101956.0,1778927461.515
2101611.0,1778927461.556
2101559.0,1778927461.596
2101599.0,1778927461.635
2101546.0,1778927461.676
2101364.0,1778927461.715
2101298.0,1778927461.755
2101536.0,1778927461.798
2101711.0,1778927461.836
2101653.0,1778927461.876
2101035.0,1778927461.917
2098028.0,1778927461.956
2094443.0,1778927461.997
2091105.0,1778927462.037
2088875.0,1778927462.076
2087256.0,1778927462.116
2086093.0,1778927462.158
2085284.0,1778927462.198
2084733.0,1778927462.237
2083941.0,1778927462.278
2083167.0,1778927462.317
2082753.0,1778927462.357
2082094.0,1778927462.399
2081605.0,1778927462.437
2081253.0,1778927462.477
2077503.0,1778927462.518
2072523.0,1778927462.557
2067645.0,1778927462.599
2063721.0,1778927462.639
2060667.0,1778927462.678
2058626.0,1778927462.718
2057237.0,1778927462.759
2055781.0,1778927462.799
2054472.0,1778927462.838
2052949.0,1778927462.879
2051796.0,1778927462.918
2050811.0,1778927462.958
2050210.0,1778927463.001
2041199.0,1778927463.12
2046815.0,1778927463.079
2049600.0,1778927463.039
2035602.0,1778927463.159
2030408.0,1778927463.2
2026899.0,1778927463.24
2023947.0,1778927463.279
2022097.0,1778927463.319
2020620.0,1778927463.361
2019132.0,1778927463.401
2017784.0,1778927463.44
2016299.0,1778927463.481
2015000.0,1778927463.52
2013977.0,1778927463.56
2013730.0,1778927463.602
2013441.0,1778927463.641
2011086.0,1778927463.681
2005651.0,1778927463.722
1999536.0,1778927463.761
1994645.0,1778927463.802
1990814.0,1778927463.842
1988013.0,1778927463.881
1984934.0,1778927463.962
1983476.0,1778927464.003
1986291.0,1778927463.921
1980817.0,1778927464.083
1979190.0,1778927464.162
1979001.0,1778927464.204
1979090.0,1778927464.242
1979165.0,1778927464.282
1978883.0,1778927464.323
1979831.0,1778927464.122
1982146.0,1778927464.042
1969794.0,1778927464.404
1962067.0,1778927464.483
1965284.0,1778927464.444
1960045.0,1778927464.523
1975155.0,1778927464.363
1958680.0,1778927464.564
1957438.0,1778927464.643
1956266.0,1778927464.724
1955905.0,1778927464.764
1956053.0,1778927464.844
1956806.0,1778927464.685
1955980.0,1778927464.806
1958053.0,1778927464.604
1957205.0,1778927464.925
1956478.0,1778927464.884
1958716.0,1778927465.005
1952280.0,1778927465.085
1947802.0,1778927465.125
1944332.0,1778927465.166
1956908.0,1778927465.046
1941911.0,1778927465.206
1958300.0,1778927464.964
1940365.0,1778927465.245
1939921.0,1778927465.287
1938855.0,1778927465.408
1939682.0,1778927465.326
1938833.0,1778927465.486
1938697.0,1778927465.446
1939311.0,1778927465.366
1939078.0,1778927465.527
1939766.0,1778927465.567
1940662.0,1778927465.607
1941668.0,1778927465.648
1942869.0,1778927465.687
1943809.0,1778927465.727
1944867.0,1778927465.768
1939015.0,1778927465.848
1932671.0,1778927465.928
1935480.0,1778927465.889
1931367.0,1778927465.968
1930459.0,1778927466.009
1930228.0,1778927466.049
1930462.0,1778927466.089
1930624.0,1778927466.13
1930459.0,1778927466.17
1942748.0,1778927465.808
1930508.0,1778927466.211
1930785.0,1778927466.251
1931436.0,1778927466.29
1932349.0,1778927466.331
1933341.0,1778927466.372
1934391.0,1778927466.412
1935818.0,1778927466.451
1936853.0,1778927466.492
1936274.0,1778927466.572
1938176.0,1778927466.532
1933321.0,1778927466.614
1930240.0,1778927466.65
1928071.0,1778927466.69
1926932.0,1778927466.732
1926661.0,1778927466.771
1926618.0,1778927466.812
1926834.0,1778927466.852
1927203.0,1778927466.892
1927237.0,1778927466.928
1927369.0,1778927466.97
1927970.0,1778927467.01
1928863.0,1778927467.05
1929901.0,1778927467.091
1930961.0,1778927467.131
1932264.0,1778927467.171
1934451.0,1778927467.251
1929765.0,1778927467.333
1927268.0,1778927467.372
1925560.0,1778927467.413
1933521.0,1778927467.213
1932877.0,1778927467.291
1924399.0,1778927467.453
1924241.0,1778927467.492
1925097.0,1778927467.533
1925256.0,1778927467.572
1925678.0,1778927467.612
1925791.0,1778927467.651
1926280.0,1778927467.692
1926846.0,1778927467.732
1927876.0,1778927467.772
1929057.0,1778927467.814
1930160.0,1778927467.852
1931331.0,1778927467.893
1933009.0,1778927467.934
1932838.0,1778927467.971
1930235.0,1778927468.012
1926756.0,1778927468.052
1923716.0,1778927468.091
1921846.0,1778927468.132
1920560.0,1778927468.173
1920018.0,1778927468.213
1919915.0,1778927468.252
1920468.0,1778927468.294
1920277.0,1778927468.333
1920332.0,1778927468.373
1920711.0,1778927468.413
1921336.0,1778927468.451
1922084.0,1778927468.491
1924030.0,1778927468.572
1926808.0,1778927468.654
1925297.0,1778927468.613
1926898.0,1778927468.693
1923233.0,1778927468.533
1924067.0,1778927468.733
1920359.0,1778927468.774
1917466.0,1778927468.812
1915449.0,1778927468.851
1914008.0,1778927468.893
1913809.0,1778927468.932
1913606.0,1778927468.972
1913836.0,1778927469.014
1914077.0,1778927469.053
1913967.0,1778927469.093
1914053.0,1778927469.134
1915622.0,1778927469.214
1914928.0,1778927469.173
1916768.0,1778927469.252
1917793.0,1778927469.292
1919212.0,1778927469.332
1920313.0,1778927469.373
1921894.0,1778927469.413
1921590.0,1778927469.453
1919166.0,1778927469.491
1915918.0,1778927469.53
1913583.0,1778927469.57
1910944.0,1778927469.651
1911989.0,1778927469.613
1910758.0,1778927469.691
1911679.0,1778927469.772
1911531.0,1778927469.813
1911013.0,1778927469.733
1912237.0,1778927469.893
1912198.0,1778927469.853
1913262.0,1778927469.933
1914127.0,1778927469.974
1915209.0,1778927470.014
1916740.0,1778927470.053
1917898.0,1778927470.095
1919416.0,1778927470.132
1920759.0,1778927470.172
1920669.0,1778927470.214
1918523.0,1778927470.253
1916495.0,1778927470.293
1914653.0,1778927470.334
1914269.0,1778927470.373
1914282.0,1778927470.414
1915045.0,1778927470.455
1916000.0,1778927470.494
1918352.0,1778927470.613
1917458.0,1778927470.573
1916618.0,1778927470.534
1920464.0,1778927470.694
1919435.0,1778927470.653
1922367.0,1778927470.733
1923765.0,1778927470.773
1925403.0,1778927470.815
1929197.0,1778927470.894
1927250.0,1778927470.854
1927802.0,1778927470.972
1926173.0,1778927471.013
1925029.0,1778927471.054
1929540.0,1778927470.935
1925108.0,1778927471.133
1925918.0,1778927471.174
1927062.0,1778927471.214
1927818.0,1778927471.254
1924912.0,1778927471.093
1929889.0,1778927471.334
1929085.0,1778927471.295
1932429.0,1778927471.414
1933972.0,1778927471.453
1935546.0,1778927471.493
1931142.0,1778927471.374
1937240.0,1778927471.534
1939015.0,1778927471.573
1940698.0,1778927471.614
1942300.0,1778927471.655
1942368.0,1778927471.694
1939716.0,1778927471.776
1940932.0,1778927471.734
1939290.0,1778927471.814
1939892.0,1778927471.894
1942165.0,1778927471.974
1943058.0,1778927472.015
1939472.0,1778927471.853
1940984.0,1778927471.933
1945343.0,1778927472.091
1944373.0,1778927472.051
1946575.0,1778927472.132
1948274.0,1778927472.172
1954943.0,1778927472.333
1951487.0,1778927472.254
1949641.0,1778927472.213
1953018.0,1778927472.293
1956828.0,1778927472.374
1959555.0,1778927472.454
1958432.0,1778927472.414
1958863.0,1778927472.495
1957862.0,1778927472.534
1957270.0,1778927472.574
1957277.0,1778927472.616
1958049.0,1778927472.655
1958901.0,1778927472.693
1960090.0,1778927472.734
1962552.0,1778927472.815
1961365.0,1778927472.774
1963866.0,1778927472.855
1965378.0,1778927472.894
1967265.0,1778927472.934
1969425.0,1778927472.976
1970916.0,1778927473.016
1973037.0,1778927473.055
1974947.0,1778927473.094
1977102.0,1778927473.134
1979154.0,1778927473.174
1981422.0,1778927473.216
1983233.0,1778927473.254
1984076.0,1778927473.293
1984560.0,1778927473.332
1985751.0,1778927473.371
1987032.0,1778927473.41
1987874.0,1778927473.449
1988987.0,1778927473.488
1990316.0,1778927473.527
1990990.0,1778927473.566
1991874.0,1778927473.605
1992799.0,1778927473.644
1994042.0,1778927473.683
1994913.0,1778927473.722
1996527.0,1778927473.761
1999187.0,1778927473.839
2000754.0,1778927473.878
2002371.0,1778927473.917
2004021.0,1778927473.956
1997897.0,1778927473.8
2003652.0,1778927473.995
2002642.0,1778927474.034
2002092.0,1778927474.073
2001907.0,1778927474.112
2002092.0,1778927474.151
2002723.0,1778927474.19
2005025.0,1778927474.268
2004045.0,1778927474.229
2005793.0,1778927474.307
2006748.0,1778927474.346
2009129.0,1778927474.424
2008050.0,1778927474.385
2010136.0,1778927474.463
2011316.0,1778927474.502
2014058.0,1778927474.58
2012783.0,1778927474.541
2015570.0,1778927474.619
2017125.0,1778927474.658
2017890.0,1778927474.697
2016900.0,1778927474.736
2015993.0,1778927474.775
2015009.0,1778927474.814
2014460.0,1778927474.853
2014372.0,1778927474.892
2015101.0,1778927474.931
2015873.0,1778927474.97
2016616.0,1778927475.009
2017342.0,1778927475.048
2018085.0,1778927475.087
2018821.0,1778927475.126
2019570.0,1778927475.165
2020426.0,1778927475.204
2023615.0,1778927475.324
2022740.0,1778927475.284
2021718.0,1778927475.244
2025864.0,1778927475.404
2025022.0,1778927475.364
2026344.0,1778927475.444
2024667.0,1778927475.484
2023002.0,1778927475.524
2021898.0,1778927475.564
2020974.0,1778927475.604
2020924.0,1778927475.644
2021031.0,1778927475.684
2021125.0,1778927475.724
2021712.0,1778927475.764
2021681.0,1778927475.804
2022069.0,1778927475.844
2022535.0,1778927475.924
2023106.0,1778927475.964
2022239.0,1778927475.884
2024513.0,1778927476.044
2023777.0,1778927476.004
2025360.0,1778927476.084
2026341.0,1778927476.164
2025970.0,1778927476.124
2024333.0,1778927476.204
2022070.0,1778927476.244
2020026.0,1778927476.284
2018478.0,1778927476.324
2017508.0,1778927476.364
2017477.0,1778927476.404
2017252.0,1778927476.444
2017644.0,1778927476.484
2017368.0,1778927476.524
2017135.0,1778927476.564
2017270.0,1778927476.604
2017314.0,1778927476.644
2017457.0,1778927476.684
2018113.0,1778927476.724
2018670.0,1778927476.764
2019446.0,1778927476.804
2019964.0,1778927476.844
2018586.0,1778927476.884
2012153.0,1778927476.964
2015371.0,1778927476.924
2009804.0,1778927477.004
2007761.0,1778927477.044
2005901.0,1778927477.124
2005002.0,1778927477.204
2003815.0,1778927477.324
2005402.0,1778927477.164
2004339.0,1778927477.244
2003603.0,1778927477.364
2003887.0,1778927477.404
2006293.0,1778927477.084
2004056.0,1778927477.284
2004234.0,1778927477.444
2005368.0,1778927477.524
2005727.0,1778927477.564
2005011.0,1778927477.604
2004566.0,1778927477.484
1997094.0,1778927477.684
2001361.0,1778927477.644
1993910.0,1778927477.724
1990872.0,1778927477.764
1987905.0,1778927477.844
1988972.0,1778927477.804
1987009.0,1778927477.884
1986539.0,1778927477.924
1985650.0,1778927477.964
1985117.0,1778927478.004
1984517.0,1778927478.044
1984361.0,1778927478.084
1984396.0,1778927478.124
1984762.0,1778927478.164
1985129.0,1778927478.204
1985797.0,1778927478.244
1986514.0,1778927478.284
1987058.0,1778927478.324
1987222.0,1778927478.364
1984153.0,1778927478.404
1980008.0,1778927478.444
1976075.0,1778927478.484
1973494.0,1778927478.524
1971438.0,1778927478.564
1970333.0,1778927478.604
1969546.0,1778927478.644
1968990.0,1778927478.684
1968444.0,1778927478.724
1967823.0,1778927478.764
1967224.0,1778927478.804
1967087.0,1778927478.844
1967234.0,1778927478.884
1967534.0,1778927478.924
1968110.0,1778927478.964
1968919.0,1778927479.004
1969394.0,1778927479.044
1970394.0,1778927479.084
1970784.0,1778927479.124
1969368.0,1778927479.164
1965947.0,1778927479.204
1962595.0,1778927479.244
1960234.0,1778927479.284
1958586.0,1778927479.324
1957995.0,1778927479.364
1957668.0,1778927479.404
1957754.0,1778927479.444
1957659.0,1778927479.484
1957529.0,1778927479.524
1957607.0,1778927479.564
1957690.0,1778927479.604
1958017.0,1778927479.644
1958922.0,1778927479.684
1959724.0,1778927479.724
1960740.0,1778927479.764
1961702.0,1778927479.804
1963004.0,1778927479.844
1963738.0,1778927479.884
1961871.0,1778927479.924
1958761.0,1778927479.964
1955251.0,1778927480.004
1953148.0,1778927480.044
1951370.0,1778927480.084
1950884.0,1778927480.124
1950529.0,1778927480.164
1950561.0,1778927480.204
1950483.0,1778927480.244
1950446.0,1778927480.284
1950532.0,1778927480.324
1951077.0,1778927480.364
1951431.0,1778927480.404
1952219.0,1778927480.444
1953121.0,1778927480.484
1953984.0,1778927480.524
1955096.0,1778927480.564
1956299.0,1778927480.604
1957484.0,1778927480.644
1956337.0,1778927480.684
1952734.0,1778927480.724
1949617.0,1778927480.764
1947181.0,1778927480.804
1945720.0,1778927480.844
1944754.0,1778927480.884
1944662.0,1778927480.924
1944931.0,1778927480.964
1945013.0,1778927481.004
1944764.0,1778927481.044
1944883.0,1778927481.084
1945431.0,1778927481.124
1945994.0,1778927481.164
1946731.0,1778927481.204
1947515.0,1778927481.244
1948937.0,1778927481.284
1950058.0,1778927481.324
1951419.0,1778927481.364
1952474.0,1778927481.404
1952346.0,1778927481.444
1949803.0,1778927481.484
1943770.0,1778927481.564
1940954.0,1778927481.644
1941920.0,1778927481.604
1946148.0,1778927481.524
1940583.0,1778927481.684
1940779.0,1778927481.724
1940796.0,1778927481.764
1940495.0,1778927481.804
1940582.0,1778927481.884
1940628.0,1778927481.844
1941420.0,1778927481.964
1942546.0,1778927482.004
1941121.0,1778927481.924
1943218.0,1778927482.044
1944466.0,1778927482.084
1945347.0,1778927482.124
1946521.0,1778927482.164
1945752.0,1778927482.204
1942856.0,1778927482.244
1939263.0,1778927482.284
1936797.0,1778927482.324
1934926.0,1778927482.364
1934607.0,1778927482.404
1934190.0,1778927482.444
1934142.0,1778927482.484
1934070.0,1778927482.524
1933812.0,1778927482.564
1934300.0,1778927482.604
1934146.0,1778927482.644
1934628.0,1778927482.684
1935050.0,1778927482.724
1936199.0,1778927482.764
1937255.0,1778927482.804
1938186.0,1778927482.844
1939007.0,1778927482.884
1936632.0,1778927482.924
1932342.0,1778927482.964
1928674.0,1778927483.004
1925728.0,1778927483.044
1923762.0,1778927483.084
1922764.0,1778927483.124
1922322.0,1778927483.164
1922204.0,1778927483.204
1921629.0,1778927483.244
1921469.0,1778927483.284
1921175.0,1778927483.324
1921285.0,1778927483.364
1921806.0,1778927483.404
1922442.0,1778927483.444
1922999.0,1778927483.484
1924041.0,1778927483.524
1924693.0,1778927483.564
1922770.0,1778927483.604
1918618.0,1778927483.644
1913958.0,1778927483.684
