temp,time
4.0,1625051963.0
35.66,1625051963.25
35.66,1625051963.5
35.66,1625051963.75
35.66,1625051964.0
35.66,1625051964.25
35.66,1625051964.5
35.66,1625051964.75
35.66,1625051965.0
35.66,1625051965.25
35.66,1625051965.5
35.66,1625051965.75
35.66,1625051966.0
35.65,1625051966.25
35.65,1625051966.5
35.65,1625051966.75
35.65,1625051967.0
35.66,1625051967.25
35.66,1625051967.5
35.66,1625051967.75
35.66,1625051968.0
35.66,1625051968.25
35.66,1625051968.5
35.66,1625051968.75
35.66,1625051969.0
35.65,1625051969.25
35.65,1625051969.5
35.65,1625051969.75
35.65,1625051970.0
35.65,1625051970.25
35.65,1625051970.5
35.65,1625051970.75
35.65,1625051971.0
35.65,1625051971.25
35.65,1625051971.5
35.65,1625051971.75
35.65,1625051972.0
35.66,1625051972.25
35.66,1625051972.5
35.66,1625051972.75
35.66,1625051973.0
35.65,1625051973.25
35.65,1625051973.5
35.65,1625051973.75
35.65,1625051974.0
35.65,1625051974.25
35.65,1625051974.5
35.65,1625051974.75
35.65,1625051975.0
35.65,1625051975.25
35.65,1625051975.5
35.65,1625051975.75
35.65,1625051976.0
35.65,1625051976.25
35.65,1625051976.5
35.65,1625051976.75
35.65,1625051977.0
35.66,1625051977.25
35.66,1625051977.5
35.66,1625051977.75
35.66,1625051978.0
35.66,1625051978.25
35.66,1625051978.5
35.66,1625051978.75
35.66,1625051979.0
35.66,1625051979.25
35.66,1625051979.5
35.66,1625051979.75
35.66,1625051980.0
35.66,1625051980.25
35.66,1625051980.5
35.66,1625051980.75
35.66,1625051981.0
35.68,1625051981.25
35.68,1625051981.5
35.68,1625051981.75
35.68,1625051982.0
35.65,1625051982.25
35.65,1625051982.5
35.65,1625051982.75
35.65,1625051983.0
35.71,1625051983.25
35.71,1625051983.5
35.71,1625051983.75
35.71,1625051984.0
35.71,1625051984.25
35.71,1625051984.5
35.71,1625051984.75
35.71,1625051985.0
35.75,1625051985.25
35.75,1625051985.5
35.75,1625051985.75
35.75,1625051986.0
35.75,1625051986.25
35.75,1625051986.5
35.75,1625051986.75
35.75,1625051987.0
35.77,1625051987.25
35.77,1625051987.5
35.77,1625051987.75
35.77,1625051988.0
35.79,1625051988.25
35.79,1625051988.5
35.79,1625051988.75
35.79,1625051989.0
35.81,1625051989.25
35.81,1625051989.5
35.81,1625051989.75
35.81,1625051990.0
35.77,1625051990.25
35.77,1625051990.5
35.77,1625051990.75
35.77,1625051991.0
35.79,1625051991.25
35.79,1625051991.5
35.79,1625051991.75
35.79,1625051992.0
35.77,1625051992.25
35.77,1625051992.5
35.77,1625051992.75
35.77,1625051993.0
35.75,1625051993.25
35.75,1625051993.5
35.75,1625051993.75
35.75,1625051994.0
35.73,1625051994.25
35.73,1625051994.5
35.73,1625051994.75
35.73,1625051995.0
35.68,1625051995.25
35.68,1625051995.5
35.68,1625051995.75
35.68,1625051996.0
35.71,1625051996.25
35.71,1625051996.5
35.71,1625051996.75
35.71,1625051997.0
35.68,1625051997.25
35.68,1625051997.5
35.68,1625051997.75
35.68,1625051998.0
35.71,1625051998.25
35.71,1625051998.5
35.71,1625051998.75
35.71,1625051999.0
35.68,1625051999.25
35.68,1625051999.5
35.68,1625051999.75
35.68,1625052000.0
35.68,1625052000.25
35.68,1625052000.5
35.68,1625052000.75
35.68,1625052001.0
35.66,1625052001.25
35.66,1625052001.5
35.66,1625052001.75
35.66,1625052002.0
35.66,1625052002.25
35.66,1625052002.5
35.66,1625052002.75
35.66,1625052003.0
35.66,1625052003.25
35.66,1625052003.5
35.66,1625052003.75
35.66,1625052004.0
