bvp,time
64.0,1625051963.0
-0.0,1625051963.015625
-0.0,1625051963.03125
-0.0,1625051963.046875
-0.0,1625051963.0625
-0.0,1625051963.078125
-0.0,1625051963.09375
-0.0,1625051963.109375
-0.0,1625051963.125
-0.0,1625051963.140625
-0.0,1625051963.15625
0.0,1625051963.171875
0.01,1625051963.1875
0.01,1625051963.203125
-0.0,1625051963.21875
-0.03,1625051963.234375
-0.05,1625051963.25
-0.05,1625051963.265625
0.0,1625051963.28125
0.13,1625051963.296875
0.36,1625051963.3125
0.66,1625051963.328125
1.01,1625051963.34375
1.37,1625051963.359375
1.72,1625051963.375
2.06,1625051963.390625
2.4,1625051963.40625
2.79,1625051963.421875
3.24,1625051963.4375
3.8,1625051963.453125
4.42,1625051963.46875
5.06,1625051963.484375
5.66,1625051963.5
6.2,1625051963.515625
6.68,1625051963.53125
7.15,1625051963.546875
7.68,1625051963.5625
8.31,1625051963.578125
9.14,1625051963.59375
10.09,1625051963.609375
11.04,1625051963.625
11.88,1625051963.640625
12.56,1625051963.65625
13.14,1625051963.671875
13.76,1625051963.6875
14.65,1625051963.703125
15.96,1625051963.71875
17.91,1625051963.734375
20.32,1625051963.75
22.9,1625051963.765625
25.38,1625051963.78125
27.58,1625051963.796875
29.57,1625051963.8125
31.68,1625051963.828125
34.32,1625051963.84375
37.81,1625051963.859375
42.54,1625051963.875
48.15,1625051963.890625
54.1,1625051963.90625
59.83,1625051963.921875
64.97,1625051963.9375
69.58,1625051963.953125
74.14,1625051963.96875
79.34,1625051963.984375
85.71,1625051964.0
93.76,1625051964.015625
103.0,1625051964.03125
112.62,1625051964.046875
121.73,1625051964.0625
129.77,1625051964.078125
136.75,1625051964.09375
143.3,1625051964.109375
150.75,1625051964.125
157.77,1625051964.140625
166.64,1625051964.15625
177.95,1625051964.171875
191.79,1625051964.1875
206.97,1625051964.203125
220.57,1625051964.21875
228.25,1625051964.234375
225.36,1625051964.25
208.53,1625051964.265625
176.87,1625051964.28125
132.76,1625051964.296875
80.05,1625051964.3125
23.07,1625051964.328125
-34.94,1625051964.34375
-92.43,1625051964.359375
-149.15,1625051964.375
-205.23,1625051964.390625
-260.37,1625051964.40625
-313.75,1625051964.421875
-363.88,1625051964.4375
-409.83,1625051964.453125
-450.89,1625051964.46875
-486.47,1625051964.484375
-515.7,1625051964.5
-537.22,1625051964.515625
-549.28,1625051964.53125
-550.12,1625051964.546875
-538.63,1625051964.5625
-514.57,1625051964.578125
-479.1,1625051964.59375
-434.32,1625051964.609375
-382.88,1625051964.625
-327.44,1625051964.640625
-270.27,1625051964.65625
-213.11,1625051964.671875
-157.23,1625051964.6875
-103.63,1625051964.703125
-53.14,1625051964.71875
-6.71,1625051964.734375
34.78,1625051964.75
70.67,1625051964.765625
100.63,1625051964.78125
124.73,1625051964.796875
143.47,1625051964.8125
157.54,1625051964.828125
167.72,1625051964.84375
174.71,1625051964.859375
178.97,1625051964.875
180.82,1625051964.890625
180.42,1625051964.90625
177.92,1625051964.921875
173.53,1625051964.9375
167.55,1625051964.953125
160.43,1625051964.96875
152.65,1625051964.984375
144.67,1625051965.0
136.82,1625051965.015625
129.21,1625051965.03125
121.75,1625051965.046875
114.21,1625051965.0625
106.35,1625051965.078125
98.04,1625051965.09375
89.41,1625051965.109375
80.78,1625051965.125
72.62,1625051965.140625
65.28,1625051965.15625
58.89,1625051965.171875
53.23,1625051965.1875
47.84,1625051965.203125
42.2,1625051965.21875
35.99,1625051965.234375
29.26,1625051965.25
22.44,1625051965.265625
16.16,1625051965.28125
10.94,1625051965.296875
6.99,1625051965.3125
4.09,1625051965.328125
1.71,1625051965.34375
-0.76,1625051965.359375
-3.89,1625051965.375
-8.07,1625051965.390625
-13.44,1625051965.40625
-19.68,1625051965.421875
-25.79,1625051965.4375
-30.03,1625051965.453125
-30.32,1625051965.46875
-25.07,1625051965.484375
-14.06,1625051965.5
1.08,1625051965.515625
17.31,1625051965.53125
31.25,1625051965.546875
40.51,1625051965.5625
44.57,1625051965.578125
44.55,1625051965.59375
42.42,1625051965.609375
39.74,1625051965.625
37.18,1625051965.640625
34.55,1625051965.65625
