PPG GREEN,time
2097152.0,1625051971.978
2330299.0,1625051972.059
2097152.0,1625051972.018
2330505.0,1625051972.099
2330599.0,1625051972.138
2330525.0,1625051972.179
2330697.0,1625051972.218
2330831.0,1625051972.259
2331118.0,1625051972.301
2331448.0,1625051972.339
2331649.0,1625051972.379
2331983.0,1625051972.42
2196570.0,1625051972.459
2196919.0,1625051972.5
2197581.0,1625051972.54
2198195.0,1625051972.579
2117078.0,1625051972.661
2118415.0,1625051972.701
2198741.0,1625051972.62
2119879.0,1625051972.74
2121336.0,1625051972.781
2122581.0,1625051972.82
2081667.0,1625051972.86
2082382.0,1625051972.902
2083530.0,1625051972.98
2082894.0,1625051972.94
2085515.0,1625051973.021
2087587.0,1625051973.06
2089362.0,1625051973.101
2091234.0,1625051973.141
2093070.0,1625051973.18
2095160.0,1625051973.221
2096987.0,1625051973.262
2098827.0,1625051973.302
2100685.0,1625051973.341
2102465.0,1625051973.382
2104495.0,1625051973.421
2106159.0,1625051973.461
2107614.0,1625051973.503
2107853.0,1625051973.541
2106101.0,1625051973.581
2104675.0,1625051973.622
2103070.0,1625051973.661
2101716.0,1625051973.702
2099786.0,1625051973.742
2098614.0,1625051973.781
2090190.0,1625051973.863
2083941.0,1625051973.903
2077826.0,1625051973.942
2071138.0,1625051973.983
2066538.0,1625051974.022
2064894.0,1625051974.062
2057164.0,1625051974.104
2037196.0,1625051974.182
2029419.0,1625051974.223
2020499.0,1625051974.262
2010617.0,1625051974.303
2000880.0,1625051974.343
1991668.0,1625051974.383
1983112.0,1625051974.423
1975031.0,1625051974.464
2095862.0,1625051973.821
2045300.0,1625051974.142
1967172.0,1625051974.504
1959175.0,1625051974.543
1951576.0,1625051974.584
1943775.0,1625051974.623
1936538.0,1625051974.664
1929580.0,1625051974.705
1923484.0,1625051974.743
1917394.0,1625051974.783
1910363.0,1625051974.824
1900809.0,1625051974.863
1890674.0,1625051974.905
1880705.0,1625051974.945
1871100.0,1625051974.984
1862653.0,1625051975.024
1855454.0,1625051975.065
1848405.0,1625051975.105
1841162.0,1625051975.144
1834024.0,1625051975.185
1827052.0,1625051975.224
1820611.0,1625051975.264
1814593.0,1625051975.306
1809209.0,1625051975.344
1804170.0,1625051975.385
1799170.0,1625051975.426
1792286.0,1625051975.465
1783681.0,1625051975.506
1774738.0,1625051975.546
1766280.0,1625051975.585
1758745.0,1625051975.625
1752426.0,1625051975.666
1746708.0,1625051975.706
1740632.0,1625051975.745
1734949.0,1625051975.786
1729126.0,1625051975.825
1724058.0,1625051975.866
1719450.0,1625051975.908
1714964.0,1625051975.946
1710792.0,1625051975.986
1707047.0,1625051976.027
1702891.0,1625051976.066
1696224.0,1625051976.107
1688890.0,1625051976.147
1681876.0,1625051976.186
1675794.0,1625051976.226
1670883.0,1625051976.267
1666639.0,1625051976.307
1662225.0,1625051976.346
1657999.0,1625051976.388
1653812.0,1625051976.427
1650037.0,1625051976.467
1646414.0,1625051976.509
1643099.0,1625051976.547
1640185.0,1625051976.587
1637682.0,1625051976.628
1634757.0,1625051976.667
1630323.0,1625051976.708
1624708.0,1625051976.748
1618869.0,1625051976.787
1613903.0,1625051976.828
1609527.0,1625051976.869
1606555.0,1625051976.909
1603380.0,1625051976.948
1600037.0,1625051976.989
1596807.0,1625051977.028
1594015.0,1625051977.068
1591250.0,1625051977.11
1588743.0,1625051977.148
1586640.0,1625051977.188
1584539.0,1625051977.229
1582590.0,1625051977.268
1579868.0,1625051977.309
1575177.0,1625051977.35
1570066.0,1625051977.389
1565331.0,1625051977.429
1561245.0,1625051977.47
1558302.0,1625051977.51
1555934.0,1625051977.549
1553432.0,1625051977.59
1550907.0,1625051977.629
1548438.0,1625051977.669
1546014.0,1625051977.711
1544078.0,1625051977.749
1542458.0,1625051977.789
1541041.0,1625051977.831
1539565.0,1625051977.87
1538290.0,1625051977.911
1535741.0,1625051977.951
1531829.0,1625051977.99
1527126.0,1625051978.03
1523701.0,1625051978.071
1520716.0,1625051978.111
1518757.0,1625051978.15
1517025.0,1625051978.192
1515222.0,1625051978.231
1513319.0,1625051978.271
1511551.0,1625051978.313
1509923.0,1625051978.351
1508783.0,1625051978.391
1507568.0,1625051978.432
1506879.0,1625051978.471
1506214.0,1625051978.512
1505615.0,1625051978.552
1505146.0,1625051978.591
1503867.0,1625051978.632
1500970.0,1625051978.673
1498014.0,1625051978.713
1495720.0,1625051978.752
1493852.0,1625051978.793
1492636.0,1625051978.832
1491888.0,1625051978.872
1491132.0,1625051978.914
1490207.0,1625051978.952
1489520.0,1625051978.992
1488877.0,1625051979.034
1488937.0,1625051979.073
1489050.0,1625051979.114
1489024.0,1625051979.154
1489529.0,1625051979.193
1489770.0,1625051979.233
1490583.0,1625051979.274
1491216.0,1625051979.314
1491655.0,1625051979.353
1490496.0,1625051979.394
1488924.0,1625051979.434
1487617.0,1625051979.474
1486623.0,1625051979.516
1486243.0,1625051979.554
1486775.0,1625051979.594
1486947.0,1625051979.635
1487284.0,1625051979.674
1487642.0,1625051979.715
1488459.0,1625051979.755
1489491.0,1625051979.794
1490879.0,1625051979.835
1492304.0,1625051979.876
1493828.0,1625051979.916
1495349.0,1625051979.955
1496930.0,1625051979.996
1498777.0,1625051980.035
1500401.0,1625051980.075
1500839.0,1625051980.117
1500593.0,1625051980.155
1500333.0,1625051980.195
1500520.0,1625051980.237
1501157.0,1625051980.276
1502457.0,1625051980.317
1503930.0,1625051980.357
1504902.0,1625051980.396
1505785.0,1625051980.436
1506958.0,1625051980.477
1508268.0,1625051980.517
1510141.0,1625051980.556
1511035.0,1625051980.598
1512400.0,1625051980.637
1513830.0,1625051980.677
1515184.0,1625051980.719
1517143.0,1625051980.757
1518410.0,1625051980.797
1518116.0,1625051980.877
1518558.0,1625051980.838
1517341.0,1625051980.918
1516502.0,1625051980.959
1516480.0,1625051980.998
1516239.0,1625051981.038
1515716.0,1625051981.079
1516306.0,1625051981.119
1517277.0,1625051981.158
1518243.0,1625051981.199
1518892.0,1625051981.238
1519235.0,1625051981.279
1519580.0,1625051981.321
1519729.0,1625051981.359
1519959.0,1625051981.399
1520079.0,1625051981.44
1519373.0,1625051981.479
1517862.0,1625051981.52
1515741.0,1625051981.599
1515505.0,1625051981.64
1516535.0,1625051981.56
1516158.0,1625051981.681
1516978.0,1625051981.721
1517772.0,1625051981.76
1522599.0,1625051981.84
1519118.0,1625051981.801
1528074.0,1625051981.922
1527258.0,1625051981.88
1518944.0,1625051981.961
1515769.0,1625051982.001
1517017.0,1625051982.042
1523639.0,1625051982.081
1534434.0,1625051982.122
1545491.0,1625051982.162
1561529.0,1625051982.241
1553808.0,1625051982.201
1575028.0,1625051982.323
1569270.0,1625051982.283
1577268.0,1625051982.362
1576801.0,1625051982.403
1572190.0,1625051982.442
1564231.0,1625051982.482
1556990.0,1625051982.524
1553115.0,1625051982.562
1555527.0,1625051982.603
1554004.0,1625051982.644
1550183.0,1625051982.683
1553790.0,1625051982.724
1559806.0,1625051982.764
1561775.0,1625051982.803
1560737.0,1625051982.843
1561807.0,1625051982.884
1563949.0,1625051982.924
1564984.0,1625051982.964
1566361.0,1625051983.005
1567839.0,1625051983.044
1569025.0,1625051983.084
1570306.0,1625051983.126
1571090.0,1625051983.164
1574063.0,1625051983.204
1577257.0,1625051983.245
1580137.0,1625051983.284
1582698.0,1625051983.365
1582516.0,1625051983.325
1582768.0,1625051983.404
1582157.0,1625051983.444
1581147.0,1625051983.486
1581215.0,1625051983.525
1586003.0,1625051983.565
1594820.0,1625051983.606
1602205.0,1625051983.645
1629207.0,1625051983.727
1612997.0,1625051983.685
1650631.0,1625051983.805
1650411.0,1625051983.846
1641770.0,1625051983.765
1640468.0,1625051983.926
1638452.0,1625051984.001
1645707.0,1625051983.885
1638469.0,1625051983.966
1636876.0,1625051984.042
1642307.0,1625051984.083
1646761.0,1625051984.122
1646399.0,1625051984.162
1648561.0,1625051984.203
1655399.0,1625051984.242
1661141.0,1625051984.282
1662760.0,1625051984.324
1664197.0,1625051984.362
1664818.0,1625051984.402
1663412.0,1625051984.443
1665442.0,1625051984.482
1668984.0,1625051984.523
1672548.0,1625051984.564
1675298.0,1625051984.603
1675505.0,1625051984.643
1675725.0,1625051984.684
1678127.0,1625051984.724
1681012.0,1625051984.764
1682498.0,1625051984.803
1684728.0,1625051984.842
1687506.0,1625051984.883
1689594.0,1625051984.924
1691561.0,1625051984.963
1693188.0,1625051985.003
1695001.0,1625051985.044
1696097.0,1625051985.084
1697393.0,1625051985.124
1698644.0,1625051985.165
1699985.0,1625051985.204
1701519.0,1625051985.242
1702786.0,1625051985.283
1702184.0,1625051985.323
1700747.0,1625051985.363
1698611.0,1625051985.404
1697051.0,1625051985.443
1696082.0,1625051985.484
1695924.0,1625051985.526
1695977.0,1625051985.564
1695608.0,1625051985.604
1694904.0,1625051985.643
1694730.0,1625051985.684
1694531.0,1625051985.724
1694897.0,1625051985.764
1695650.0,1625051985.803
1696631.0,1625051985.844
1697634.0,1625051985.885
1698310.0,1625051985.925
1696784.0,1625051985.964
1695527.0,1625051986.006
1693743.0,1625051986.043
1693285.0,1625051986.083
1693342.0,1625051986.125
1693630.0,1625051986.163
1694139.0,1625051986.203
1694291.0,1625051986.245
1694496.0,1625051986.284
1695142.0,1625051986.325
1695929.0,1625051986.365
1696451.0,1625051986.405
1697710.0,1625051986.443
1699059.0,1625051986.484
1700292.0,1625051986.524
1700838.0,1625051986.563
1699542.0,1625051986.605
1698204.0,1625051986.644
1697015.0,1625051986.684
1696656.0,1625051986.726
1697969.0,1625051986.764
1699814.0,1625051986.803
1701256.0,1625051986.844
1702087.0,1625051986.883
1703324.0,1625051986.924
1704189.0,1625051986.964
1705144.0,1625051987.003
1706719.0,1625051987.043
1708910.0,1625051987.085
1713560.0,1625051987.124
1721468.0,1625051987.164
1730731.0,1625051987.205
1741903.0,1625051987.244
1757139.0,1625051987.327
1751304.0,1625051987.285
1767226.0,1625051987.403
1761982.0,1625051987.365
1771759.0,1625051987.444
1773646.0,1625051987.483
1774854.0,1625051987.524
1773545.0,1625051987.565
1772990.0,1625051987.604
1771463.0,1625051987.644
1767216.0,1625051987.686
1764063.0,1625051987.726
1760593.0,1625051987.765
1758052.0,1625051987.804
1758554.0,1625051987.884
1757501.0,1625051987.843
1758902.0,1625051987.926
1758504.0,1625051987.964
1757540.0,1625051988.004
1756748.0,1625051988.046
1756768.0,1625051988.085
1756915.0,1625051988.126
1755628.0,1625051988.166
1749159.0,1625051988.203
1742989.0,1625051988.244
1738374.0,1625051988.285
1735146.0,1625051988.325
1733557.0,1625051988.364
1732763.0,1625051988.405
1733213.0,1625051988.445
1733952.0,1625051988.485
1734623.0,1625051988.527
1734174.0,1625051988.565
1731615.0,1625051988.605
1728879.0,1625051988.646
1726241.0,1625051988.685
1723773.0,1625051988.726
1722045.0,1625051988.766
1720483.0,1625051988.806
1718993.0,1625051988.846
1717275.0,1625051988.887
1715972.0,1625051988.926
1714620.0,1625051988.966
1713277.0,1625051989.007
1711827.0,1625051989.046
1710698.0,1625051989.086
1709684.0,1625051989.128
1708687.0,1625051989.166
1706890.0,1625051989.206
1703496.0,1625051989.245
1699706.0,1625051989.284
1696358.0,1625051989.325
1693419.0,1625051989.365
1691326.0,1625051989.405
1689577.0,1625051989.445
1687488.0,1625051989.484
1685240.0,1625051989.524
1683179.0,1625051989.563
1681037.0,1625051989.604
1679267.0,1625051989.643
1677565.0,1625051989.684
1675664.0,1625051989.726
1674285.0,1625051989.764
1672745.0,1625051989.804
1670138.0,1625051989.846
1666359.0,1625051989.885
1663255.0,1625051989.926
1662081.0,1625051989.966
1662472.0,1625051990.005
1660603.0,1625051990.046
1660407.0,1625051990.087
1661338.0,1625051990.127
1661988.0,1625051990.164
1662725.0,1625051990.205
1662180.0,1625051990.245
1662094.0,1625051990.285
1663643.0,1625051990.327
1663918.0,1625051990.365
1663322.0,1625051990.406
1661705.0,1625051990.447
1658918.0,1625051990.486
1654540.0,1625051990.527
1649540.0,1625051990.565
1644693.0,1625051990.605
1641070.0,1625051990.645
1637869.0,1625051990.686
1635486.0,1625051990.726
1632986.0,1625051990.765
1630248.0,1625051990.807
1627735.0,1625051990.846
1622990.0,1625051990.928
1625396.0,1625051990.886
1620506.0,1625051990.964
1618332.0,1625051991.005
1616172.0,1625051991.046
1614356.0,1625051991.085
1611742.0,1625051991.126
1607952.0,1625051991.167
1603115.0,1625051991.206
1598725.0,1625051991.246
1595223.0,1625051991.287
1592003.0,1625051991.327
1589586.0,1625051991.365
1587245.0,1625051991.406
1584500.0,1625051991.445
1581712.0,1625051991.485
1579341.0,1625051991.527
1576962.0,1625051991.566
1574824.0,1625051991.606
1572506.0,1625051991.647
1571073.0,1625051991.686
1569280.0,1625051991.727
1567162.0,1625051991.766
1563663.0,1625051991.805
1559419.0,1625051991.845
1555485.0,1625051991.887
1551890.0,1625051991.927
1548630.0,1625051991.966
1546363.0,1625051992.007
1544185.0,1625051992.05
1541708.0,1625051992.09
1539249.0,1625051992.133
1536829.0,1625051992.168
