PPG GREEN,time
2348882.0,1677485879.775
2348759.0,1677485879.815
2348583.0,1677485879.856
2348264.0,1677485879.895
2348814.0,1677485879.935
2349188.0,1677485879.976
2349359.0,1677485880.015
2349388.0,1677485880.056
2350317.0,1677485880.096
2350781.0,1677485880.135
2350940.0,1677485880.175
2350790.0,1677485880.216
2348114.0,1677485880.295
2346125.0,1677485880.376
2345765.0,1677485880.416
2349340.0,1677485880.256
2346995.0,1677485880.337
2345758.0,1677485880.457
2345225.0,1677485880.496
2345273.0,1677485880.536
2345085.0,1677485880.616
2344924.0,1677485880.577
2345739.0,1677485880.657
2346052.0,1677485880.697
2346323.0,1677485880.736
2347202.0,1677485880.776
2347626.0,1677485880.817
2348858.0,1677485880.897
2348891.0,1677485880.938
2347885.0,1677485880.857
2348748.0,1677485880.977
2347396.0,1677485881.017
2346658.0,1677485881.058
2345478.0,1677485881.097
2344740.0,1677485881.137
2344697.0,1677485881.178
2344301.0,1677485881.217
2344297.0,1677485881.258
2344213.0,1677485881.298
2344553.0,1677485881.337
2344839.0,1677485881.377
2344849.0,1677485881.418
2345597.0,1677485881.458
2345583.0,1677485881.497
2346024.0,1677485881.538
2346583.0,1677485881.577
2346853.0,1677485881.618
2346943.0,1677485881.659
2347672.0,1677485881.698
2347649.0,1677485881.738
2346712.0,1677485881.779
2345647.0,1677485881.818
2345081.0,1677485881.859
2344437.0,1677485881.899
2344047.0,1677485881.938
2344147.0,1677485881.978
2343051.0,1677485882.059
2343324.0,1677485882.019
2342985.0,1677485882.098
2343361.0,1677485882.14
2343648.0,1677485882.179
2344145.0,1677485882.219
2344856.0,1677485882.261
2345411.0,1677485882.299
2346864.0,1677485882.339
2347822.0,1677485882.38
2348911.0,1677485882.419
2349898.0,1677485882.46
2349513.0,1677485882.5
2348555.0,1677485882.539
2347756.0,1677485882.579
2347195.0,1677485882.62
2346543.0,1677485882.66
2346854.0,1677485882.7
2346048.0,1677485882.741
2341843.0,1677485882.78
2337144.0,1677485882.82
2337611.0,1677485882.862
2339977.0,1677485882.9
2338278.0,1677485882.94
2332200.0,1677485882.981
2321622.0,1677485883.02
2310891.0,1677485883.061
2299788.0,1677485883.101
2285112.0,1677485883.14
2270806.0,1677485883.18
2254927.0,1677485883.221
2245753.0,1677485883.261
2240805.0,1677485883.301
2238374.0,1677485883.342
2239842.0,1677485883.381
2235552.0,1677485883.421
2230532.0,1677485883.463
2226188.0,1677485883.501
2223874.0,1677485883.541
2225703.0,1677485883.582
2233827.0,1677485883.621
2255727.0,1677485883.741
2260274.0,1677485883.781
2243286.0,1677485883.662
2250707.0,1677485883.702
2270658.0,1677485883.862
2265402.0,1677485883.822
2275303.0,1677485883.901
2279734.0,1677485883.942
2283347.0,1677485883.982
2286555.0,1677485884.022
2288909.0,1677485884.063
2289616.0,1677485884.102
2289965.0,1677485884.142
2290495.0,1677485884.183
2292038.0,1677485884.222
2293514.0,1677485884.263
2295079.0,1677485884.303
2296892.0,1677485884.342
2299350.0,1677485884.382
2301224.0,1677485884.423
2303120.0,1677485884.463
2303627.0,1677485884.502
2304059.0,1677485884.543
2304344.0,1677485884.582
2304270.0,1677485884.622
2304780.0,1677485884.664
2306086.0,1677485884.702
2307340.0,1677485884.742
2308597.0,1677485884.784
2310128.0,1677485884.823
2311097.0,1677485884.863
2311724.0,1677485884.904
2312582.0,1677485884.943
2313600.0,1677485884.983
2314164.0,1677485885.024
2315215.0,1677485885.064
2316651.0,1677485885.103
2317599.0,1677485885.144
2317822.0,1677485885.183
2317752.0,1677485885.223
2317106.0,1677485885.265
2316344.0,1677485885.303
2315927.0,1677485885.343
2316267.0,1677485885.384
2316113.0,1677485885.423
2315574.0,1677485885.464
2312101.0,1677485885.504
2304026.0,1677485885.543
2289212.0,1677485885.583
2277356.0,1677485885.625
2270941.0,1677485885.664
2270831.0,1677485885.704
2272950.0,1677485885.745
2268969.0,1677485885.784
2256449.0,1677485885.824
2246319.0,1677485885.866
2243421.0,1677485885.904
2244076.0,1677485885.944
2238043.0,1677485885.985
2241222.0,1677485886.024
2245147.0,1677485886.065
2240204.0,1677485886.105
2235007.0,1677485886.144
2229375.0,1677485886.184
2224156.0,1677485886.225
2221597.0,1677485886.265
2222088.0,1677485886.304
2226574.0,1677485886.345
2231634.0,1677485886.384
2236739.0,1677485886.425
2241483.0,1677485886.466
2246673.0,1677485886.505
2251519.0,1677485886.545
2259627.0,1677485886.586
2268828.0,1677485886.625
2275015.0,1677485886.666
2280793.0,1677485886.706
2285184.0,1677485886.745
2288715.0,1677485886.785
2291357.0,1677485886.826
2293592.0,1677485886.866
2296210.0,1677485886.905
2297764.0,1677485886.946
2300125.0,1677485886.985
2302362.0,1677485887.025
2304447.0,1677485887.067
2306493.0,1677485887.105
2308237.0,1677485887.145
2309611.0,1677485887.186
2311253.0,1677485887.225
2312466.0,1677485887.266
2313778.0,1677485887.307
2314946.0,1677485887.346
2316345.0,1677485887.386
2317528.0,1677485887.427
2318618.0,1677485887.466
2319321.0,1677485887.506
2319617.0,1677485887.547
2320442.0,1677485887.586
2320929.0,1677485887.626
2321032.0,1677485887.668
2316616.0,1677485887.706
2303749.0,1677485887.746
2290840.0,1677485887.787
2285507.0,1677485887.826
2284546.0,1677485887.867
2284333.0,1677485887.907
2286865.0,1677485887.946
2290696.0,1677485887.986
2293109.0,1677485888.028
2295044.0,1677485888.067
2296482.0,1677485888.107
2300282.0,1677485888.148
2304883.0,1677485888.187
2309064.0,1677485888.227
2312859.0,1677485888.268
2316287.0,1677485888.307
2319784.0,1677485888.347
2322949.0,1677485888.388
2325213.0,1677485888.427
2327399.0,1677485888.468
2329295.0,1677485888.508
2330929.0,1677485888.547
2332651.0,1677485888.587
2334316.0,1677485888.628
2335951.0,1677485888.668
2337412.0,1677485888.707
2339135.0,1677485888.748
2341017.0,1677485888.787
2341911.0,1677485888.827
2342680.0,1677485888.869
2342791.0,1677485888.907
2343451.0,1677485888.947
2343610.0,1677485888.988
2344983.0,1677485889.068
2344360.0,1677485889.027
2346323.0,1677485889.147
2345910.0,1677485889.108
2347311.0,1677485889.228
2348281.0,1677485889.268
2346707.0,1677485889.187
2348974.0,1677485889.307
2349938.0,1677485889.349
2350711.0,1677485889.388
2351912.0,1677485889.428
2352420.0,1677485889.507
2353163.0,1677485889.546
2353532.0,1677485889.586
2353570.0,1677485889.627
2353399.0,1677485889.666
2352847.0,1677485889.706
2353115.0,1677485889.747
2354021.0,1677485889.786
2353463.0,1677485889.826
2350161.0,1677485889.867
2339913.0,1677485889.907
2329637.0,1677485889.946
2328334.0,1677485889.987
2331264.0,1677485890.026
2335636.0,1677485890.066
2341013.0,1677485890.108
2345914.0,1677485890.146
2349469.0,1677485890.186
2351515.0,1677485890.227
2352868.0,1677485890.266
2354151.0,1677485890.307
2354505.0,1677485890.347
2355549.0,1677485890.386
2356107.0,1677485890.426
2357295.0,1677485890.468
2358200.0,1677485890.507
2358781.0,1677485890.547
2360009.0,1677485890.588
2359961.0,1677485890.627
2361004.0,1677485890.667
2361678.0,1677485890.709
2362302.0,1677485890.747
2363550.0,1677485890.787
2365056.0,1677485890.828
2366439.0,1677485890.867
2367775.0,1677485890.908
2368729.0,1677485890.948
2369023.0,1677485890.987
2369047.0,1677485891.027
2369286.0,1677485891.068
2369254.0,1677485891.108
2369611.0,1677485891.147
2369661.0,1677485891.188
2369924.0,1677485891.227
2370691.0,1677485891.267
2371358.0,1677485891.309
2371713.0,1677485891.347
2371999.0,1677485891.387
2372203.0,1677485891.428
2372772.0,1677485891.467
2372738.0,1677485891.508
2373794.0,1677485891.548
2374202.0,1677485891.587
2374542.0,1677485891.628
2374439.0,1677485891.669
2373273.0,1677485891.708
2372738.0,1677485891.748
2371765.0,1677485891.789
2370873.0,1677485891.828
2369798.0,1677485891.868
2368618.0,1677485891.91
2365821.0,1677485891.948
2361530.0,1677485891.988
2359003.0,1677485892.029
2357275.0,1677485892.068
2354991.0,1677485892.109
2340178.0,1677485892.149
