eda,time
1.487523,1677485880.0
1.410671,1677485880.25
1.474714,1677485880.5
1.472153,1677485880.75
1.48368,1677485881.0
1.495208,1677485881.25
1.506736,1677485881.5
1.543881,1677485881.75
1.560533,1677485882.0
1.533634,1677485882.25
1.554128,1677485882.5
1.568218,1677485882.75
1.574622,1677485883.0
1.573341,1677485883.25
1.568218,1677485883.5
1.573341,1677485883.75
1.568218,1677485884.0
1.557971,1677485884.25
1.543881,1677485884.5
1.536196,1677485884.75
1.533634,1677485885.0
1.525949,1677485885.25
1.514421,1677485885.5
1.518264,1677485885.75
1.520826,1677485886.0
1.519545,1677485886.25
1.493927,1677485886.5
1.495208,1677485886.75
1.500332,1677485887.0
1.51186,1677485887.25
1.528511,1677485887.5
1.540039,1677485887.75
1.564375,1677485888.0
1.588712,1677485888.25
1.605363,1677485888.5
1.613048,1677485888.75
1.610486,1677485889.0
1.618172,1677485889.25
1.625857,1677485889.5
1.624576,1677485889.75
1.622014,1677485890.0
1.620733,1677485890.25
1.619452,1677485890.5
1.613048,1677485890.75
1.583588,1677485891.0
1.588712,1677485891.25
1.598959,1677485891.5
1.598959,1677485891.75
1.598959,1677485892.0
1.606644,1677485892.25
1.627138,1677485892.5
1.638665,1677485892.75
1.638665,1677485893.0
1.616891,1677485893.25
1.611767,1677485893.5
1.619452,1677485893.75
1.624576,1677485894.0
1.623295,1677485894.25
1.622014,1677485894.5
1.627138,1677485894.75
1.627138,1677485895.0
1.627138,1677485895.25
1.620733,1677485895.5
1.618172,1677485895.75
1.622014,1677485896.0
1.610486,1677485896.25
1.610486,1677485896.5
1.611767,1677485896.75
1.610486,1677485897.0
1.605363,1677485897.25
1.598959,1677485897.5
1.60152,1677485897.75
1.604082,1677485898.0
1.60152,1677485898.25
1.597678,1677485898.5
1.524668,1677485898.75
1.578465,1677485899.0
1.58615,1677485899.25
1.584869,1677485899.5
1.58615,1677485899.75
1.579746,1677485900.0
1.568218,1677485900.25
1.555409,1677485900.5
1.55669,1677485900.75
1.563094,1677485901.0
1.568218,1677485901.25
1.565656,1677485901.5
1.566937,1677485901.75
1.582307,1677485902.0
1.595116,1677485902.25
1.610486,1677485902.5
1.605363,1677485902.75
1.616891,1677485903.0
1.611767,1677485903.25
1.606644,1677485903.5
1.600239,1677485903.75
1.595116,1677485904.0
1.597678,1677485904.25
1.592554,1677485904.5
1.58615,1677485904.75
1.593835,1677485905.0
1.61561,1677485905.25
1.661721,1677485905.5
1.70399,1677485905.75
1.701428,1677485906.0
1.738573,1677485906.25
1.773157,1677485906.5
1.760348,1677485906.75
1.741135,1677485907.0
1.727045,1677485907.25
1.714237,1677485907.5
1.695024,1677485907.75
1.668126,1677485908.0
1.686058,1677485908.25
1.683496,1677485908.5
1.677091,1677485908.75
1.671968,1677485909.0
1.680934,1677485909.25
1.696305,1677485909.5
1.71936,1677485909.75
1.732169,1677485910.0
1.743697,1677485910.25
1.755224,1677485910.5
1.753944,1677485910.75
1.747539,1677485911.0
1.746258,1677485911.25
1.736012,1677485911.5
1.725765,1677485911.75
1.716798,1677485912.0
1.712956,1677485912.25
1.710394,1677485912.5
1.692462,1677485912.75
1.686058,1677485913.0
1.675811,1677485913.25
1.675811,1677485913.5
1.654036,1677485913.75
1.64507,1677485914.0
1.66044,1677485914.25
1.647632,1677485914.5
1.641227,1677485914.75
1.650193,1677485915.0
1.686058,1677485915.25
1.706552,1677485915.5
1.705271,1677485915.75
1.701428,1677485916.0
1.710394,1677485916.25
1.720641,1677485916.5
1.730888,1677485916.75
1.728326,1677485917.0
1.718079,1677485917.25
1.712956,1677485917.5
1.721922,1677485917.75
1.710394,1677485918.0
1.712956,1677485918.25
1.697585,1677485918.5
1.701428,1677485918.75
1.673249,1677485919.0
1.687338,1677485919.25
1.695024,1677485919.5
1.700147,1677485919.75
1.70399,1677485920.0
1.697585,1677485920.25
1.702709,1677485920.5
1.6899,1677485920.75
1.669406,1677485921.0
1.691181,1677485921.25
1.691181,1677485921.5
1.702709,1677485921.75
1.707832,1677485922.0
1.698866,1677485922.25
1.697585,1677485922.5
1.695024,1677485922.75
1.67453,1677485923.0
1.70399,1677485923.25
1.700147,1677485923.5
1.702709,1677485923.75
1.700147,1677485924.0
1.688619,1677485924.25
1.686058,1677485924.5
1.671968,1677485924.75
1.675811,1677485925.0
1.67453,1677485925.25
1.675811,1677485925.5
1.675811,1677485925.75
1.677091,1677485926.0
1.673249,1677485926.25
1.670687,1677485926.5
1.671968,1677485926.75
1.666845,1677485927.0
1.661721,1677485927.25
1.659159,1677485927.5
1.657879,1677485927.75
1.657879,1677485928.0
1.657879,1677485928.25
1.651474,1677485928.5
1.655317,1677485928.75
1.650193,1677485929.0
1.655317,1677485929.25
1.661721,1677485929.5
1.663002,1677485929.75
1.670687,1677485930.0
1.661721,1677485930.25
1.655317,1677485930.5
1.659159,1677485930.75
1.659159,1677485931.0
1.654036,1677485931.25
1.651474,1677485931.5
1.650193,1677485931.75
1.654036,1677485932.0
1.652755,1677485932.25
1.647632,1677485932.5
1.652755,1677485932.75
1.657879,1677485933.0
1.648912,1677485933.25
1.648912,1677485933.5
1.657879,1677485933.75
1.657879,1677485934.0
1.656598,1677485934.25
1.648912,1677485934.5
1.646351,1677485934.75
1.647632,1677485935.0
1.650193,1677485935.25
1.647632,1677485935.5
1.639946,1677485935.75
1.643789,1677485936.0
1.650193,1677485936.25
1.66044,1677485936.5
1.679653,1677485936.75
1.695024,1677485937.0
1.728326,1677485937.25
1.744978,1677485937.5
