bvp,time
81.65,1569567266.171875
82.38,1569567266.1875
81.43,1569567266.203125
79.28,1569567266.21875
76.76,1569567266.234375
74.47,1569567266.25
72.31,1569567266.265625
69.31,1569567266.28125
64.08,1569567266.296875
55.42,1569567266.3125
42.95,1569567266.328125
27.39,1569567266.34375
10.31,1569567266.359375
-6.46,1569567266.375
-21.54,1569567266.390625
-34.46,1569567266.40625
-45.72,1569567266.421875
-56.51,1569567266.4375
-68.16,1569567266.453125
-81.73,1569567266.46875
-97.58,1569567266.484375
-115.17,1569567266.5
-132.96,1569567266.515625
-148.45,1569567266.53125
-158.6,1569567266.546875
-160.47,1569567266.5625
-152.21,1569567266.578125
-133.73,1569567266.59375
-106.98,1569567266.609375
-75.37,1569567266.625
-42.76,1569567266.640625
-12.28,1569567266.65625
14.32,1569567266.671875
36.72,1569567266.6875
55.5,1569567266.703125
71.41,1569567266.71875
84.88,1569567266.734375
96.0,1569567266.75
104.77,1569567266.765625
111.42,1569567266.78125
116.52,1569567266.796875
120.86,1569567266.8125
125.21,1569567266.828125
130.03,1569567266.84375
135.38,1569567266.859375
140.98,1569567266.875
146.4,1569567266.890625
151.29,1569567266.90625
155.48,1569567266.921875
158.93,1569567266.9375
161.65,1569567266.953125
163.54,1569567266.96875
164.35,1569567266.984375
163.78,1569567267.0
161.63,1569567267.015625
158.04,1569567267.03125
153.48,1569567267.046875
148.55,1569567267.0625
143.73,1569567267.078125
139.03,1569567267.09375
133.89,1569567267.109375
127.41,1569567267.125
118.79,1569567267.140625
108.02,1569567267.15625
96.07,1569567267.171875
84.69,1569567267.1875
75.52,1569567267.203125
69.1,1569567267.21875
64.27,1569567267.234375
58.37,1569567267.25
48.3,1569567267.265625
31.87,1569567267.28125
8.84,1569567267.296875
-19.13,1569567267.3125
-49.35,1569567267.328125
-79.52,1569567267.34375
-108.72,1569567267.359375
-137.64,1569567267.375
-167.99,1569567267.390625
-201.57,1569567267.40625
-239.71,1569567267.421875
-283.08,1569567267.4375
-331.73,1569567267.453125
-384.8,1569567267.46875
-439.81,1569567267.484375
-492.26,1569567267.5
-536.06,1569567267.515625
-565.21,1569567267.53125
-575.99,1569567267.546875
-568.59,1569567267.5625
-546.86,1569567267.578125
-516.5,1569567267.59375
-482.35,1569567267.609375
-446.7,1569567267.625
-409.31,1569567267.640625
-369.01,1569567267.65625
-325.7,1569567267.671875
-281.21,1569567267.6875
-238.7,1569567267.703125
-201.05,1569567267.71875
-169.51,1569567267.734375
-143.48,1569567267.75
-121.5,1569567267.765625
-102.44,1569567267.78125
-86.18,1569567267.796875
-73.36,1569567267.8125
-64.44,1569567267.828125
-59.05,1569567267.84375
-55.86,1569567267.859375
-53.22,1569567267.875
-49.92,1569567267.890625
-45.88,1569567267.90625
-42.23,1569567267.921875
-40.94,1569567267.9375
-43.92,1569567267.953125
-52.12,1569567267.96875
-64.73,1569567267.984375
-78.88,1569567268.0
-90.17,1569567268.015625
-93.83,1569567268.03125
-86.37,1569567268.046875
-66.88,1569567268.0625
-37.42,1569567268.078125
-2.34,1569567268.09375
33.3,1569567268.109375
65.45,1569567268.125
92.05,1569567268.140625
113.04,1569567268.15625
129.47,1569567268.171875
142.42,1569567268.1875
152.3,1569567268.203125
158.9,1569567268.21875
161.88,1569567268.234375
161.5,1569567268.25
158.87,1569567268.265625
155.7,1569567268.28125
153.73,1569567268.296875
154.01,1569567268.3125
156.57,1569567268.328125
160.43,1569567268.34375
164.07,1569567268.359375
166.03,1569567268.375
165.45,1569567268.390625
162.23,1569567268.40625
156.97,1569567268.421875
150.5,1569567268.4375
143.46,1569567268.453125
135.97,1569567268.46875
127.67,1569567268.484375
117.92,1569567268.5
106.23,1569567268.515625
92.63,1569567268.53125
77.71,1569567268.546875
62.57,1569567268.5625
48.34,1569567268.578125
35.78,1569567268.59375
25.04,1569567268.609375
15.55,1569567268.625
6.3,1569567268.640625
-3.79,1569567268.65625
-15.66,1569567268.671875
-29.81,1569567268.6875
-46.19,1569567268.703125
-64.02,1569567268.71875
-81.67,1569567268.734375
-96.63,1569567268.75
-105.88,1569567268.765625
-106.58,1569567268.78125
-97.04,1569567268.796875
-77.45,1569567268.8125
-50.15,1569567268.828125
-18.91,1569567268.84375
12.11,1569567268.859375
39.63,1569567268.875
61.97,1569567268.890625
79.06,1569567268.90625
91.77,1569567268.921875
101.06,1569567268.9375
107.44,1569567268.953125
110.92,1569567268.96875
111.44,1569567268.984375
109.39,1569567269.0
105.84,1569567269.015625
102.35,1569567269.03125
100.38,1569567269.046875
100.68,1569567269.0625
102.98,1569567269.078125
106.2,1569567269.09375
108.83,1569567269.109375
109.67,1569567269.125
108.12,1569567269.140625
104.38,1569567269.15625
99.14,1569567269.171875
93.1,1569567269.1875
86.65,1569567269.203125
79.67,1569567269.21875
71.63,1569567269.234375
61.91,1569567269.25
50.15,1569567269.265625
36.52,1569567269.28125
21.77,1569567269.296875
6.99,1569567269.3125
-6.74,1569567269.328125
-18.76,1569567269.34375
-29.02,1569567269.359375
-38.09,1569567269.375
-46.92,1569567269.390625
-56.62,1569567269.40625
-68.21,1569567269.421875
-82.37,1569567269.4375
-99.16,1569567269.453125
-117.67,1569567269.46875
-135.8,1569567269.484375
-150.35,1569567269.5
-157.71,1569567269.515625
-154.92,1569567269.53125
-140.79,1569567269.546875
-116.46,1569567269.5625
-85.26,1569567269.578125
-51.59,1569567269.59375
-19.58,1569567269.609375
8.09,1569567269.625
30.52,1569567269.640625
48.23,1569567269.65625
62.32,1569567269.671875
73.68,1569567269.6875
82.6,1569567269.703125
88.91,1569567269.71875
92.43,1569567269.734375
93.33,1569567269.75
92.35,1569567269.765625
90.61,1569567269.78125
89.25,1569567269.796875
