temp,time
33.83,1533195665.25
33.83,1533195665.5
33.83,1533195665.75
33.83,1533195666.0
33.81,1533195666.25
33.81,1533195666.5
33.81,1533195666.75
33.81,1533195667.0
33.81,1533195667.25
33.81,1533195667.5
33.81,1533195667.75
33.81,1533195668.0
33.79,1533195668.25
33.79,1533195668.5
33.79,1533195668.75
33.79,1533195669.0
33.79,1533195669.25
33.79,1533195669.5
33.79,1533195669.75
33.79,1533195670.0
33.79,1533195670.25
33.79,1533195670.5
33.79,1533195670.75
33.79,1533195671.0
33.79,1533195671.25
33.79,1533195671.5
33.79,1533195671.75
33.79,1533195672.0
33.79,1533195672.25
33.79,1533195672.5
33.79,1533195672.75
33.79,1533195673.0
33.79,1533195673.25
33.79,1533195673.5
33.79,1533195673.75
33.79,1533195674.0
33.81,1533195674.25
33.81,1533195674.5
33.81,1533195674.75
33.81,1533195675.0
33.81,1533195675.25
33.81,1533195675.5
33.81,1533195675.75
33.81,1533195676.0
33.79,1533195676.25
33.79,1533195676.5
33.79,1533195676.75
33.79,1533195677.0
33.81,1533195677.25
33.81,1533195677.5
33.81,1533195677.75
33.81,1533195678.0
33.79,1533195678.25
33.79,1533195678.5
33.79,1533195678.75
33.79,1533195679.0
33.79,1533195679.25
33.79,1533195679.5
33.79,1533195679.75
33.79,1533195680.0
33.81,1533195680.25
33.81,1533195680.5
33.81,1533195680.75
33.81,1533195681.0
33.79,1533195681.25
33.79,1533195681.5
33.79,1533195681.75
33.79,1533195682.0
33.79,1533195682.25
33.79,1533195682.5
33.79,1533195682.75
33.79,1533195683.0
33.81,1533195683.25
33.81,1533195683.5
33.81,1533195683.75
33.81,1533195684.0
33.81,1533195684.25
33.81,1533195684.5
33.81,1533195684.75
33.81,1533195685.0
33.83,1533195685.25
33.83,1533195685.5
33.83,1533195685.75
33.83,1533195686.0
33.83,1533195686.25
33.83,1533195686.5
33.83,1533195686.75
33.83,1533195687.0
33.81,1533195687.25
33.81,1533195687.5
33.81,1533195687.75
33.81,1533195688.0
33.81,1533195688.25
33.81,1533195688.5
33.81,1533195688.75
33.81,1533195689.0
33.81,1533195689.25
33.81,1533195689.5
33.81,1533195689.75
33.81,1533195690.0
33.81,1533195690.25
33.81,1533195690.5
33.81,1533195690.75
33.81,1533195691.0
33.81,1533195691.25
33.81,1533195691.5
33.81,1533195691.75
33.81,1533195692.0
33.83,1533195692.25
33.83,1533195692.5
33.83,1533195692.75
33.83,1533195693.0
33.81,1533195693.25
33.81,1533195693.5
33.81,1533195693.75
33.81,1533195694.0
33.83,1533195694.25
33.83,1533195694.5
33.83,1533195694.75
33.83,1533195695.0
33.83,1533195695.25
33.83,1533195695.5
33.83,1533195695.75
33.83,1533195696.0
33.83,1533195696.25
33.83,1533195696.5
33.83,1533195696.75
33.83,1533195697.0
33.84,1533195697.25
33.84,1533195697.5
33.84,1533195697.75
33.84,1533195698.0
33.83,1533195698.25
33.83,1533195698.5
33.83,1533195698.75
33.83,1533195699.0
33.83,1533195699.25
33.83,1533195699.5
33.83,1533195699.75
33.83,1533195700.0
33.83,1533195700.25
33.83,1533195700.5
33.83,1533195700.75
33.83,1533195701.0
33.83,1533195701.25
33.83,1533195701.5
33.83,1533195701.75
33.83,1533195702.0
33.81,1533195702.25
33.81,1533195702.5
33.81,1533195702.75
33.81,1533195703.0
33.83,1533195703.25
33.83,1533195703.5
33.83,1533195703.75
33.83,1533195704.0
33.83,1533195704.25
33.83,1533195704.5
33.83,1533195704.75
33.83,1533195705.0
33.81,1533195705.25
33.81,1533195705.5
33.81,1533195705.75
33.81,1533195706.0
33.81,1533195706.25
33.81,1533195706.5
33.81,1533195706.75
33.81,1533195707.0
33.83,1533195707.25
33.83,1533195707.5
33.83,1533195707.75
33.83,1533195708.0
33.81,1533195708.25
33.81,1533195708.5
33.81,1533195708.75
33.81,1533195709.0
33.79,1533195709.25
33.79,1533195709.5
33.79,1533195709.75
33.79,1533195710.0
33.81,1533195710.25
33.81,1533195710.5
33.81,1533195710.75
33.81,1533195711.0
33.81,1533195711.25
33.81,1533195711.5
33.81,1533195711.75
33.81,1533195712.0
33.79,1533195712.25
33.79,1533195712.5
33.79,1533195712.75
33.79,1533195713.0
33.79,1533195713.25
33.79,1533195713.5
33.79,1533195713.75
33.79,1533195714.0
33.79,1533195714.25
33.79,1533195714.5
33.79,1533195714.75
33.79,1533195715.0
33.81,1533195715.25
33.81,1533195715.5
33.81,1533195715.75
33.81,1533195716.0
33.79,1533195716.25
33.79,1533195716.5
33.79,1533195716.75
33.79,1533195717.0
33.79,1533195717.25
33.79,1533195717.5
33.79,1533195717.75
33.79,1533195718.0
33.79,1533195718.25
33.79,1533195718.5
33.79,1533195718.75
33.79,1533195719.0
33.79,1533195719.25
33.79,1533195719.5
33.79,1533195719.75
33.79,1533195720.0
33.79,1533195720.25
33.79,1533195720.5
33.79,1533195720.75
33.79,1533195721.0
33.77,1533195721.25
33.77,1533195721.5
33.77,1533195721.75
33.77,1533195722.0
33.75,1533195722.25
33.75,1533195722.5
33.75,1533195722.75
33.75,1533195723.0
33.77,1533195723.25
33.77,1533195723.5
33.77,1533195723.75
33.77,1533195724.0
33.77,1533195724.25
33.77,1533195724.5
33.77,1533195724.75
33.77,1533195725.0
33.73,1533195725.25
33.73,1533195725.5
33.73,1533195725.75
33.73,1533195726.0
33.77,1533195726.25
33.77,1533195726.5
33.77,1533195726.75
33.77,1533195727.0
33.75,1533195727.25
33.75,1533195727.5
33.75,1533195727.75
33.75,1533195728.0
33.75,1533195728.25
33.75,1533195728.5
33.75,1533195728.75
33.75,1533195729.0
33.75,1533195729.25
33.75,1533195729.5
33.75,1533195729.75
33.75,1533195730.0
33.75,1533195730.25
33.75,1533195730.5
33.75,1533195730.75
33.75,1533195731.0
33.75,1533195731.25
33.75,1533195731.5
33.75,1533195731.75
33.75,1533195732.0
33.75,1533195732.25
33.75,1533195732.5
33.75,1533195732.75
33.75,1533195733.0
33.73,1533195733.25
33.73,1533195733.5
33.73,1533195733.75
33.73,1533195734.0
33.75,1533195734.25
33.75,1533195734.5
33.75,1533195734.75
33.75,1533195735.0
33.73,1533195735.25
33.73,1533195735.5
33.73,1533195735.75
33.73,1533195736.0
33.73,1533195736.25
33.73,1533195736.5
33.73,1533195736.75
33.73,1533195737.0
33.73,1533195737.25
33.73,1533195737.5
33.73,1533195737.75
33.73,1533195738.0
33.71,1533195738.25
33.71,1533195738.5
33.71,1533195738.75
33.71,1533195739.0
33.71,1533195739.25
33.71,1533195739.5
33.71,1533195739.75
33.71,1533195740.0
33.71,1533195740.25
33.71,1533195740.5
33.71,1533195740.75
33.71,1533195741.0
33.68,1533195741.25
33.68,1533195741.5
33.68,1533195741.75
33.68,1533195742.0
33.71,1533195742.25
33.71,1533195742.5
33.71,1533195742.75
33.71,1533195743.0
33.71,1533195743.25
33.71,1533195743.5
33.71,1533195743.75
33.71,1533195744.0
33.71,1533195744.25
33.71,1533195744.5
33.71,1533195744.75
33.71,1533195745.0
33.71,1533195745.25
33.71,1533195745.5
33.71,1533195745.75
33.71,1533195746.0
33.71,1533195746.25
33.71,1533195746.5
33.71,1533195746.75
33.71,1533195747.0
33.71,1533195747.25
33.71,1533195747.5
33.71,1533195747.75
33.71,1533195748.0
33.71,1533195748.25
33.71,1533195748.5
33.71,1533195748.75
33.71,1533195749.0
33.68,1533195749.25
33.68,1533195749.5
33.68,1533195749.75
33.68,1533195750.0
33.66,1533195750.25
33.66,1533195750.5
33.66,1533195750.75
33.66,1533195751.0
33.68,1533195751.25
33.68,1533195751.5
33.68,1533195751.75
33.68,1533195752.0
33.68,1533195752.25
33.68,1533195752.5
33.68,1533195752.75
33.68,1533195753.0
33.66,1533195753.25
33.66,1533195753.5
33.66,1533195753.75
33.66,1533195754.0
33.66,1533195754.25
33.66,1533195754.5
33.66,1533195754.75
33.66,1533195755.0
33.68,1533195755.25
33.68,1533195755.5
33.68,1533195755.75
33.68,1533195756.0
33.66,1533195756.25
33.66,1533195756.5
33.66,1533195756.75
33.66,1533195757.0
33.66,1533195757.25
33.66,1533195757.5
33.66,1533195757.75
33.66,1533195758.0
33.66,1533195758.25
33.66,1533195758.5
33.66,1533195758.75
33.66,1533195759.0
33.66,1533195759.25
33.66,1533195759.5
33.66,1533195759.75
33.66,1533195760.0
33.66,1533195760.25
33.66,1533195760.5
33.66,1533195760.75
33.66,1533195761.0
33.68,1533195761.25
33.68,1533195761.5
33.68,1533195761.75
33.68,1533195762.0
33.65,1533195762.25
33.65,1533195762.5
33.65,1533195762.75
33.65,1533195763.0
33.65,1533195763.25
33.65,1533195763.5
33.65,1533195763.75
33.65,1533195764.0
33.65,1533195764.25
33.65,1533195764.5
33.65,1533195764.75
33.65,1533195765.0
33.65,1533195765.25
33.65,1533195765.5
33.65,1533195765.75
33.65,1533195766.0
33.65,1533195766.25
33.65,1533195766.5
33.65,1533195766.75
33.65,1533195767.0
33.65,1533195767.25
33.65,1533195767.5
33.65,1533195767.75
33.65,1533195768.0
33.66,1533195768.25
33.66,1533195768.5
33.66,1533195768.75
33.66,1533195769.0
33.65,1533195769.25
33.65,1533195769.5
33.65,1533195769.75
33.65,1533195770.0
33.66,1533195770.25
33.66,1533195770.5
33.66,1533195770.75
33.66,1533195771.0
33.65,1533195771.25
33.65,1533195771.5
33.65,1533195771.75
33.65,1533195772.0
33.65,1533195772.25
33.65,1533195772.5
33.65,1533195772.75
33.65,1533195773.0
33.66,1533195773.25
33.66,1533195773.5
33.66,1533195773.75
33.66,1533195774.0
33.63,1533195774.25
33.63,1533195774.5
33.63,1533195774.75
33.63,1533195775.0
33.65,1533195775.25
33.65,1533195775.5
33.65,1533195775.75
33.65,1533195776.0
33.63,1533195776.25
33.63,1533195776.5
33.63,1533195776.75
33.63,1533195777.0
33.65,1533195777.25
33.65,1533195777.5
33.65,1533195777.75
33.65,1533195778.0
33.63,1533195778.25
33.63,1533195778.5
33.63,1533195778.75
33.63,1533195779.0
33.63,1533195779.25
33.63,1533195779.5
33.63,1533195779.75
33.63,1533195780.0
33.63,1533195780.25
33.63,1533195780.5
33.63,1533195780.75
33.63,1533195781.0
33.66,1533195781.25
33.66,1533195781.5
33.66,1533195781.75
33.66,1533195782.0
33.63,1533195782.25
33.63,1533195782.5
33.63,1533195782.75
33.63,1533195783.0
33.63,1533195783.25
33.63,1533195783.5
33.63,1533195783.75
33.63,1533195784.0
33.65,1533195784.25
33.65,1533195784.5
33.65,1533195784.75
33.65,1533195785.0
33.63,1533195785.25
33.63,1533195785.5
33.63,1533195785.75
33.63,1533195786.0
33.63,1533195786.25
33.63,1533195786.5
33.63,1533195786.75
33.63,1533195787.0
33.63,1533195787.25
33.63,1533195787.5
33.63,1533195787.75
33.63,1533195788.0
33.63,1533195788.25
33.63,1533195788.5
33.63,1533195788.75
33.63,1533195789.0
33.61,1533195789.25
33.61,1533195789.5
33.61,1533195789.75
33.61,1533195790.0
33.61,1533195790.25
33.61,1533195790.5
33.61,1533195790.75
33.61,1533195791.0
33.63,1533195791.25
33.63,1533195791.5
33.63,1533195791.75
33.63,1533195792.0
33.63,1533195792.25
33.63,1533195792.5
33.63,1533195792.75
33.63,1533195793.0
33.61,1533195793.25
33.61,1533195793.5
33.61,1533195793.75
33.61,1533195794.0
33.63,1533195794.25
33.63,1533195794.5
33.63,1533195794.75
33.63,1533195795.0
33.61,1533195795.25
33.61,1533195795.5
33.61,1533195795.75
33.61,1533195796.0
33.61,1533195796.25
33.61,1533195796.5
33.61,1533195796.75
33.61,1533195797.0
33.61,1533195797.25
