eda,time
0.394531,1533195665.25
0.411183,1533195665.5
0.421431,1533195665.75
0.411183,1533195666.0
0.413745,1533195666.25
0.416307,1533195666.5
0.417588,1533195666.75
0.421431,1533195667.0
0.429117,1533195667.25
0.432959,1533195667.5
0.431679,1533195667.75
0.436802,1533195668.0
0.436802,1533195668.25
0.443207,1533195668.5
0.438083,1533195668.75
0.441926,1533195669.0
0.44705,1533195669.25
0.452174,1533195669.5
0.456017,1533195669.75
0.454736,1533195670.0
0.458578,1533195670.25
0.464983,1533195670.5
0.467545,1533195670.75
0.468826,1533195671.0
0.464983,1533195671.25
0.467545,1533195671.5
0.468826,1533195671.75
0.470107,1533195672.0
0.471388,1533195672.25
0.470107,1533195672.5
0.47395,1533195672.75
0.470107,1533195673.0
0.463702,1533195673.25
0.467545,1533195673.5
0.471388,1533195673.75
0.471388,1533195674.0
0.466264,1533195674.25
0.463702,1533195674.5
0.467545,1533195674.75
0.466264,1533195675.0
0.466264,1533195675.25
0.46114,1533195675.5
0.467545,1533195675.75
0.464983,1533195676.0
0.466264,1533195676.25
0.462421,1533195676.5
0.464983,1533195676.75
0.466264,1533195677.0
0.466264,1533195677.25
0.462421,1533195677.5
0.46114,1533195677.75
0.466264,1533195678.0
0.462421,1533195678.25
0.459859,1533195678.5
0.457297,1533195678.75
0.462421,1533195679.0
0.470107,1533195679.25
0.467545,1533195679.5
0.467545,1533195679.75
0.471388,1533195680.0
0.475231,1533195680.25
0.47395,1533195680.5
0.479074,1533195680.75
0.477793,1533195681.0
0.481635,1533195681.25
0.480354,1533195681.5
0.476512,1533195681.75
0.476512,1533195682.0
0.481635,1533195682.25
0.482916,1533195682.5
0.48804,1533195682.75
0.490602,1533195683.0
0.493164,1533195683.25
0.490602,1533195683.5
0.48804,1533195683.75
0.489321,1533195684.0
0.493164,1533195684.25
0.497007,1533195684.5
0.498288,1533195684.75
0.507254,1533195685.0
0.50085,1533195685.25
0.502131,1533195685.5
0.502131,1533195685.75
0.498288,1533195686.0
0.507254,1533195686.25
0.525188,1533195686.5
0.530311,1533195686.75
0.523907,1533195687.0
0.527749,1533195687.25
0.531592,1533195687.5
0.535435,1533195687.75
0.54184,1533195688.0
