bvp,time
23.23,1590566737.78125
26.54,1590566737.796875
26.69,1590566737.8125
24.08,1590566737.828125
19.64,1590566737.84375
14.37,1590566737.859375
8.89,1590566737.875
3.37,1590566737.890625
-2.28,1590566737.90625
-8.11,1590566737.921875
-13.85,1590566737.9375
-18.9,1590566737.953125
-22.51,1590566737.96875
-24.18,1590566737.984375
-23.92,1590566738.0
-22.26,1590566738.015625
-20.13,1590566738.03125
-18.43,1590566738.046875
-17.63,1590566738.0625
-17.65,1590566738.078125
-17.84,1590566738.09375
-17.45,1590566738.109375
-15.93,1590566738.125
-13.22,1590566738.140625
-9.84,1590566738.15625
-6.62,1590566738.171875
-4.42,1590566738.1875
-3.83,1590566738.203125
-4.92,1590566738.21875
-7.38,1590566738.234375
-10.59,1590566738.25
-13.94,1590566738.265625
-16.97,1590566738.28125
-19.49,1590566738.296875
-21.53,1590566738.3125
-23.23,1590566738.328125
-24.72,1590566738.34375
-26.06,1590566738.359375
-27.29,1590566738.375
-28.45,1590566738.390625
-29.63,1590566738.40625
-30.85,1590566738.421875
-32.0,1590566738.4375
-32.77,1590566738.453125
-32.69,1590566738.46875
-31.39,1590566738.484375
-28.84,1590566738.5
-25.42,1590566738.515625
-21.88,1590566738.53125
-19.0,1590566738.546875
-17.29,1590566738.5625
-16.84,1590566738.578125
-17.35,1590566738.59375
-18.33,1590566738.609375
-19.29,1590566738.625
-19.78,1590566738.640625
-19.39,1590566738.65625
-17.71,1590566738.671875
-14.47,1590566738.6875
-9.66,1590566738.703125
-3.67,1590566738.71875
2.88,1590566738.734375
9.41,1590566738.75
15.78,1590566738.765625
22.5,1590566738.78125
30.61,1590566738.796875
41.35,1590566738.8125
55.61,1590566738.828125
73.55,1590566738.84375
94.39,1590566738.859375
116.57,1590566738.875
138.13,1590566738.890625
157.1,1590566738.90625
172.04,1590566738.921875
182.37,1590566738.9375
188.45,1590566738.953125
191.45,1590566738.96875
193.03,1590566738.984375
194.56,1590566739.0
196.48,1590566739.015625
197.8,1590566739.03125
195.97,1590566739.046875
187.36,1590566739.0625
168.39,1590566739.078125
136.97,1590566739.09375
93.41,1590566739.109375
40.47,1590566739.125
-17.63,1590566739.140625
-76.4,1590566739.15625
-131.98,1590566739.171875
-181.25,1590566739.1875
-221.45,1590566739.203125
-250.1,1590566739.21875
-265.32,1590566739.234375
-266.79,1590566739.25
-256.43,1590566739.265625
-238.16,1590566739.28125
-216.79,1590566739.296875
-196.2,1590566739.3125
-178.24,1590566739.328125
-162.48,1590566739.34375
-147.15,1590566739.359375
-130.49,1590566739.375
-111.77,1590566739.390625
-91.57,1590566739.40625
-71.44,1590566739.421875
-53.26,1590566739.4375
-38.7,1590566739.453125
