PPG GREEN,time
2160295.0,1549375375.853
2160474.0,1549375375.892
2160564.0,1549375375.932
2161489.0,1549375375.974
2162747.0,1549375376.012
2164303.0,1549375376.052
2166041.0,1549375376.093
2167935.0,1549375376.132
2169968.0,1549375376.173
2172042.0,1549375376.213
2174421.0,1549375376.252
2177142.0,1549375376.292
2179463.0,1549375376.333
2180518.0,1549375376.373
2177580.0,1549375376.413
2174360.0,1549375376.454
2172243.0,1549375376.493
2170198.0,1549375376.533
2168378.0,1549375376.575
2167247.0,1549375376.613
2167402.0,1549375376.653
2167829.0,1549375376.694
2167961.0,1549375376.733
2168228.0,1549375376.774
2169290.0,1549375376.814
2170458.0,1549375376.853
2172220.0,1549375376.894
2174045.0,1549375376.935
2175354.0,1549375376.974
2175473.0,1549375377.014
2176249.0,1549375377.055
2177299.0,1549375377.094
2179221.0,1549375377.134
2181876.0,1549375377.176
2183988.0,1549375377.214
2184206.0,1549375377.254
2183817.0,1549375377.295
2183074.0,1549375377.334
2182642.0,1549375377.375
2182745.0,1549375377.415
2183815.0,1549375377.455
2186676.0,1549375377.495
2188525.0,1549375377.536
2190230.0,1549375377.575
2192271.0,1549375377.615
2194165.0,1549375377.656
2195421.0,1549375377.695
2196728.0,1549375377.735
2198551.0,1549375377.777
2199140.0,1549375377.815
2199830.0,1549375377.855
2200631.0,1549375377.896
2201500.0,1549375377.935
2202428.0,1549375377.976
2203557.0,1549375378.017
2203294.0,1549375378.056
2198586.0,1549375378.096
2193252.0,1549375378.137
2189211.0,1549375378.177
2186124.0,1549375378.216
2181864.0,1549375378.257
2178881.0,1549375378.296
2178128.0,1549375378.336
2176968.0,1549375378.378
2175360.0,1549375378.416
2173751.0,1549375378.456
2172926.0,1549375378.498
2172133.0,1549375378.537
2172461.0,1549375378.577
2175064.0,1549375378.618
2177955.0,1549375378.657
2184469.0,1549375378.697
2190845.0,1549375378.738
2193706.0,1549375378.778
2195176.0,1549375378.817
2194267.0,1549375378.858
2189966.0,1549375378.897
2178661.0,1549375378.979
2183709.0,1549375378.937
2174866.0,1549375379.017
2171082.0,1549375379.057
2167334.0,1549375379.098
2164758.0,1549375379.137
2163066.0,1549375379.178
2160711.0,1549375379.219
2158835.0,1549375379.258
2157393.0,1549375379.298
2156402.0,1549375379.339
2155861.0,1549375379.379
2155432.0,1549375379.418
2155428.0,1549375379.459
2155656.0,1549375379.498
2156283.0,1549375379.538
2156106.0,1549375379.58
2156079.0,1549375379.619
2154335.0,1549375379.659
2149893.0,1549375379.7
2145547.0,1549375379.739
2142234.0,1549375379.78
2138775.0,1549375379.82
2135525.0,1549375379.86
2132979.0,1549375379.899
2131644.0,1549375379.94
2130537.0,1549375379.98
2129117.0,1549375380.019
2127674.0,1549375380.06
2126785.0,1549375380.099
2126228.0,1549375380.181
2126742.0,1549375380.22
2126808.0,1549375380.26
2126467.0,1549375380.139
2127125.0,1549375380.301
2127856.0,1549375380.381
2127803.0,1549375380.34
2127799.0,1549375380.421
2125902.0,1549375380.46
2121840.0,1549375380.5
2117994.0,1549375380.541
2114961.0,1549375380.581
2113011.0,1549375380.621
2111783.0,1549375380.662
2110978.0,1549375380.701
2111608.0,1549375380.741
2112543.0,1549375380.783
2113298.0,1549375380.821
2115003.0,1549375380.861
2117196.0,1549375380.903
2119447.0,1549375380.941
2121698.0,1549375380.982
2124540.0,1549375381.023
2127747.0,1549375381.062
2129225.0,1549375381.102
2130678.0,1549375381.143
2131176.0,1549375381.182
2129438.0,1549375381.222
2128243.0,1549375381.263
2125200.0,1549375381.302
2120975.0,1549375381.342
2118096.0,1549375381.384
2116107.0,1549375381.422
2113563.0,1549375381.462
2110642.0,1549375381.503
2109382.0,1549375381.542
2107784.0,1549375381.583
2106128.0,1549375381.624
2104826.0,1549375381.663
2104021.0,1549375381.703
2103693.0,1549375381.744
2104037.0,1549375381.784
2104923.0,1549375381.823
2106770.0,1549375381.864
2109577.0,1549375381.903
2112443.0,1549375381.943
2115694.0,1549375381.985
2119016.0,1549375382.024
2122183.0,1549375382.064
2124491.0,1549375382.105
2129162.0,1549375382.144
2137723.0,1549375382.185
2149023.0,1549375382.225
2161533.0,1549375382.264
2173170.0,1549375382.304
2185038.0,1549375382.345
2197175.0,1549375382.385
2211533.0,1549375382.425
2226393.0,1549375382.466
2239837.0,1549375382.505
2253899.0,1549375382.545
2266612.0,1549375382.587
2276227.0,1549375382.625
2279930.0,1549375382.665
2278450.0,1549375382.706
2275137.0,1549375382.745
2272665.0,1549375382.827
2271975.0,1549375382.786
2270972.0,1549375382.866
2267607.0,1549375382.906
2248435.0,1549375383.106
2251903.0,1549375383.067
2244929.0,1549375383.146
2255927.0,1549375383.026
2263595.0,1549375382.947
2259265.0,1549375382.987
2243093.0,1549375383.188
2237224.0,1549375383.388
2237768.0,1549375383.347
2239967.0,1549375383.267
2239126.0,1549375383.308
2235588.0,1549375383.467
2236761.0,1549375383.428
2234971.0,1549375383.507
2233687.0,1549375383.548
2232716.0,1549375383.588
2241502.0,1549375383.227
2230007.0,1549375383.628
2225535.0,1549375383.669
2222870.0,1549375383.708
2220431.0,1549375383.748
2218287.0,1549375383.79
2216238.0,1549375383.828
2216616.0,1549375383.868
2218932.0,1549375383.909
2220342.0,1549375383.948
2219919.0,1549375383.989
2219064.0,1549375384.03
2218998.0,1549375384.109
2218811.0,1549375384.069
2218902.0,1549375384.15
2218416.0,1549375384.19
2218339.0,1549375384.229
2219633.0,1549375384.27
2221407.0,1549375384.309
2223493.0,1549375384.349
2224458.0,1549375384.391
2244924.0,1549375384.47
2245175.0,1549375384.511
2236307.0,1549375384.429
2242056.0,1549375384.55
2237888.0,1549375384.59
2233651.0,1549375384.631
2230300.0,1549375384.67
2227014.0,1549375384.71
2224646.0,1549375384.751
2223102.0,1549375384.791
2222438.0,1549375384.83
2222202.0,1549375384.871
2221925.0,1549375384.91
