temp,time
33.65,1675335480.0
33.63,1675335480.25
33.63,1675335480.5
33.63,1675335480.75
33.63,1675335481.0
33.66,1675335481.25
33.66,1675335481.5
33.66,1675335481.75
33.66,1675335482.0
33.65,1675335482.25
33.65,1675335482.5
33.65,1675335482.75
33.65,1675335483.0
33.65,1675335483.25
33.65,1675335483.5
33.65,1675335483.75
33.65,1675335484.0
33.65,1675335484.25
33.65,1675335484.5
33.65,1675335484.75
33.65,1675335485.0
33.63,1675335485.25
33.63,1675335485.5
33.63,1675335485.75
33.63,1675335486.0
33.61,1675335486.25
33.61,1675335486.5
33.61,1675335486.75
33.61,1675335487.0
33.63,1675335487.25
33.63,1675335487.5
33.63,1675335487.75
33.63,1675335488.0
33.63,1675335488.25
33.63,1675335488.5
33.63,1675335488.75
33.63,1675335489.0
33.61,1675335489.25
33.61,1675335489.5
33.61,1675335489.75
33.61,1675335490.0
33.59,1675335490.25
33.59,1675335490.5
33.59,1675335490.75
33.59,1675335491.0
33.61,1675335491.25
33.61,1675335491.5
33.61,1675335491.75
33.61,1675335492.0
33.61,1675335492.25
33.61,1675335492.5
33.61,1675335492.75
33.61,1675335493.0
33.59,1675335493.25
33.59,1675335493.5
33.59,1675335493.75
33.59,1675335494.0
33.61,1675335494.25
33.61,1675335494.5
33.61,1675335494.75
33.61,1675335495.0
33.61,1675335495.25
33.61,1675335495.5
33.61,1675335495.75
33.61,1675335496.0
33.61,1675335496.25
33.61,1675335496.5
33.61,1675335496.75
33.61,1675335497.0
33.61,1675335497.25
33.61,1675335497.5
33.61,1675335497.75
33.61,1675335498.0
33.59,1675335498.25
33.59,1675335498.5
33.59,1675335498.75
33.59,1675335499.0
33.59,1675335499.25
33.59,1675335499.5
33.59,1675335499.75
33.59,1675335500.0
33.59,1675335500.25
33.59,1675335500.5
33.59,1675335500.75
33.59,1675335501.0
33.59,1675335501.25
33.59,1675335501.5
33.59,1675335501.75
33.59,1675335502.0
33.57,1675335502.25
33.57,1675335502.5
33.57,1675335502.75
33.57,1675335503.0
33.57,1675335503.25
33.57,1675335503.5
33.57,1675335503.75
33.57,1675335504.0
33.57,1675335504.25
33.57,1675335504.5
33.57,1675335504.75
33.57,1675335505.0
33.57,1675335505.25
33.57,1675335505.5
33.57,1675335505.75
33.57,1675335506.0
33.57,1675335506.25
33.57,1675335506.5
33.57,1675335506.75
33.57,1675335507.0
33.59,1675335507.25
33.59,1675335507.5
33.59,1675335507.75
33.59,1675335508.0
33.57,1675335508.25
33.57,1675335508.5
33.57,1675335508.75
33.57,1675335509.0
33.57,1675335509.25
33.57,1675335509.5
33.57,1675335509.75
33.57,1675335510.0
33.55,1675335510.25
33.55,1675335510.5
33.55,1675335510.75
33.55,1675335511.0
33.55,1675335511.25
33.55,1675335511.5
33.55,1675335511.75
33.55,1675335512.0
33.57,1675335512.25
33.57,1675335512.5
33.57,1675335512.75
33.57,1675335513.0
33.57,1675335513.25
33.57,1675335513.5
33.57,1675335513.75
33.57,1675335514.0
33.57,1675335514.25
33.57,1675335514.5
33.57,1675335514.75
33.57,1675335515.0
33.57,1675335515.25
33.57,1675335515.5
33.57,1675335515.75
33.57,1675335516.0
33.55,1675335516.25
33.55,1675335516.5
33.55,1675335516.75
33.55,1675335517.0
33.55,1675335517.25
33.55,1675335517.5
33.55,1675335517.75
33.55,1675335518.0
33.53,1675335518.25
33.53,1675335518.5
33.53,1675335518.75
33.53,1675335519.0
33.53,1675335519.25
33.53,1675335519.5
33.53,1675335519.75
33.53,1675335520.0
33.55,1675335520.25
33.55,1675335520.5
33.55,1675335520.75
33.55,1675335521.0
33.53,1675335521.25
33.53,1675335521.5
33.53,1675335521.75
33.53,1675335522.0
33.53,1675335522.25
33.53,1675335522.5
33.53,1675335522.75
33.53,1675335523.0
33.53,1675335523.25
33.53,1675335523.5
33.53,1675335523.75
33.53,1675335524.0
33.55,1675335524.25
33.55,1675335524.5
33.55,1675335524.75
33.55,1675335525.0
33.55,1675335525.25
33.55,1675335525.5
33.55,1675335525.75
33.55,1675335526.0
33.53,1675335526.25
33.53,1675335526.5
33.53,1675335526.75
33.53,1675335527.0
33.53,1675335527.25
33.53,1675335527.5
33.53,1675335527.75
33.53,1675335528.0
33.53,1675335528.25
33.53,1675335528.5
33.53,1675335528.75
33.53,1675335529.0
33.53,1675335529.25
33.53,1675335529.5
33.53,1675335529.75
33.53,1675335530.0
33.53,1675335530.25
33.53,1675335530.5
33.53,1675335530.75
33.53,1675335531.0
33.55,1675335531.25
33.55,1675335531.5
33.55,1675335531.75
33.55,1675335532.0
33.53,1675335532.25
33.53,1675335532.5
33.53,1675335532.75
33.53,1675335533.0
33.5,1675335533.25
33.5,1675335533.5
33.5,1675335533.75
33.5,1675335534.0
33.53,1675335534.25
33.53,1675335534.5
33.53,1675335534.75
33.53,1675335535.0
33.53,1675335535.25
33.53,1675335535.5
33.53,1675335535.75
33.53,1675335536.0
33.53,1675335536.25
33.53,1675335536.5
33.53,1675335536.75
33.53,1675335537.0
33.5,1675335537.25
33.5,1675335537.5
33.5,1675335537.75
33.5,1675335538.0
33.53,1675335538.25
33.53,1675335538.5
33.53,1675335538.75
33.53,1675335539.0
33.5,1675335539.25
33.5,1675335539.5
33.5,1675335539.75
33.5,1675335540.0
33.5,1675335540.25
33.5,1675335540.5
33.5,1675335540.75
33.5,1675335541.0
33.53,1675335541.25
33.53,1675335541.5
33.53,1675335541.75
33.53,1675335542.0
33.53,1675335542.25
33.53,1675335542.5
33.53,1675335542.75
33.53,1675335543.0
33.5,1675335543.25
33.5,1675335543.5
33.5,1675335543.75
33.5,1675335544.0
33.5,1675335544.25
33.5,1675335544.5
33.5,1675335544.75
33.5,1675335545.0
33.49,1675335545.25
33.49,1675335545.5
33.49,1675335545.75
33.49,1675335546.0
