bvp,time
-32.56,1651396913.234375
-37.58,1651396913.25
-43.56,1651396913.265625
-46.3,1651396913.28125
-42.35,1651396913.296875
-30.27,1651396913.3125
-11.28,1651396913.328125
11.03,1651396913.34375
32.0,1651396913.359375
47.62,1651396913.375
56.3,1651396913.390625
60.0,1651396913.40625
63.68,1651396913.421875
73.38,1651396913.4375
93.43,1651396913.453125
124.04,1651396913.46875
160.88,1651396913.484375
196.69,1651396913.5
224.42,1651396913.515625
239.87,1651396913.53125
242.74,1651396913.546875
235.42,1651396913.5625
220.78,1651396913.578125
200.39,1651396913.59375
174.33,1651396913.609375
142.59,1651396913.625
106.74,1651396913.640625
70.68,1651396913.65625
39.59,1651396913.671875
17.89,1651396913.6875
7.06,1651396913.703125
4.97,1651396913.71875
6.95,1651396913.734375
7.84,1651396913.75
4.21,1651396913.765625
-4.64,1651396913.78125
-16.92,1651396913.796875
-29.71,1651396913.8125
-40.5,1651396913.828125
-48.18,1651396913.84375
-53.2,1651396913.859375
-56.8,1651396913.875
-60.02,1651396913.890625
-63.11,1651396913.90625
-65.58,1651396913.921875
-66.59,1651396913.9375
-65.47,1651396913.953125
-62.18,1651396913.96875
-57.15,1651396913.984375
-51.12,1651396914.0
-44.77,1651396914.015625
-38.57,1651396914.03125
-32.63,1651396914.046875
-26.68,1651396914.0625
-20.14,1651396914.078125
-12.29,1651396914.09375
-2.48,1651396914.109375
9.52,1651396914.125
23.38,1651396914.140625
38.36,1651396914.15625
53.42,1651396914.171875
67.47,1651396914.1875
79.48,1651396914.203125
88.57,1651396914.21875
94.18,1651396914.234375
96.34,1651396914.25
95.88,1651396914.265625
94.55,1651396914.28125
94.71,1651396914.296875
98.6,1651396914.3125
107.59,1651396914.328125
121.64,1651396914.34375
139.21,1651396914.359375
157.55,1651396914.375
173.49,1651396914.390625
184.18,1651396914.40625
187.71,1651396914.421875
183.42,1651396914.4375
171.83,1651396914.453125
154.28,1651396914.46875
132.46,1651396914.484375
107.89,1651396914.5
81.67,1651396914.515625
54.56,1651396914.53125
27.27,1651396914.546875
0.7,1651396914.5625
-24.03,1651396914.578125
-45.85,1651396914.59375
-64.1,1651396914.609375
-79.02,1651396914.625
-91.87,1651396914.640625
-104.62,1651396914.65625
-119.23,1651396914.671875
-136.8,1651396914.6875
-156.9,1651396914.703125
-177.5,1651396914.71875
-195.61,1651396914.734375
-208.38,1651396914.75
-214.0,1651396914.765625
-212.38,1651396914.78125
-204.7,1651396914.796875
-192.96,1651396914.8125
-179.35,1651396914.828125
-166.05,1651396914.84375
-155.14,1651396914.859375
-148.52,1651396914.875
-147.46,1651396914.890625
-152.01,1651396914.90625
-160.63,1651396914.921875
-170.25,1651396914.9375
-177.17,1651396914.953125
-178.16,1651396914.96875
-171.41,1651396914.984375
-156.9,1651396915.0
-136.2,1651396915.015625
-111.77,1651396915.03125
-86.26,1651396915.046875
-62.02,1651396915.0625
-40.65,1651396915.078125
-22.91,1651396915.09375
-8.68,1651396915.109375
2.73,1651396915.125
12.32,1651396915.140625
20.82,1651396915.15625
28.54,1651396915.171875
35.43,1651396915.1875
41.21,1651396915.203125
45.69,1651396915.21875
48.93,1651396915.234375
51.16,1651396915.25
52.71,1651396915.265625
53.86,1651396915.28125
54.84,1651396915.296875
55.84,1651396915.3125
57.02,1651396915.328125
58.49,1651396915.34375
60.21,1651396915.359375
61.89,1651396915.375
63.09,1651396915.390625
63.33,1651396915.40625
62.22,1651396915.421875
59.77,1651396915.4375
56.22,1651396915.453125
52.1,1651396915.46875
47.88,1651396915.484375
43.93,1651396915.5
40.33,1651396915.515625
36.96,1651396915.53125
