eda,time
4.0,1651397537.0
0.0,1651397537.25
0.181905,1651397537.5
0.222898,1651397537.75
0.224179,1651397538.0
0.22546,1651397538.25
0.226741,1651397538.5
0.226741,1651397538.75
0.22546,1651397539.0
0.222898,1651397539.25
0.221617,1651397539.5
0.220336,1651397539.75
0.219055,1651397540.0
0.216493,1651397540.25
0.215212,1651397540.5
0.21265,1651397540.75
0.21265,1651397541.0
0.215212,1651397541.25
0.215212,1651397541.5
0.213931,1651397541.75
0.213931,1651397542.0
0.211369,1651397542.25
0.211369,1651397542.5
0.210088,1651397542.75
0.208807,1651397543.0
0.207526,1651397543.25
0.206245,1651397543.5
0.207526,1651397543.75
0.207526,1651397544.0
0.207526,1651397544.25
0.208807,1651397544.5
0.210088,1651397544.75
0.208807,1651397545.0
0.207526,1651397545.25
0.207526,1651397545.5
0.206245,1651397545.75
0.204964,1651397546.0
0.206245,1651397546.25
0.203683,1651397546.5
0.203683,1651397546.75
0.207526,1651397547.0
0.207526,1651397547.25
0.208807,1651397547.5
0.207526,1651397547.75
0.207526,1651397548.0
0.206245,1651397548.25
0.203683,1651397548.5
0.203683,1651397548.75
0.203683,1651397549.0
0.203683,1651397549.25
0.203683,1651397549.5
0.207526,1651397549.75
0.206245,1651397550.0
0.206245,1651397550.25
0.206245,1651397550.5
0.204964,1651397550.75
0.204964,1651397551.0
0.203683,1651397551.25
0.203683,1651397551.5
0.203683,1651397551.75
0.203683,1651397552.0
0.203683,1651397552.25
0.206245,1651397552.5
0.207526,1651397552.75
0.207526,1651397553.0
0.204964,1651397553.25
0.206245,1651397553.5
0.206245,1651397553.75
0.203683,1651397554.0
0.204964,1651397554.25
0.202402,1651397554.5
0.202402,1651397554.75
0.204964,1651397555.0
0.206245,1651397555.25
0.206245,1651397555.5
0.206245,1651397555.75
0.206245,1651397556.0
0.206245,1651397556.25
0.203683,1651397556.5
0.204964,1651397556.75
0.202402,1651397557.0
0.204964,1651397557.25
0.206245,1651397557.5
0.206245,1651397557.75
0.208807,1651397558.0
0.210088,1651397558.25
0.208807,1651397558.5
0.210088,1651397558.75
0.207526,1651397559.0
0.206245,1651397559.25
0.206245,1651397559.5
0.207526,1651397559.75
0.206245,1651397560.0
0.208807,1651397560.25
0.210088,1651397560.5
0.210088,1651397560.75
0.210088,1651397561.0
0.208807,1651397561.25
