PPG GREEN,time
1992854.0,1590567062.091
1991381.0,1590567062.13
1990560.0,1590567062.17
1990604.0,1590567062.211
1991134.0,1590567062.251
1991797.0,1590567062.29
1992091.0,1590567062.331
1993584.0,1590567062.37
1992611.0,1590567062.41
1993965.0,1590567062.452
1996415.0,1590567062.49
1999119.0,1590567062.53
2001296.0,1590567062.571
2003350.0,1590567062.61
2005083.0,1590567062.651
2004317.0,1590567062.691
2004117.0,1590567062.73
2005538.0,1590567062.77
2006370.0,1590567062.812
2005251.0,1590567062.851
2003805.0,1590567062.891
2001273.0,1590567062.932
1997599.0,1590567062.971
1994195.0,1590567063.011
1991228.0,1590567063.053
1988668.0,1590567063.091
1986959.0,1590567063.131
1985997.0,1590567063.172
1985091.0,1590567063.211
1984172.0,1590567063.252
1983367.0,1590567063.292
1983390.0,1590567063.331
1982991.0,1590567063.371
1982438.0,1590567063.412
1983059.0,1590567063.452
1982705.0,1590567063.491
1983202.0,1590567063.532
1983585.0,1590567063.571
1983787.0,1590567063.611
1984059.0,1590567063.653
1984437.0,1590567063.691
1985067.0,1590567063.731
1985534.0,1590567063.773
1986296.0,1590567063.812
1985736.0,1590567063.853
1983658.0,1590567063.893
1981066.0,1590567063.932
1978884.0,1590567063.972
1976919.0,1590567064.013
1975416.0,1590567064.053
1974741.0,1590567064.092
1973682.0,1590567064.133
1972821.0,1590567064.172
1972073.0,1590567064.212
1971571.0,1590567064.254
1971184.0,1590567064.292
1971094.0,1590567064.332
1971394.0,1590567064.373
1971534.0,1590567064.412
1972229.0,1590567064.454
1972314.0,1590567064.494
1972800.0,1590567064.533
1973272.0,1590567064.573
1973825.0,1590567064.614
1974651.0,1590567064.654
1975693.0,1590567064.693
1977004.0,1590567064.734
1978981.0,1590567064.773
1979564.0,1590567064.813
1979814.0,1590567064.855
1980932.0,1590567064.893
1980390.0,1590567064.933
1979825.0,1590567064.974
1980531.0,1590567065.013
1980578.0,1590567065.054
1980955.0,1590567065.094
1981981.0,1590567065.133
1983658.0,1590567065.173
1986432.0,1590567065.215
1986769.0,1590567065.254
1985608.0,1590567065.294
1984926.0,1590567065.335
1983941.0,1590567065.374
1982725.0,1590567065.414
1984218.0,1590567065.456
1985299.0,1590567065.494
1986261.0,1590567065.534
1986509.0,1590567065.575
1987240.0,1590567065.614
1987022.0,1590567065.655
1985275.0,1590567065.695
1982977.0,1590567065.734
1981183.0,1590567065.774
1979109.0,1590567065.815
1978214.0,1590567065.855
1977151.0,1590567065.894
1976510.0,1590567065.935
1975774.0,1590567065.975
1974860.0,1590567066.016
1972966.0,1590567066.058
1971369.0,1590567066.097
1969660.0,1590567066.137
1967422.0,1590567066.178
1965929.0,1590567066.217
1964204.0,1590567066.258
1962411.0,1590567066.299
1961813.0,1590567066.338
1960754.0,1590567066.378
1959728.0,1590567066.42
1959040.0,1590567066.459
1958021.0,1590567066.499
1956197.0,1590567066.538
1953194.0,1590567066.577
1947893.0,1590567066.618
1941831.0,1590567066.66
1936123.0,1590567066.698
1931144.0,1590567066.738
1926936.0,1590567066.78
1923107.0,1590567066.819
1919348.0,1590567066.86
