PPG GREEN,time
2086748.0,1596631980.026
2088144.0,1596631980.066
2090051.0,1596631980.105
2091976.0,1596631980.145
2093677.0,1596631980.186
2095493.0,1596631980.226
2096151.0,1596631980.266
2094684.0,1596631980.307
2088297.0,1596631980.346
2080926.0,1596631980.386
2075104.0,1596631980.428
2070959.0,1596631980.466
2067526.0,1596631980.506
2062017.0,1596631980.586
2059020.0,1596631980.627
2056747.0,1596631980.668
2064762.0,1596631980.547
2055278.0,1596631980.707
2054276.0,1596631980.747
2053754.0,1596631980.788
2053571.0,1596631980.828
2054377.0,1596631980.867
2055719.0,1596631980.908
2057797.0,1596631980.947
2058782.0,1596631980.987
2060142.0,1596631981.03
2061466.0,1596631981.068
2063384.0,1596631981.108
2065442.0,1596631981.149
2067321.0,1596631981.188
2069382.0,1596631981.229
2071094.0,1596631981.269
2073164.0,1596631981.308
2073914.0,1596631981.348
2071731.0,1596631981.389
2070246.0,1596631981.429
2069360.0,1596631981.469
2068913.0,1596631981.51
2068876.0,1596631981.549
2069245.0,1596631981.589
2069696.0,1596631981.631
2069330.0,1596631981.669
2069354.0,1596631981.709
2069743.0,1596631981.751
2070350.0,1596631981.79
2071587.0,1596631981.831
2072753.0,1596631981.871
2074025.0,1596631981.91
2075519.0,1596631981.95
2077091.0,1596631981.991
2078371.0,1596631982.031
2079545.0,1596631982.07
2081603.0,1596631982.111
2082794.0,1596631982.15
2085052.0,1596631982.191
2085908.0,1596631982.233
2085062.0,1596631982.271
2081655.0,1596631982.311
2078954.0,1596631982.352
2077161.0,1596631982.391
2075763.0,1596631982.432
2075291.0,1596631982.472
2075200.0,1596631982.511
2074493.0,1596631982.552
2073103.0,1596631982.593
2072157.0,1596631982.633
2071647.0,1596631982.672
2071544.0,1596631982.713
2071240.0,1596631982.752
2071143.0,1596631982.792
2070574.0,1596631982.834
2069680.0,1596631982.872
2068007.0,1596631982.912
2066703.0,1596631982.954
2066469.0,1596631982.993
2066604.0,1596631983.034
2066463.0,1596631983.074
2063090.0,1596631983.113
2055306.0,1596631983.153
2046956.0,1596631983.194
2039889.0,1596631983.234
2033311.0,1596631983.273
2027779.0,1596631983.315
2023386.0,1596631983.354
2018894.0,1596631983.394
2014630.0,1596631983.436
2010989.0,1596631983.474
2007502.0,1596631983.514
2004910.0,1596631983.555
2002577.0,1596631983.594
2000238.0,1596631983.635
1998683.0,1596631983.675
1996907.0,1596631983.715
1995600.0,1596631983.755
1994874.0,1596631983.796
1993493.0,1596631983.836
1993380.0,1596631983.875
1992516.0,1596631983.916
1992454.0,1596631983.955
1992347.0,1596631983.995
1989533.0,1596631984.037
1982532.0,1596631984.076
1974884.0,1596631984.116
1968300.0,1596631984.157
1961800.0,1596631984.196
1956260.0,1596631984.237
1951699.0,1596631984.277
1947850.0,1596631984.316
1943553.0,1596631984.356
1939841.0,1596631984.397
1936997.0,1596631984.438
1934562.0,1596631984.477
1932862.0,1596631984.518
1931453.0,1596631984.557
1930862.0,1596631984.597
1930250.0,1596631984.639
1930229.0,1596631984.677
1929905.0,1596631984.717
1929612.0,1596631984.758
1930269.0,1596631984.798
1930988.0,1596631984.839
1931670.0,1596631984.879
1932718.0,1596631984.918
1933720.0,1596631984.958
1934983.0,1596631984.999
1936619.0,1596631985.039
1938458.0,1596631985.078
1940358.0,1596631985.12
1941998.0,1596631985.159
1943370.0,1596631985.199
1946179.0,1596631985.241
1949649.0,1596631985.279
1952055.0,1596631985.319
1952957.0,1596631985.36
1950848.0,1596631985.399
1946818.0,1596631985.441
1942428.0,1596631985.481
1938768.0,1596631985.52
1935741.0,1596631985.56
1934330.0,1596631985.601
1933401.0,1596631985.641
1932873.0,1596631985.68
1932491.0,1596631985.722
1932952.0,1596631985.761
1933859.0,1596631985.801
1935000.0,1596631985.843
1936309.0,1596631985.881
1937794.0,1596631985.921
1939658.0,1596631985.962
1941600.0,1596631986.002
1943692.0,1596631986.043
1946376.0,1596631986.083
1948690.0,1596631986.122
1950894.0,1596631986.162
1953756.0,1596631986.203
1957004.0,1596631986.243
1960189.0,1596631986.282
1963975.0,1596631986.323
1967119.0,1596631986.363
1970655.0,1596631986.403
1974061.0,1596631986.445
1977290.0,1596631986.483
1981013.0,1596631986.523
1983830.0,1596631986.564
1984254.0,1596631986.603
1983177.0,1596631986.644
1982060.0,1596631986.685
1981562.0,1596631986.724
1981453.0,1596631986.764
1981686.0,1596631986.805
1982796.0,1596631986.845
1983463.0,1596631986.884
1984363.0,1596631986.925
1985088.0,1596631986.964
1986372.0,1596631987.004
1987824.0,1596631987.046
1989546.0,1596631987.085
1991929.0,1596631987.125
1993840.0,1596631987.166
1995991.0,1596631987.205
1997894.0,1596631987.246
1999971.0,1596631987.286
2002210.0,1596631987.325
2004871.0,1596631987.365
2007432.0,1596631987.406
2010064.0,1596631987.446
2012902.0,1596631987.485
2016088.0,1596631987.526
2019157.0,1596631987.566
2022081.0,1596631987.606
2025189.0,1596631987.648
2026331.0,1596631987.686
2025851.0,1596631987.726
2024674.0,1596631987.767
2024348.0,1596631987.806
2024783.0,1596631987.847
2025150.0,1596631987.887
2025845.0,1596631987.926
2026845.0,1596631987.966
2027511.0,1596631988.008
2028382.0,1596631988.048
2029463.0,1596631988.087
2030489.0,1596631988.128
2032565.0,1596631988.167
2034413.0,1596631988.207
2036378.0,1596631988.249
2038640.0,1596631988.287
2040507.0,1596631988.327
2043173.0,1596631988.368
2045728.0,1596631988.407
2048662.0,1596631988.449
2050977.0,1596631988.489
2053992.0,1596631988.528
2057171.0,1596631988.568
2060051.0,1596631988.609
2062880.0,1596631988.649
2065926.0,1596631988.688
2068224.0,1596631988.729
2067921.0,1596631988.768
2063105.0,1596631988.808
2057321.0,1596631988.85
2047387.0,1596631988.889
2028470.0,1596631988.929
2017272.0,1596631988.97
2008262.0,1596631989.009
1998402.0,1596631989.05
1994771.0,1596631989.09
1991108.0,1596631989.129
1986061.0,1596631989.169
1981823.0,1596631989.21
1977693.0,1596631989.25
1974480.0,1596631989.289
1971958.0,1596631989.331
1969480.0,1596631989.37
1967374.0,1596631989.41
1965383.0,1596631989.452
1963674.0,1596631989.49
1962578.0,1596631989.53
1961088.0,1596631989.571
1960656.0,1596631989.61
1960138.0,1596631989.651
1960280.0,1596631989.691
1960635.0,1596631989.73
1961104.0,1596631989.77
1961799.0,1596631989.812
1962385.0,1596631989.852
1963422.0,1596631989.891
1964568.0,1596631989.932
1965443.0,1596631989.971
1964362.0,1596631990.011
1960919.0,1596631990.053
1956772.0,1596631990.091
1953622.0,1596631990.131
1951219.0,1596631990.172
1949228.0,1596631990.212
1947410.0,1596631990.253
1946650.0,1596631990.295
1944675.0,1596631990.334
1943160.0,1596631990.374
1941897.0,1596631990.415
1940924.0,1596631990.455
1940144.0,1596631990.494
1940102.0,1596631990.535
1939607.0,1596631990.574
1940098.0,1596631990.615
1941084.0,1596631990.657
1943590.0,1596631990.695
1946165.0,1596631990.735
1949921.0,1596631990.776
1954218.0,1596631990.815
1959135.0,1596631990.856
1963835.0,1596631990.896
1967642.0,1596631990.935
1970411.0,1596631990.976
1970407.0,1596631991.017
1970259.0,1596631991.057
1975604.0,1596631991.096
1989043.0,1596631991.137
1998634.0,1596631991.176
2007571.0,1596631991.216
2018081.0,1596631991.258
2028639.0,1596631991.296
2036768.0,1596631991.337
2041809.0,1596631991.378
2045009.0,1596631991.417
2045990.0,1596631991.458
2047140.0,1596631991.498
2047509.0,1596631991.537
2047883.0,1596631991.577
2047775.0,1596631991.618
2048295.0,1596631991.658
2050131.0,1596631991.697
2052688.0,1596631991.739
2054239.0,1596631991.778
2060612.0,1596631991.86
2068391.0,1596631991.938
2071797.0,1596631991.979
2074332.0,1596631992.018
2064626.0,1596631991.898
2056670.0,1596631991.818
2074165.0,1596631992.06
2073131.0,1596631992.139
2075737.0,1596631992.179
2079891.0,1596631992.22
2085424.0,1596631992.26
2092193.0,1596631992.299
2098706.0,1596631992.341
2106088.0,1596631992.38
2112664.0,1596631992.42
2118343.0,1596631992.462
2129788.0,1596631992.54
2123875.0,1596631992.5
2135628.0,1596631992.581
2073103.0,1596631992.1
2142247.0,1596631992.62
2148982.0,1596631992.661
2163283.0,1596631992.74
2170095.0,1596631992.781
2176636.0,1596631992.822
2182616.0,1596631992.862
2185939.0,1596631992.901
2185833.0,1596631992.942
2185211.0,1596631993.021
2184000.0,1596631993.063
2180180.0,1596631993.101
2156462.0,1596631992.701
2185572.0,1596631992.981
2175685.0,1596631993.142
2172111.0,1596631993.222
2171708.0,1596631993.303
2171537.0,1596631993.263
2173519.0,1596631993.183
2173801.0,1596631993.382
2175876.0,1596631993.463
2172355.0,1596631993.503
2172355.0,1596631993.342
2174879.0,1596631993.423
2167759.0,1596631993.544
2163800.0,1596631993.583
2159620.0,1596631993.623
2155010.0,1596631993.665
2151435.0,1596631993.703
2149562.0,1596631993.743
2150912.0,1596631993.784
2153777.0,1596631993.824
2157107.0,1596631993.865
2161265.0,1596631993.905
2164738.0,1596631993.944
2167371.0,1596631993.984
2167098.0,1596631994.025
2165285.0,1596631994.065
2162995.0,1596631994.104
2162132.0,1596631994.145
2162651.0,1596631994.185
2163715.0,1596631994.225
2165538.0,1596631994.267
2166563.0,1596631994.305
2167645.0,1596631994.345
2168365.0,1596631994.386
2169582.0,1596631994.425
2170944.0,1596631994.467
2172380.0,1596631994.507
2173896.0,1596631994.546
2175937.0,1596631994.586
2177618.0,1596631994.627
2179803.0,1596631994.667
2181538.0,1596631994.706
2183136.0,1596631994.747
2185667.0,1596631994.787
2187288.0,1596631994.827
2189606.0,1596631994.869
2191563.0,1596631994.907
2193187.0,1596631994.947
2190833.0,1596631994.988
2187203.0,1596631995.027
2183587.0,1596631995.069
2180449.0,1596631995.109
2178216.0,1596631995.148
2176384.0,1596631995.188
2175123.0,1596631995.229
2173767.0,1596631995.269
2171890.0,1596631995.308
2171293.0,1596631995.349
2170972.0,1596631995.388
2170497.0,1596631995.429
2170298.0,1596631995.471
2170825.0,1596631995.509
2171705.0,1596631995.59
2171336.0,1596631995.549
2172298.0,1596631995.629
2172938.0,1596631995.67
2174118.0,1596631995.71
2175810.0,1596631995.749
2179215.0,1596631995.83
2177691.0,1596631995.789
2180791.0,1596631995.87
2180209.0,1596631995.909
2175906.0,1596631995.95
2167300.0,1596631996.03
2160523.0,1596631996.11
2163666.0,1596631996.072
2171397.0,1596631995.989
2157124.0,1596631996.191
2157872.0,1596631996.15
2159371.0,1596631996.23
2167813.0,1596631996.311
2163279.0,1596631996.271
2170679.0,1596631996.35
2172193.0,1596631996.39
2173759.0,1596631996.431
2174456.0,1596631996.471
2174890.0,1596631996.51
2174305.0,1596631996.552
2174445.0,1596631996.591
2174387.0,1596631996.631
2173695.0,1596631996.673
2173413.0,1596631996.711
2173305.0,1596631996.751
2173625.0,1596631996.792
2174042.0,1596631996.831
2174847.0,1596631996.872
2175772.0,1596631996.912
2176800.0,1596631996.951
2178229.0,1596631996.991
2179703.0,1596631997.032
2180793.0,1596631997.072
2179673.0,1596631997.112
2174530.0,1596631997.153
2169706.0,1596631997.192
2165171.0,1596631997.232
2161473.0,1596631997.274
2158312.0,1596631997.312
2156184.0,1596631997.352
2154369.0,1596631997.393
2152386.0,1596631997.432
2150637.0,1596631997.473
2149827.0,1596631997.513
2149169.0,1596631997.552
2149079.0,1596631997.592
2149461.0,1596631997.634
2150309.0,1596631997.674
2150784.0,1596631997.713
2152064.0,1596631997.754
2153149.0,1596631997.793
2154336.0,1596631997.833
2155617.0,1596631997.875
2157474.0,1596631997.913
2159441.0,1596631997.953
2160996.0,1596631997.994
2162707.0,1596631998.033
2164939.0,1596631998.074
2166837.0,1596631998.115
2169180.0,1596631998.154
2171949.0,1596631998.194
2174217.0,1596631998.235
2175019.0,1596631998.275
2172109.0,1596631998.314
2168486.0,1596631998.355
2165188.0,1596631998.394
2163305.0,1596631998.434
2160987.0,1596631998.476
2159933.0,1596631998.514
2158998.0,1596631998.555
2157730.0,1596631998.596
2156055.0,1596631998.635
2154904.0,1596631998.676
2154584.0,1596631998.716
2154618.0,1596631998.755
2155310.0,1596631998.795
2156040.0,1596631998.836
2157627.0,1596631998.876
2158876.0,1596631998.915
2160236.0,1596631998.956
2161749.0,1596631998.996
2163327.0,1596631999.036
2164737.0,1596631999.078
2166869.0,1596631999.116
2168919.0,1596631999.156
2171399.0,1596631999.197
2173640.0,1596631999.236
2175623.0,1596631999.277
2177762.0,1596631999.317
2178786.0,1596631999.356
2176020.0,1596631999.396
2171210.0,1596631999.438
2166341.0,1596631999.478
2162996.0,1596631999.517
2159743.0,1596631999.558
2157886.0,1596631999.597
2156206.0,1596631999.637
2154712.0,1596631999.679
2153015.0,1596631999.717
2151723.0,1596631999.757
2151080.0,1596631999.798
2150830.0,1596631999.837
2151063.0,1596631999.879
2151660.0,1596631999.919
2152536.0,1596631999.958
2153635.0,1596631999.998
2155267.0,1596632000.039
2156809.0,1596632000.079
2157923.0,1596632000.118
2159346.0,1596632000.159
2160764.0,1596632000.198
2162585.0,1596632000.239
2164241.0,1596632000.281
2166606.0,1596632000.319
2168186.0,1596632000.359
2170346.0,1596632000.4
2170825.0,1596632000.439
2169327.0,1596632000.48
2165275.0,1596632000.52
2161593.0,1596632000.559
2159549.0,1596632000.6
2157730.0,1596632000.641
2156171.0,1596632000.681
2155529.0,1596632000.72
2154024.0,1596632000.761
2152482.0,1596632000.8
2151994.0,1596632000.84
2151314.0,1596632000.882
2150980.0,1596632000.92
2151729.0,1596632000.961
2151177.0,1596632001.002
2150437.0,1596632001.041
2149462.0,1596632001.082
2148344.0,1596632001.122
2147461.0,1596632001.161
2146281.0,1596632001.201
2145262.0,1596632001.243
2143521.0,1596632001.283
2141337.0,1596632001.322
2137201.0,1596632001.363
2132722.0,1596632001.402
2129692.0,1596632001.442
2127185.0,1596632001.484
2123488.0,1596632001.522
2116473.0,1596632001.563
2108878.0,1596632001.604
2099763.0,1596632001.643
2089764.0,1596632001.684
2077832.0,1596632001.724
2063520.0,1596632001.763
2047026.0,1596632001.803
2030686.0,1596632001.844
2017682.0,1596632001.884
2007810.0,1596632001.924
2000702.0,1596632001.965
1995604.0,1596632002.004
1991205.0,1596632002.044
1987427.0,1596632002.086
1985322.0,1596632002.124
1984428.0,1596632002.164
1984587.0,1596632002.205
1985590.0,1596632002.244
1987355.0,1596632002.285
1989819.0,1596632002.326
1993350.0,1596632002.365
1998240.0,1596632002.405
2002855.0,1596632002.446
2008501.0,1596632002.486
2013903.0,1596632002.525
2019150.0,1596632002.566
2024763.0,1596632002.606
2030283.0,1596632002.646
2035190.0,1596632002.688
2039753.0,1596632002.726
2044002.0,1596632002.766
2047097.0,1596632002.807
2050437.0,1596632002.846
2057705.0,1596632002.928
2053918.0,1596632002.887
2061848.0,1596632002.967
2065791.0,1596632003.007
2070190.0,1596632003.048
2081498.0,1596632003.409
2074969.0,1596632003.088
2077827.0,1596632003.127
2079771.0,1596632003.168
2079874.0,1596632003.208
2079166.0,1596632003.248
2082450.0,1596632003.448
2079088.0,1596632003.29
2079568.0,1596632003.328
2080557.0,1596632003.368
2083511.0,1596632003.489
2083397.0,1596632003.53
2081940.0,1596632003.569
2080578.0,1596632003.609
2079029.0,1596632003.65
2078846.0,1596632003.69
2078277.0,1596632003.729
2079218.0,1596632003.77
2078756.0,1596632003.81
2076426.0,1596632003.85
2074426.0,1596632003.892
2069711.0,1596632003.97
2067940.0,1596632004.011
2066186.0,1596632004.05
2065905.0,1596632004.091
2072106.0,1596632003.93
2065324.0,1596632004.132
2065484.0,1596632004.171
2065111.0,1596632004.211
2064989.0,1596632004.252
2065636.0,1596632004.331
2065287.0,1596632004.292
2046576.0,1596632004.572
2045184.0,1596632004.613
2043293.0,1596632004.652
2041496.0,1596632004.693
2059420.0,1596632004.411
2055291.0,1596632004.451
2039960.0,1596632004.733
2051855.0,1596632004.493
2038169.0,1596632004.772
2048842.0,1596632004.532
2037471.0,1596632004.812
2063256.0,1596632004.372
2037429.0,1596632004.932
2037225.0,1596632004.893
2037122.0,1596632004.853
2038327.0,1596632004.973
2039631.0,1596632005.012
2040795.0,1596632005.053
2044460.0,1596632005.133
2046249.0,1596632005.173
2047947.0,1596632005.214
2047767.0,1596632005.253
2044991.0,1596632005.294
2042408.0,1596632005.095
2041651.0,1596632005.334
2038427.0,1596632005.373
2035952.0,1596632005.413
2033860.0,1596632005.454
2032037.0,1596632005.494
2030582.0,1596632005.534
2028870.0,1596632005.575
2027814.0,1596632005.614
2026749.0,1596632005.654
2026168.0,1596632005.696
2026206.0,1596632005.734
