bvp,time
-87.48,1638177956.59375
-93.01,1638177956.609375
-99.55,1638177956.625
-107.8,1638177956.640625
-117.94,1638177956.65625
-129.31,1638177956.671875
-140.23,1638177956.6875
-148.18,1638177956.703125
-150.46,1638177956.71875
-144.96,1638177956.734375
-130.91,1638177956.75
-109.26,1638177956.765625
-82.47,1638177956.78125
-53.76,1638177956.796875
-26.23,1638177956.8125
-2.16,1638177956.828125
17.25,1638177956.84375
31.8,1638177956.859375
41.95,1638177956.875
48.39,1638177956.890625
51.9,1638177956.90625
53.15,1638177956.921875
52.74,1638177956.9375
51.16,1638177956.953125
48.85,1638177956.96875
46.17,1638177956.984375
43.43,1638177957.0
40.85,1638177957.015625
38.58,1638177957.03125
36.61,1638177957.046875
34.84,1638177957.0625
33.09,1638177957.078125
31.26,1638177957.09375
29.31,1638177957.109375
27.24,1638177957.125
24.97,1638177957.140625
22.24,1638177957.15625
18.63,1638177957.171875
13.68,1638177957.1875
7.22,1638177957.203125
-0.62,1638177957.21875
-9.3,1638177957.234375
-18.23,1638177957.25
-26.89,1638177957.265625
-35.1,1638177957.28125
-43.04,1638177957.296875
-51.05,1638177957.3125
-59.43,1638177957.328125
-68.22,1638177957.34375
-77.14,1638177957.359375
-85.61,1638177957.375
-93.06,1638177957.390625
-99.04,1638177957.40625
-103.52,1638177957.421875
-106.82,1638177957.4375
-109.53,1638177957.453125
-112.22,1638177957.46875
-115.11,1638177957.484375
-117.87,1638177957.5
-119.5,1638177957.515625
-118.56,1638177957.53125
-113.45,1638177957.546875
-102.93,1638177957.5625
-86.63,1638177957.578125
-65.25,1638177957.59375
-40.46,1638177957.609375
-14.4,1638177957.625
11.15,1638177957.640625
35.49,1638177957.65625
59.47,1638177957.671875
85.23,1638177957.6875
115.4,1638177957.703125
151.94,1638177957.71875
195.15,1638177957.734375
243.38,1638177957.75
293.4,1638177957.765625
341.42,1638177957.78125
384.09,1638177957.796875
418.89,1638177957.8125
444.06,1638177957.828125
458.15,1638177957.84375
459.68,1638177957.859375
447.3,1638177957.875
420.36,1638177957.890625
379.4,1638177957.90625
326.28,1638177957.921875
263.66,1638177957.9375
194.55,1638177957.953125
121.9,1638177957.96875
48.9,1638177957.984375
-20.7,1638177958.0
-82.53,1638177958.015625
-132.32,1638177958.03125
-167.09,1638177958.046875
-186.2,1638177958.0625
-191.68,1638177958.078125
-187.46,1638177958.09375
-178.02,1638177958.109375
-167.0,1638177958.125
-156.62,1638177958.140625
-147.74,1638177958.15625
-140.41,1638177958.171875
-134.46,1638177958.1875
-129.71,1638177958.203125
-125.95,1638177958.21875
-122.82,1638177958.234375
-119.82,1638177958.25
-116.52,1638177958.265625
-112.71,1638177958.28125
-108.49,1638177958.296875
-104.26,1638177958.3125
-100.54,1638177958.328125
-97.76,1638177958.34375
-96.03,1638177958.359375
-95.15,1638177958.375
-94.71,1638177958.390625
-94.31,1638177958.40625
-93.77,1638177958.421875
-93.3,1638177958.4375
-93.29,1638177958.453125
-94.19,1638177958.46875
-96.16,1638177958.484375
-99.01,1638177958.5
-102.28,1638177958.515625
-105.51,1638177958.53125
-108.55,1638177958.546875
-111.76,1638177958.5625
-115.95,1638177958.578125
-122.08,1638177958.59375
-130.78,1638177958.609375
-141.88,1638177958.625
-154.05,1638177958.640625
-164.88,1638177958.65625
-171.36,1638177958.671875
-170.71,1638177958.6875
-161.25,1638177958.703125
-143.06,1638177958.71875
-118.0,1638177958.734375
-89.2,1638177958.75
-60.11,1638177958.765625
-33.67,1638177958.78125
-11.72,1638177958.796875
5.12,1638177958.8125
17.03,1638177958.828125
24.68,1638177958.84375
28.83,1638177958.859375
30.18,1638177958.875
29.36,1638177958.890625
27.0,1638177958.90625
23.74,1638177958.921875
20.12,1638177958.9375
16.43,1638177958.953125
12.71,1638177958.96875
8.75,1638177958.984375
4.32,1638177959.0
-0.61,1638177959.015625
-5.65,1638177959.03125
-10.03,1638177959.046875
-12.77,1638177959.0625
-13.05,1638177959.078125
-10.54,1638177959.09375
-5.54,1638177959.109375
1.09,1638177959.125
8.25,1638177959.140625
14.92,1638177959.15625
20.41,1638177959.171875
24.43,1638177959.1875
27.02,1638177959.203125
28.56,1638177959.21875
29.52,1638177959.234375
30.37,1638177959.25
31.3,1638177959.265625
32.12,1638177959.28125
32.27,1638177959.296875
31.17,1638177959.3125
28.59,1638177959.328125
25.04,1638177959.34375
21.97,1638177959.359375
21.45,1638177959.375
25.63,1638177959.390625
35.91,1638177959.40625
52.28,1638177959.421875
73.06,1638177959.4375
95.25,1638177959.453125
115.27,1638177959.46875
130.02,1638177959.484375
137.75,1638177959.5
138.2,1638177959.515625
132.32,1638177959.53125
121.33,1638177959.546875
105.91,1638177959.5625
85.85,1638177959.578125
60.35,1638177959.59375
28.83,1638177959.609375
-8.41,1638177959.625
-49.84,1638177959.640625
-92.9,1638177959.65625
-134.5,1638177959.671875
-171.43,1638177959.6875
-200.81,1638177959.703125
-220.2,1638177959.71875
-227.92,1638177959.734375
-223.38,1638177959.75
-207.38,1638177959.765625
-182.25,1638177959.78125
-151.39,1638177959.796875
-118.6,1638177959.8125
-87.13,1638177959.828125
-58.9,1638177959.84375
-34.48,1638177959.859375
-13.49,1638177959.875
4.55,1638177959.890625
19.55,1638177959.90625
30.82,1638177959.921875
37.7,1638177959.9375
40.45,1638177959.953125
40.7,1638177959.96875
41.03,1638177959.984375
43.72,1638177960.0
49.42,1638177960.015625
56.56,1638177960.03125
62.15,1638177960.046875
63.39,1638177960.0625
59.31,1638177960.078125
51.37,1638177960.09375
42.72,1638177960.109375
36.5,1638177960.125
34.31,1638177960.140625
35.61,1638177960.15625
38.35,1638177960.171875
40.28,1638177960.1875
40.09,1638177960.203125
37.82,1638177960.21875
34.45,1638177960.234375
31.04,1638177960.25
28.16,1638177960.265625
25.7,1638177960.28125
23.2,1638177960.296875
20.36,1638177960.3125
17.35,1638177960.328125
14.74,1638177960.34375
13.18,1638177960.359375
12.86,1638177960.375
13.4,1638177960.390625
13.82,1638177960.40625
13.0,1638177960.421875
10.09,1638177960.4375
4.96,1638177960.453125
-1.87,1638177960.46875
-9.34,1638177960.484375
-16.38,1638177960.5
