eda,time
2.09857,1638177956.75
2.165171,1638177957.0
2.154925,1638177957.25
2.161329,1638177957.5
2.152363,1638177957.75
2.143398,1638177958.0
2.13059,1638177958.25
2.160048,1638177958.5
2.16389,1638177958.75
2.209999,1638177959.0
2.208718,1638177959.25
2.231772,1638177959.5
2.243299,1638177959.75
2.248423,1638177960.0
2.24458,1638177960.25
2.247142,1638177960.5
2.240738,1638177960.75
2.243299,1638177961.0
2.247142,1638177961.25
2.253546,1638177961.5
2.257388,1638177961.75
2.265073,1638177962.0
2.267635,1638177962.25
2.266354,1638177962.5
2.25995,1638177962.75
2.256107,1638177963.0
2.254827,1638177963.25
2.253546,1638177963.5
2.248423,1638177963.75
2.245861,1638177964.0
2.240738,1638177964.25
2.233053,1638177964.5
2.234334,1638177964.75
2.242019,1638177965.0
2.247142,1638177965.25
2.250984,1638177965.5
2.250984,1638177965.75
2.253546,1638177966.0
2.253546,1638177966.25
2.263792,1638177966.5
2.252265,1638177966.75
2.249703,1638177967.0
2.248423,1638177967.25
2.240738,1638177967.5
2.236896,1638177967.75
2.235615,1638177968.0
2.235615,1638177968.25
2.234334,1638177968.5
2.229211,1638177968.75
2.222807,1638177969.0
2.220245,1638177969.25
2.221526,1638177969.5
2.218965,1638177969.75
2.218965,1638177970.0
2.218965,1638177970.25
2.21256,1638177970.5
2.217684,1638177970.75
2.21256,1638177971.0
2.215122,1638177971.25
2.213841,1638177971.5
2.21256,1638177971.75
2.207437,1638177972.0
2.21128,1638177972.25
2.208718,1638177972.5
2.213841,1638177972.75
2.208718,1638177973.0
2.206156,1638177973.25
2.204876,1638177973.5
2.201033,1638177973.75
2.203595,1638177974.0
2.201033,1638177974.25
2.202314,1638177974.5
2.203595,1638177974.75
2.197191,1638177975.0
2.197191,1638177975.25
2.194629,1638177975.5
2.197191,1638177975.75
2.197191,1638177976.0
2.194629,1638177976.25
2.190787,1638177976.5
2.188226,1638177976.75
2.189506,1638177977.0
2.186945,1638177977.25
2.194629,1638177977.5
2.186945,1638177977.75
2.181822,1638177978.0
2.180541,1638177978.25
2.177979,1638177978.5
2.177979,1638177978.75
2.180541,1638177979.0
2.180541,1638177979.25
2.175418,1638177979.5
2.176698,1638177979.75
2.175418,1638177980.0
2.175418,1638177980.25
2.177979,1638177980.5
2.180541,1638177980.75
2.177979,1638177981.0
2.172856,1638177981.25
2.171575,1638177981.5
2.174137,1638177981.75
2.169014,1638177982.0
2.171575,1638177982.25
2.170295,1638177982.5
2.167733,1638177982.75
2.169014,1638177983.0
2.170295,1638177983.25
2.16389,1638177983.5
2.167733,1638177983.75
2.166452,1638177984.0
2.171575,1638177984.25
2.169014,1638177984.5
2.170295,1638177984.75
2.171575,1638177985.0
2.176698,1638177985.25
2.169014,1638177985.5
2.171575,1638177985.75
2.167733,1638177986.0
2.166452,1638177986.25
2.16261,1638177986.5
2.16389,1638177986.75
2.165171,1638177987.0
2.16389,1638177987.25
2.160048,1638177987.5
2.157486,1638177987.75
2.152363,1638177988.0
2.158767,1638177988.25
2.169014,1638177988.5
2.151083,1638177988.75
2.151083,1638177989.0
2.14724,1638177989.25
2.145959,1638177989.5
2.142117,1638177989.75
2.143398,1638177990.0
2.143398,1638177990.25
2.142117,1638177990.5
2.135713,1638177990.75
2.136994,1638177991.0
2.131871,1638177991.25
2.134432,1638177991.5
2.13059,1638177991.75
2.13059,1638177992.0
2.128028,1638177992.25
2.121624,1638177992.5
2.120343,1638177992.75
2.121624,1638177993.0
2.122905,1638177993.25
2.120343,1638177993.5
2.117782,1638177993.75
2.11522,1638177994.0
2.11522,1638177994.25
2.111378,1638177994.5
2.11522,1638177994.75
2.11394,1638177995.0
2.112659,1638177995.25
2.106255,1638177995.5
2.104974,1638177995.75
2.107536,1638177996.0
2.108816,1638177996.25
2.108816,1638177996.5
2.106255,1638177996.75
2.104974,1638177997.0
2.097289,1638177997.25
2.099851,1638177997.5
2.09857,1638177997.75
2.103693,1638177998.0
2.09857,1638177998.25
2.094728,1638177998.5
2.093447,1638177998.75
2.093447,1638177999.0
2.092166,1638177999.25
2.089605,1638177999.5
2.093447,1638177999.75
2.087043,1638178000.0
2.089605,1638178000.25
2.085762,1638178000.5
2.088324,1638178000.75
2.087043,1638178001.0
2.087043,1638178001.25
2.083201,1638178001.5
2.084481,1638178001.75
2.083201,1638178002.0
2.080639,1638178002.25
2.080639,1638178002.5
2.078078,1638178002.75
2.072954,1638178003.0
2.071673,1638178003.25
2.071673,1638178003.5
2.074235,1638178003.75
2.075516,1638178004.0
2.072954,1638178004.25
2.070393,1638178004.5
2.071673,1638178004.75
2.071673,1638178005.0
2.074235,1638178005.25
2.078078,1638178005.5
2.078078,1638178005.75
2.074235,1638178006.0
2.075516,1638178006.25
2.070393,1638178006.5
2.071673,1638178006.75
2.072954,1638178007.0
2.069112,1638178007.25
2.065269,1638178007.5
2.063989,1638178007.75
2.061427,1638178008.0
2.060146,1638178008.25
2.063989,1638178008.5
2.057585,1638178008.75
2.053742,1638178009.0
2.058866,1638178009.25
2.052462,1638178009.5
2.057585,1638178009.75
2.056304,1638178010.0
2.052462,1638178010.25
2.051181,1638178010.5
2.048619,1638178010.75
2.047338,1638178011.0
2.048619,1638178011.25
2.053742,1638178011.5
2.052462,1638178011.75
2.048619,1638178012.0
2.046058,1638178012.25
2.043496,1638178012.5
2.046058,1638178012.75
2.044777,1638178013.0
2.060146,1638178013.25
2.044777,1638178013.5
2.039654,1638178013.75
2.037092,1638178014.0
2.035811,1638178014.25
2.037092,1638178014.5
2.038373,1638178014.75
2.038373,1638178015.0
2.034531,1638178015.25
2.026846,1638178015.5
2.03325,1638178015.75
2.035811,1638178016.0
2.034531,1638178016.25
2.034531,1638178016.5
2.031969,1638178016.75
2.026846,1638178017.0
2.026846,1638178017.25
2.026846,1638178017.5
2.026846,1638178017.75
2.029407,1638178018.0
2.025565,1638178018.25
2.019161,1638178018.5
2.019161,1638178018.75
2.021723,1638178019.0
2.025565,1638178019.25
2.024284,1638178019.5
2.021723,1638178019.75
2.016599,1638178020.0
2.016599,1638178020.25
2.015319,1638178020.5
2.020442,1638178020.75
2.020442,1638178021.0
2.019161,1638178021.25
2.01788,1638178021.5
2.011476,1638178021.75
2.016599,1638178022.0
2.012757,1638178022.25
2.012757,1638178022.5
2.011476,1638178022.75
2.010195,1638178023.0
2.007634,1638178023.25
2.005072,1638178023.5
2.005072,1638178023.75
2.010195,1638178024.0
2.005072,1638178024.25
2.003792,1638178024.5
2.003792,1638178024.75
2.00123,1638178025.0
2.00123,1638178025.25
1.998668,1638178025.5
2.00123,1638178025.75
1.998668,1638178026.0
1.996107,1638178026.25
1.992264,1638178026.5
1.994826,1638178026.75
1.990984,1638178027.0
1.993545,1638178027.25
1.993545,1638178027.5
1.989703,1638178027.75
1.987141,1638178028.0
1.988422,1638178028.25
1.983299,1638178028.5
1.988422,1638178028.75
1.987141,1638178029.0
1.98586,1638178029.25
1.98458,1638178029.5
1.979457,1638178029.75
1.976895,1638178030.0
1.980737,1638178030.25
1.982018,1638178030.5
1.978176,1638178030.75
1.980737,1638178031.0
1.975614,1638178031.25
1.973053,1638178031.5
1.973053,1638178031.75
1.973053,1638178032.0
1.973053,1638178032.25
1.973053,1638178032.5
1.971772,1638178032.75
1.966649,1638178033.0
1.965368,1638178033.25
1.960245,1638178033.5
1.965368,1638178033.75
1.967929,1638178034.0
1.962806,1638178034.25
1.964087,1638178034.5
1.961525,1638178034.75
1.964087,1638178035.0
1.958964,1638178035.25
1.961525,1638178035.5
1.960245,1638178035.75
1.960245,1638178036.0
1.956402,1638178036.25
1.953841,1638178036.5
1.953841,1638178036.75
1.956402,1638178037.0
1.953841,1638178037.25
1.956402,1638178037.5
1.955122,1638178037.75
1.948717,1638178038.0
1.947437,1638178038.25
1.949998,1638178038.5
1.948717,1638178038.75
1.95256,1638178039.0
1.949998,1638178039.25
1.946156,1638178039.5
1.943594,1638178039.75
1.944875,1638178040.0
1.944875,1638178040.25
1.943594,1638178040.5
1.947437,1638178040.75
1.947437,1638178041.0
1.942314,1638178041.25
1.939752,1638178041.5
1.93591,1638178041.75
1.938471,1638178042.0
1.939752,1638178042.25
1.938471,1638178042.5
1.933348,1638178042.75
1.934629,1638178043.0
1.934629,1638178043.25
1.938471,1638178043.5
1.932067,1638178043.75
1.93591,1638178044.0
1.933348,1638178044.25
1.933348,1638178044.5
1.930786,1638178044.75
1.930786,1638178045.0
1.932067,1638178045.25
1.93591,1638178045.5
1.934629,1638178045.75
1.932067,1638178046.0
1.926944,1638178046.25
1.924382,1638178046.5
1.929506,1638178046.75
1.928225,1638178047.0
1.928225,1638178047.25
1.928225,1638178047.5
1.923102,1638178047.75
1.924382,1638178048.0
1.923102,1638178048.25
1.924382,1638178048.5
1.924382,1638178048.75
1.924382,1638178049.0
1.92054,1638178049.25
1.917979,1638178049.5
1.92054,1638178049.75
1.919259,1638178050.0
1.915417,1638178050.25
1.915417,1638178050.5
1.919259,1638178050.75
1.912855,1638178051.0
1.912855,1638178051.25
1.915417,1638178051.5
1.92054,1638178051.75
1.919259,1638178052.0
1.92054,1638178052.25
1.917979,1638178052.5
1.914136,1638178052.75
1.915417,1638178053.0
1.917979,1638178053.25
1.917979,1638178053.5
1.92054,1638178053.75
1.916698,1638178054.0
1.915417,1638178054.25
1.914136,1638178054.5
1.916698,1638178054.75
1.916698,1638178055.0
1.914136,1638178055.25
1.911575,1638178055.5
1.911575,1638178055.75
1.914136,1638178056.0
1.910294,1638178056.25
1.910294,1638178056.5
1.910294,1638178056.75
1.90389,1638178057.0
1.906451,1638178057.25
1.90389,1638178057.5
1.907732,1638178057.75
1.909013,1638178058.0
1.906451,1638178058.25
1.901328,1638178058.5
1.902609,1638178058.75
1.90389,1638178059.0
1.90389,1638178059.25
1.901328,1638178059.5
1.90389,1638178059.75
1.909013,1638178060.0
1.891082,1638178060.25
1.896205,1638178060.5
1.900047,1638178060.75
1.896205,1638178061.0
1.892363,1638178061.25
