bvp,time
0.29,1669464000.0
0.25,1669464000.015625
0.18,1669464000.03125
0.14,1669464000.046875
0.15,1669464000.0625
0.25,1669464000.078125
0.41,1669464000.09375
0.59,1669464000.109375
0.7,1669464000.125
0.7,1669464000.140625
0.59,1669464000.15625
0.43,1669464000.171875
0.33,1669464000.1875
0.39,1669464000.203125
0.67,1669464000.21875
1.11,1669464000.234375
1.57,1669464000.25
1.85,1669464000.265625
1.83,1669464000.28125
1.5,1669464000.296875
1.01,1669464000.3125
0.63,1669464000.328125
0.64,1669464000.34375
1.15,1669464000.359375
2.05,1669464000.375
3.01,1669464000.390625
3.61,1669464000.40625
3.57,1669464000.421875
2.85,1669464000.4375
1.77,1669464000.453125
0.87,1669464000.46875
0.65,1669464000.484375
1.37,1669464000.5
2.84,1669464000.515625
4.48,1669464000.53125
5.56,1669464000.546875
5.57,1669464000.5625
4.48,1669464000.578125
2.72,1669464000.59375
1.12,1669464000.609375
0.32,1669464000.625
0.59,1669464000.640625
1.58,1669464000.65625
2.5,1669464000.671875
2.45,1669464000.6875
0.68,1669464000.703125
-3.24,1669464000.71875
-9.54,1669464000.734375
-17.97,1669464000.75
-27.66,1669464000.765625
-36.66,1669464000.78125
-42.38,1669464000.796875
-42.26,1669464000.8125
-35.13,1669464000.828125
-21.99,1669464000.84375
-5.95,1669464000.859375
8.86,1669464000.875
19.02,1669464000.890625
23.15,1669464000.90625
22.19,1669464000.921875
18.43,1669464000.9375
14.18,1669464000.953125
10.71,1669464000.96875
8.07,1669464000.984375
5.68,1669464001.0
3.19,1669464001.015625
0.9,1669464001.03125
-0.45,1669464001.046875
-0.25,1669464001.0625
1.5,1669464001.078125
4.16,1669464001.09375
6.69,1669464001.109375
8.1,1669464001.125
7.92,1669464001.140625
6.34,1669464001.15625
4.1,1669464001.171875
2.1,1669464001.1875
1.05,1669464001.203125
1.14,1669464001.21875
1.96,1669464001.234375
2.75,1669464001.25
2.71,1669464001.265625
1.51,1669464001.28125
-0.63,1669464001.296875
-3.01,1669464001.3125
-4.79,1669464001.328125
-5.46,1669464001.34375
-5.06,1669464001.359375
-4.1,1669464001.375
-3.36,1669464001.390625
-3.44,1669464001.40625
-4.48,1669464001.421875
-6.18,1669464001.4375
-7.9,1669464001.453125
-9.08,1669464001.46875
-9.47,1669464001.484375
-9.22,1669464001.5
-8.83,1669464001.515625
-8.85,1669464001.53125
-9.62,1669464001.546875
-11.17,1669464001.5625
-13.23,1669464001.578125
-15.33,1669464001.59375
-17.09,1669464001.609375
-18.27,1669464001.625
-18.91,1669464001.640625
-19.26,1669464001.65625
-19.76,1669464001.671875
-20.84,1669464001.6875
-22.9,1669464001.703125
-26.07,1669464001.71875
-30.12,1669464001.734375
-34.4,1669464001.75
-37.54,1669464001.765625
-38.09,1669464001.78125
-34.85,1669464001.796875
-27.3,1669464001.8125
-15.87,1669464001.828125
-1.92,1669464001.84375
12.69,1669464001.859375
26.15,1669464001.875
37.13,1669464001.890625
45.06,1669464001.90625
49.95,1669464001.921875
52.22,1669464001.9375
52.36,1669464001.953125
50.78,1669464001.96875
47.78,1669464001.984375
43.66,1669464002.0
38.81,1669464002.015625
33.76,1669464002.03125
29.08,1669464002.046875
25.22,1669464002.0625
22.42,1669464002.078125
20.63,1669464002.09375
19.64,1669464002.109375
19.18,1669464002.125
19.06,1669464002.140625
19.23,1669464002.15625
19.66,1669464002.171875
20.29,1669464002.1875
20.97,1669464002.203125
21.45,1669464002.21875
21.51,1669464002.234375
20.97,1669464002.25
19.78,1669464002.265625
18.02,1669464002.28125
15.84,1669464002.296875
13.46,1669464002.3125
11.1,1669464002.328125
8.96,1669464002.34375
7.15,1669464002.359375
5.6,1669464002.375
4.09,1669464002.390625
2.33,1669464002.40625
0.09,1669464002.421875
-2.7,1669464002.4375
-5.84,1669464002.453125
-9.02,1669464002.46875
-11.94,1669464002.484375
-14.48,1669464002.5
-16.77,1669464002.515625
-19.18,1669464002.53125
-22.1,1669464002.546875
-25.8,1669464002.5625
-30.25,1669464002.578125
-35.14,1669464002.59375
-39.99,1669464002.609375
-44.41,1669464002.625
-48.21,1669464002.640625
-51.49,1669464002.65625
-54.55,1669464002.671875
-57.84,1669464002.6875
-61.78,1669464002.703125
-66.69,1669464002.71875
-72.6,1669464002.734375
-79.15,1669464002.75
-85.4,1669464002.765625
-89.88,1669464002.78125
-90.9,1669464002.796875
-87.03,1669464002.8125
-77.7,1669464002.828125
-63.46,1669464002.84375
-45.96,1669464002.859375
-27.38,1669464002.875
-9.88,1669464002.890625
5.07,1669464002.90625
16.85,1669464002.921875
25.6,1669464002.9375
31.93,1669464002.953125
36.52,1669464002.96875
39.92,1669464002.984375
42.45,1669464003.0
44.24,1669464003.015625
45.34,1669464003.03125
45.76,1669464003.046875
45.56,1669464003.0625
44.84,1669464003.078125
43.74,1669464003.09375
42.36,1669464003.109375
40.83,1669464003.125
39.28,1669464003.140625
37.89,1669464003.15625
36.86,1669464003.171875
36.38,1669464003.1875
36.47,1669464003.203125
36.96,1669464003.21875
37.51,1669464003.234375
37.71,1669464003.25
37.24,1669464003.265625
36.01,1669464003.28125
34.16,1669464003.296875
31.99,1669464003.3125
29.82,1669464003.328125
27.87,1669464003.34375
26.2,1669464003.359375
24.65,1669464003.375
22.92,1669464003.390625
20.71,1669464003.40625
17.8,1669464003.421875
14.2,1669464003.4375
10.17,1669464003.453125
6.16,1669464003.46875
2.63,1669464003.484375
-0.11,1669464003.5
-2.07,1669464003.515625
-3.56,1669464003.53125
-5.12,1669464003.546875
-7.29,1669464003.5625
-10.39,1669464003.578125
-14.43,1669464003.59375
-19.04,1669464003.609375
-23.66,1669464003.625
-27.73,1669464003.640625
-30.99,1669464003.65625
-33.53,1669464003.671875
-35.88,1669464003.6875
-38.77,1669464003.703125
-42.88,1669464003.71875
-48.57,1669464003.734375
-55.67,1669464003.75
-63.36,1669464003.765625
-70.26,1669464003.78125
-74.7,1669464003.796875
-75.15,1669464003.8125
-70.73,1669464003.828125
-61.49,1669464003.84375
-48.51,1669464003.859375
-33.61,1669464003.875
-18.79,1669464003.890625
-5.65,1669464003.90625
4.99,1669464003.921875
13.09,1669464003.9375
19.2,1669464003.953125
24.08,1669464003.96875
28.32,1669464003.984375
32.28,1669464004.0
36.04,1669464004.015625
39.52,1669464004.03125
42.61,1669464004.046875
45.21,1669464004.0625
47.3,1669464004.078125
48.86,1669464004.09375
49.87,1669464004.109375
50.33,1669464004.125
50.24,1669464004.140625
49.7,1669464004.15625
48.93,1669464004.171875
48.39,1669464004.1875
48.59,1669464004.203125
50.07,1669464004.21875
53.05,1669464004.234375
57.37,1669464004.25
62.35,1669464004.265625
66.91,1669464004.28125
69.94,1669464004.296875
70.59,1669464004.3125
68.55,1669464004.328125
64.1,1669464004.34375
57.92,1669464004.359375
50.82,1669464004.375
43.46,1669464004.390625
36.17,1669464004.40625
29.07,1669464004.421875
22.21,1669464004.4375
15.76,1669464004.453125
10.12,1669464004.46875
5.83,1669464004.484375
3.35,1669464004.5
2.83,1669464004.515625
3.92,1669464004.53125
5.89,1669464004.546875
7.76,1669464004.5625
