eda,time
0.180602,1567412820.0
0.17676,1567412820.25
0.17676,1567412820.5
0.178041,1567412820.75
0.180602,1567412821.0
0.180602,1567412821.25
0.180602,1567412821.5
0.178041,1567412821.75
0.178041,1567412822.0
0.178041,1567412822.25
0.181883,1567412822.5
0.184445,1567412822.75
0.183164,1567412823.0
0.179322,1567412823.25
0.17676,1567412823.5
0.178041,1567412823.75
0.179322,1567412824.0
0.178041,1567412824.25
0.175479,1567412824.5
0.174198,1567412824.75
0.174198,1567412825.0
0.172917,1567412825.25
0.178041,1567412825.5
0.179322,1567412825.75
0.178041,1567412826.0
0.17676,1567412826.25
0.175479,1567412826.5
0.174198,1567412826.75
0.178041,1567412827.0
0.178041,1567412827.25
0.178041,1567412827.5
0.17676,1567412827.75
0.175479,1567412828.0
0.174198,1567412828.25
0.17676,1567412828.5
0.17676,1567412828.75
0.178041,1567412829.0
0.175479,1567412829.25
0.175479,1567412829.5
0.175479,1567412829.75
0.179322,1567412830.0
0.179322,1567412830.25
0.178041,1567412830.5
0.17676,1567412830.75
0.175479,1567412831.0
0.17676,1567412831.25
0.178041,1567412831.5
0.179322,1567412831.75
0.178041,1567412832.0
0.178041,1567412832.25
0.175479,1567412832.5
0.175479,1567412832.75
0.175479,1567412833.0
0.17676,1567412833.25
0.17676,1567412833.5
0.175479,1567412833.75
0.172917,1567412834.0
0.171636,1567412834.25
0.174198,1567412834.5
0.175479,1567412834.75
0.175479,1567412835.0
0.172917,1567412835.25
0.171636,1567412835.5
0.171636,1567412835.75
0.170355,1567412836.0
0.174198,1567412836.25
0.172917,1567412836.5
0.172917,1567412836.75
0.172917,1567412837.0
0.170355,1567412837.25
0.171636,1567412837.5
0.172917,1567412837.75
0.174198,1567412838.0
0.172917,1567412838.25
0.172917,1567412838.5
0.170355,1567412838.75
0.171636,1567412839.0
0.171636,1567412839.25
0.172917,1567412839.5
0.172917,1567412839.75
0.172917,1567412840.0
0.175479,1567412840.25
0.170355,1567412840.5
0.171636,1567412840.75
0.172917,1567412841.0
0.174198,1567412841.25
0.172917,1567412841.5
0.172917,1567412841.75
0.170355,1567412842.0
0.171636,1567412842.25
0.170355,1567412842.5
0.172917,1567412842.75
0.175479,1567412843.0
0.174198,1567412843.25
0.174198,1567412843.5
0.171636,1567412843.75
0.171636,1567412844.0
0.174198,1567412844.25
0.175479,1567412844.5
0.175479,1567412844.75
0.175479,1567412845.0
0.169075,1567412845.25
0.171636,1567412845.5
0.174198,1567412845.75
0.172917,1567412846.0
0.172917,1567412846.25
0.172917,1567412846.5
0.170355,1567412846.75
0.169075,1567412847.0
0.170355,1567412847.25
0.174198,1567412847.5
0.174198,1567412847.75
0.172917,1567412848.0
0.170355,1567412848.25
0.170355,1567412848.5
0.172917,1567412848.75
0.175479,1567412849.0
0.175479,1567412849.25
0.174198,1567412849.5
0.171636,1567412849.75
0.174198,1567412850.0
0.175479,1567412850.25
0.174198,1567412850.5
0.174198,1567412850.75
0.172917,1567412851.0
0.170355,1567412851.25
0.170355,1567412851.5
0.170355,1567412851.75
0.172917,1567412852.0
0.174198,1567412852.25
0.172917,1567412852.5
0.171636,1567412852.75
0.170355,1567412853.0
0.187007,1567412853.25
0.172917,1567412853.5
0.172917,1567412853.75
0.174198,1567412854.0
0.170355,1567412854.25
0.170355,1567412854.5
0.171636,1567412854.75
0.172917,1567412855.0
0.174198,1567412855.25
0.174198,1567412855.5
0.171636,1567412855.75
0.170355,1567412856.0
0.171636,1567412856.25
0.172917,1567412856.5
0.174198,1567412856.75
0.172917,1567412857.0
0.174198,1567412857.25
0.170355,1567412857.5
0.170355,1567412857.75
0.172917,1567412858.0
0.174198,1567412858.25
0.172917,1567412858.5
0.174198,1567412858.75
0.171636,1567412859.0
0.170355,1567412859.25
0.174198,1567412859.5
0.174198,1567412859.75
0.174198,1567412860.0
0.174198,1567412860.25
0.170355,1567412860.5
0.170355,1567412860.75
0.171636,1567412861.0
0.172917,1567412861.25
0.172917,1567412861.5
0.171636,1567412861.75
0.170355,1567412862.0
0.170355,1567412862.25
0.171636,1567412862.5
0.174198,1567412862.75
0.172917,1567412863.0
0.174198,1567412863.25
0.171636,1567412863.5
0.170355,1567412863.75
0.170355,1567412864.0
0.174198,1567412864.25
0.174198,1567412864.5
0.175479,1567412864.75
0.171636,1567412865.0
0.170355,1567412865.25
0.170355,1567412865.5
0.174198,1567412865.75
0.174198,1567412866.0
0.172917,1567412866.25
0.174198,1567412866.5
0.171636,1567412866.75
0.171636,1567412867.0
0.174198,1567412867.25
0.175479,1567412867.5
0.175479,1567412867.75
0.175479,1567412868.0
0.174198,1567412868.25
0.171636,1567412868.5
0.170355,1567412868.75
0.175479,1567412869.0
0.17676,1567412869.25
0.17676,1567412869.5
0.174198,1567412869.75
0.175479,1567412870.0
0.174198,1567412870.25
0.17676,1567412870.5
0.178041,1567412870.75
0.175479,1567412871.0
0.17676,1567412871.25
0.174198,1567412871.5
0.174198,1567412871.75
0.172917,1567412872.0
0.175479,1567412872.25
0.175479,1567412872.5
0.174198,1567412872.75
0.172917,1567412873.0
0.170355,1567412873.25
0.170355,1567412873.5
0.175479,1567412873.75
0.174198,1567412874.0
0.174198,1567412874.25
0.171636,1567412874.5
0.170355,1567412874.75
0.170355,1567412875.0
0.172917,1567412875.25
0.172917,1567412875.5
0.172917,1567412875.75
0.174198,1567412876.0
0.170355,1567412876.25
0.170355,1567412876.5
0.171636,1567412876.75
0.172917,1567412877.0
0.175479,1567412877.25
0.172917,1567412877.5
0.171636,1567412877.75
0.171636,1567412878.0
0.170355,1567412878.25
0.172917,1567412878.5
0.174198,1567412878.75
0.174198,1567412879.0
0.169075,1567412879.25
0.169075,1567412879.5
0.170355,1567412879.75
0.174198,1567412880.0
0.172917,1567412880.25
0.171636,1567412880.5
0.187007,1567412880.75
0.171636,1567412881.0
0.170355,1567412881.25
0.175479,1567412881.5
0.174198,1567412881.75
0.174198,1567412882.0
0.171636,1567412882.25
0.170355,1567412882.5
0.170355,1567412882.75
0.175479,1567412883.0
0.17676,1567412883.25
0.174198,1567412883.5
0.171636,1567412883.75
0.171636,1567412884.0
0.172917,1567412884.25
0.175479,1567412884.5
0.174198,1567412884.75
0.175479,1567412885.0
0.171636,1567412885.25
0.170355,1567412885.5
0.172917,1567412885.75
0.174198,1567412886.0
0.174198,1567412886.25
0.171636,1567412886.5
0.170355,1567412886.75
0.170355,1567412887.0
0.172917,1567412887.25
0.170355,1567412887.5
0.172917,1567412887.75
0.172917,1567412888.0
0.170355,1567412888.25
0.170355,1567412888.5
0.170355,1567412888.75
0.172917,1567412889.0
0.172917,1567412889.25
0.172917,1567412889.5
0.170355,1567412889.75
0.170355,1567412890.0
0.171636,1567412890.25
0.172917,1567412890.5
0.174198,1567412890.75
0.174198,1567412891.0
0.170355,1567412891.25
0.170355,1567412891.5
0.170355,1567412891.75
0.172917,1567412892.0
0.174198,1567412892.25
0.175479,1567412892.5
0.172917,1567412892.75
0.170355,1567412893.0
0.170355,1567412893.25
0.172917,1567412893.5
0.171636,1567412893.75
0.17676,1567412894.0
0.174198,1567412894.25
0.171636,1567412894.5
0.171636,1567412894.75
0.172917,1567412895.0
0.175479,1567412895.25
0.174198,1567412895.5
0.174198,1567412895.75
0.170355,1567412896.0
0.171636,1567412896.25
0.172917,1567412896.5
0.174198,1567412896.75
0.174198,1567412897.0
0.172917,1567412897.25
0.170355,1567412897.5
0.170355,1567412897.75
