PPG GREEN,time
2003859.0,1778927104.595
2004534.0,1778927104.636
2005246.0,1778927104.676
2006194.0,1778927104.717
2006800.0,1778927104.757
2008099.0,1778927104.796
2009369.0,1778927104.837
2010936.0,1778927104.876
2011967.0,1778927104.916
2009459.0,1778927104.955
2005000.0,1778927104.997
2001311.0,1778927105.036
1998122.0,1778927105.076
1994288.0,1778927105.118
1992274.0,1778927105.156
1993103.0,1778927105.197
1995105.0,1778927105.236
1993988.0,1778927105.275
1989794.0,1778927105.316
1984271.0,1778927105.357
1975695.0,1778927105.396
1968599.0,1778927105.436
1965417.0,1778927105.478
1962296.0,1778927105.518
1956096.0,1778927105.555
1950535.0,1778927105.597
1946580.0,1778927105.636
1945785.0,1778927105.676
1946844.0,1778927105.718
1949951.0,1778927105.756
1952627.0,1778927105.797
1954588.0,1778927105.838
1957450.0,1778927105.877
1959999.0,1778927105.916
1962695.0,1778927105.956
1968343.0,1778927105.996
1972219.0,1778927106.036
1972133.0,1778927106.077
1970540.0,1778927106.117
1969202.0,1778927106.157
1965040.0,1778927106.198
1959596.0,1778927106.237
1956150.0,1778927106.278
1953446.0,1778927106.318
1950643.0,1778927106.356
1948335.0,1778927106.397
1946864.0,1778927106.438
1949117.0,1778927106.477
1949393.0,1778927106.518
1947819.0,1778927106.559
1942428.0,1778927106.598
1938402.0,1778927106.636
1935023.0,1778927106.677
1931145.0,1778927106.717
1927621.0,1778927106.757
1924676.0,1778927106.798
1920764.0,1778927106.837
1917007.0,1778927106.878
1913378.0,1778927106.92
1909501.0,1778927106.958
1907241.0,1778927106.996
1907287.0,1778927107.038
1906155.0,1778927107.077
1901962.0,1778927107.118
1896903.0,1778927107.158
1891009.0,1778927107.198
1885628.0,1778927107.238
1881758.0,1778927107.279
1878291.0,1778927107.319
1875441.0,1778927107.357
1872579.0,1778927107.398
1870140.0,1778927107.437
1867720.0,1778927107.477
1865708.0,1778927107.519
1865834.0,1778927107.558
1866834.0,1778927107.598
1870271.0,1778927107.639
1874677.0,1778927107.679
1877358.0,1778927107.718
1880091.0,1778927107.758
1881507.0,1778927107.797
1881022.0,1778927107.838
1880172.0,1778927107.879
1877460.0,1778927107.919
1873746.0,1778927107.958
1869521.0,1778927108.0
1865015.0,1778927108.039
1860671.0,1778927108.077
1857587.0,1778927108.119
1852440.0,1778927108.158
1844464.0,1778927108.198
1835889.0,1778927108.239
1828504.0,1778927108.278
1823155.0,1778927108.319
1819651.0,1778927108.36
1817762.0,1778927108.397
1816455.0,1778927108.438
1815386.0,1778927108.479
1814365.0,1778927108.518
1814035.0,1778927108.558
1813834.0,1778927108.599
1812927.0,1778927108.639
1821006.0,1778927108.679
1834875.0,1778927108.721
1842930.0,1778927108.759
1859325.0,1778927108.798
1878879.0,1778927108.839
1892988.0,1778927108.878
1900737.0,1778927108.919
1909100.0,1778927108.96
1915508.0,1778927108.999
1917945.0,1778927109.039
1918927.0,1778927109.08
1920778.0,1778927109.12
1920929.0,1778927109.158
1922946.0,1778927109.199
1926456.0,1778927109.238
1929753.0,1778927109.279
1927831.0,1778927109.321
1924260.0,1778927109.359
1919865.0,1778927109.399
1915199.0,1778927109.441
1911749.0,1778927109.48
1908193.0,1778927109.519
1902064.0,1778927109.559
1896923.0,1778927109.599
1892888.0,1778927109.639
1889639.0,1778927109.68
1888015.0,1778927109.72
1887010.0,1778927109.76
1886068.0,1778927109.801
1885395.0,1778927109.84
1884599.0,1778927109.878
1884830.0,1778927109.92
1885587.0,1778927109.959
1887126.0,1778927109.999
1888374.0,1778927110.04
1889662.0,1778927110.08
1890774.0,1778927110.121
1889445.0,1778927110.161
1887699.0,1778927110.2
1886776.0,1778927110.239
1886751.0,1778927110.28
1887870.0,1778927110.32
1889758.0,1778927110.36
1891385.0,1778927110.401
1893026.0,1778927110.44
1894901.0,1778927110.48
1896837.0,1778927110.522
1898980.0,1778927110.559
1901325.0,1778927110.599
1903483.0,1778927110.64
1905698.0,1778927110.68
1907060.0,1778927110.721
1906070.0,1778927110.761
1904641.0,1778927110.8
1903517.0,1778927110.841
1902842.0,1778927110.882
1902183.0,1778927110.92
1902066.0,1778927110.959
1902477.0,1778927111.001
1904124.0,1778927111.04
1906283.0,1778927111.079
1908296.0,1778927111.122
1910607.0,1778927111.16
1913130.0,1778927111.2
1915846.0,1778927111.242
1918697.0,1778927111.281
1920823.0,1778927111.322
1920673.0,1778927111.36
1920584.0,1778927111.4
1920388.0,1778927111.44
1920889.0,1778927111.481
1921830.0,1778927111.521
1923272.0,1778927111.561
1925313.0,1778927111.602
1926814.0,1778927111.641
1928723.0,1778927111.681
1929749.0,1778927111.721
1930282.0,1778927111.76
1931083.0,1778927111.8
1932074.0,1778927111.841
1934324.0,1778927111.922
1933145.0,1778927111.881
1934514.0,1778927111.962
1933222.0,1778927112.001
1932376.0,1778927112.042
1932168.0,1778927112.081
1932305.0,1778927112.121
1933256.0,1778927112.16
1934819.0,1778927112.202
1936279.0,1778927112.241
1937691.0,1778927112.281
1938872.0,1778927112.323
1940695.0,1778927112.362
1942359.0,1778927112.4
1944026.0,1778927112.441
1945864.0,1778927112.481
1947619.0,1778927112.522
1949536.0,1778927112.562
1950594.0,1778927112.601
1950439.0,1778927112.642
1951278.0,1778927112.683
1951940.0,1778927112.723
1953530.0,1778927112.76
1955285.0,1778927112.802
1957577.0,1778927112.841
1959545.0,1778927112.881
1961551.0,1778927112.923
1964142.0,1778927112.962
1967741.0,1778927113.002
1970710.0,1778927113.043
1972205.0,1778927113.082
1976205.0,1778927113.121
1981582.0,1778927113.162
1988767.0,1778927113.201
1993400.0,1778927113.241
1995641.0,1778927113.283
1996539.0,1778927113.323
1997755.0,1778927113.362
1999472.0,1778927113.404
2000637.0,1778927113.441
2000843.0,1778927113.481
2001388.0,1778927113.523
2002152.0,1778927113.561
2003726.0,1778927113.602
2005237.0,1778927113.644
2007336.0,1778927113.684
2008814.0,1778927113.725
2010672.0,1778927113.764
2012246.0,1778927113.801
2013978.0,1778927113.841
2015496.0,1778927113.883
2016196.0,1778927113.923
2015591.0,1778927113.962
2014980.0,1778927114.003
2014816.0,1778927114.043
2015138.0,1778927114.083
2015724.0,1778927114.125
2016649.0,1778927114.161
2018196.0,1778927114.243
2017437.0,1778927114.202
2018883.0,1778927114.282
