temp,time
32.0,1588332962.75
32.0,1588332963.0
32.0,1588332963.25
32.0,1588332963.5
32.0,1588332963.75
32.0,1588332964.0
32.0,1588332964.25
32.0,1588332964.5
32.0,1588332964.75
32.0,1588332965.0
31.99,1588332965.25
31.99,1588332965.5
31.99,1588332965.75
31.99,1588332966.0
31.99,1588332966.25
31.99,1588332966.5
31.99,1588332966.75
31.99,1588332967.0
32.0,1588332967.25
32.0,1588332967.5
32.0,1588332967.75
32.0,1588332968.0
32.0,1588332968.25
32.0,1588332968.5
32.0,1588332968.75
32.0,1588332969.0
32.03,1588332969.25
32.03,1588332969.5
32.03,1588332969.75
32.03,1588332970.0
32.0,1588332970.25
32.0,1588332970.5
32.0,1588332970.75
32.0,1588332971.0
31.99,1588332971.25
31.99,1588332971.5
31.99,1588332971.75
31.99,1588332972.0
31.99,1588332972.25
31.99,1588332972.5
31.99,1588332972.75
31.99,1588332973.0
31.97,1588332973.25
31.97,1588332973.5
31.97,1588332973.75
31.97,1588332974.0
31.97,1588332974.25
31.97,1588332974.5
31.97,1588332974.75
31.97,1588332975.0
31.95,1588332975.25
31.95,1588332975.5
31.95,1588332975.75
31.95,1588332976.0
31.95,1588332976.25
31.95,1588332976.5
31.95,1588332976.75
31.95,1588332977.0
31.95,1588332977.25
31.95,1588332977.5
31.95,1588332977.75
31.95,1588332978.0
31.97,1588332978.25
31.97,1588332978.5
31.97,1588332978.75
31.97,1588332979.0
31.95,1588332979.25
31.95,1588332979.5
31.95,1588332979.75
31.95,1588332980.0
31.93,1588332980.25
31.93,1588332980.5
31.93,1588332980.75
31.93,1588332981.0
31.95,1588332981.25
31.95,1588332981.5
31.95,1588332981.75
31.95,1588332982.0
31.93,1588332982.25
31.93,1588332982.5
31.93,1588332982.75
31.93,1588332983.0
31.93,1588332983.25
31.93,1588332983.5
31.93,1588332983.75
31.93,1588332984.0
31.93,1588332984.25
31.93,1588332984.5
31.93,1588332984.75
31.93,1588332985.0
31.93,1588332985.25
31.93,1588332985.5
31.93,1588332985.75
31.93,1588332986.0
31.95,1588332986.25
31.95,1588332986.5
31.95,1588332986.75
31.95,1588332987.0
31.93,1588332987.25
31.93,1588332987.5
31.93,1588332987.75
31.93,1588332988.0
31.93,1588332988.25
31.93,1588332988.5
31.93,1588332988.75
31.93,1588332989.0
31.93,1588332989.25
31.93,1588332989.5
31.93,1588332989.75
31.93,1588332990.0
31.91,1588332990.25
31.91,1588332990.5
31.91,1588332990.75
31.91,1588332991.0
31.93,1588332991.25
31.93,1588332991.5
31.93,1588332991.75
31.93,1588332992.0
31.91,1588332992.25
31.91,1588332992.5
31.91,1588332992.75
31.91,1588332993.0
31.91,1588332993.25
31.91,1588332993.5
31.91,1588332993.75
31.91,1588332994.0
31.89,1588332994.25
31.89,1588332994.5
31.89,1588332994.75
31.89,1588332995.0
31.91,1588332995.25
31.91,1588332995.5
31.91,1588332995.75
31.91,1588332996.0
31.91,1588332996.25
31.91,1588332996.5
31.91,1588332996.75
31.91,1588332997.0
31.91,1588332997.25
31.91,1588332997.5
31.91,1588332997.75
31.91,1588332998.0
31.91,1588332998.25
31.91,1588332998.5
31.91,1588332998.75
31.91,1588332999.0
31.87,1588332999.25
31.87,1588332999.5
31.87,1588332999.75
31.87,1588333000.0
31.91,1588333000.25
31.91,1588333000.5
31.91,1588333000.75
31.91,1588333001.0
31.89,1588333001.25
31.89,1588333001.5
31.89,1588333001.75
31.89,1588333002.0
31.87,1588333002.25
31.87,1588333002.5
31.87,1588333002.75
31.87,1588333003.0
31.89,1588333003.25
31.89,1588333003.5
31.89,1588333003.75
31.89,1588333004.0
31.91,1588333004.25
31.91,1588333004.5
31.91,1588333004.75
31.91,1588333005.0
31.89,1588333005.25
31.89,1588333005.5
31.89,1588333005.75
31.89,1588333006.0
31.89,1588333006.25
31.89,1588333006.5
31.89,1588333006.75
31.89,1588333007.0
31.89,1588333007.25
31.89,1588333007.5
31.89,1588333007.75
31.89,1588333008.0
31.87,1588333008.25
31.87,1588333008.5
31.87,1588333008.75
31.87,1588333009.0
31.89,1588333009.25
31.89,1588333009.5
31.89,1588333009.75
31.89,1588333010.0
31.89,1588333010.25
31.89,1588333010.5
31.89,1588333010.75
31.89,1588333011.0
31.89,1588333011.25
31.89,1588333011.5
31.89,1588333011.75
31.89,1588333012.0
31.89,1588333012.25
31.89,1588333012.5
31.89,1588333012.75
31.89,1588333013.0
31.87,1588333013.25
31.87,1588333013.5
31.87,1588333013.75
31.87,1588333014.0
31.89,1588333014.25
31.89,1588333014.5
31.89,1588333014.75
31.89,1588333015.0
31.87,1588333015.25
31.87,1588333015.5
31.87,1588333015.75
31.87,1588333016.0
31.87,1588333016.25
31.87,1588333016.5
31.87,1588333016.75
31.87,1588333017.0
31.89,1588333017.25
31.89,1588333017.5
31.89,1588333017.75
31.89,1588333018.0
31.87,1588333018.25
31.87,1588333018.5
31.87,1588333018.75
31.87,1588333019.0
31.89,1588333019.25
31.89,1588333019.5
31.89,1588333019.75
31.89,1588333020.0
31.85,1588333020.25
31.85,1588333020.5
31.85,1588333020.75
31.85,1588333021.0
31.89,1588333021.25
31.89,1588333021.5
31.89,1588333021.75
31.89,1588333022.0
31.85,1588333022.25
31.85,1588333022.5
31.85,1588333022.75
31.85,1588333023.0
31.87,1588333023.25
31.87,1588333023.5
31.87,1588333023.75
31.87,1588333024.0
31.89,1588333024.25
31.89,1588333024.5
31.89,1588333024.75
31.89,1588333025.0
31.89,1588333025.25
31.89,1588333025.5
31.89,1588333025.75
31.89,1588333026.0
31.87,1588333026.25
31.87,1588333026.5
31.87,1588333026.75
31.87,1588333027.0
31.87,1588333027.25
31.87,1588333027.5
31.87,1588333027.75
31.87,1588333028.0
31.87,1588333028.25
31.87,1588333028.5
31.87,1588333028.75
31.87,1588333029.0
31.87,1588333029.25
31.87,1588333029.5
31.87,1588333029.75
31.87,1588333030.0
31.89,1588333030.25
31.89,1588333030.5
31.89,1588333030.75
31.89,1588333031.0
31.87,1588333031.25
31.87,1588333031.5
31.87,1588333031.75
31.87,1588333032.0
31.89,1588333032.25
31.89,1588333032.5
31.89,1588333032.75
31.89,1588333033.0
31.85,1588333033.25
31.85,1588333033.5
31.85,1588333033.75
31.85,1588333034.0
31.87,1588333034.25
31.87,1588333034.5
31.87,1588333034.75
31.87,1588333035.0
31.87,1588333035.25
31.87,1588333035.5
31.87,1588333035.75
31.87,1588333036.0
31.83,1588333036.25
31.83,1588333036.5
31.83,1588333036.75
31.83,1588333037.0
31.87,1588333037.25
31.87,1588333037.5
31.87,1588333037.75
31.87,1588333038.0
31.87,1588333038.25
31.87,1588333038.5
31.87,1588333038.75
31.87,1588333039.0
31.87,1588333039.25
31.87,1588333039.5
31.87,1588333039.75
31.87,1588333040.0
31.87,1588333040.25
31.87,1588333040.5
31.87,1588333040.75
31.87,1588333041.0
31.89,1588333041.25
31.89,1588333041.5
31.89,1588333041.75
31.89,1588333042.0
31.87,1588333042.25
31.87,1588333042.5
31.87,1588333042.75
31.87,1588333043.0
31.89,1588333043.25
31.89,1588333043.5
31.89,1588333043.75
31.89,1588333044.0
31.89,1588333044.25
31.89,1588333044.5
31.89,1588333044.75
31.89,1588333045.0
31.89,1588333045.25
31.89,1588333045.5
31.89,1588333045.75
31.89,1588333046.0
31.87,1588333046.25
31.87,1588333046.5
31.87,1588333046.75
31.87,1588333047.0
31.87,1588333047.25
31.87,1588333047.5
31.87,1588333047.75
31.87,1588333048.0
31.87,1588333048.25
31.87,1588333048.5
31.87,1588333048.75
31.87,1588333049.0
31.87,1588333049.25
31.87,1588333049.5
31.87,1588333049.75
31.87,1588333050.0
31.87,1588333050.25
31.87,1588333050.5
31.87,1588333050.75
31.87,1588333051.0
31.87,1588333051.25
31.87,1588333051.5
31.87,1588333051.75
31.87,1588333052.0
31.87,1588333052.25
31.87,1588333052.5
31.87,1588333052.75
31.87,1588333053.0
31.89,1588333053.25
31.89,1588333053.5
31.89,1588333053.75
31.89,1588333054.0
31.87,1588333054.25
31.87,1588333054.5
31.87,1588333054.75
31.87,1588333055.0
31.89,1588333055.25
31.89,1588333055.5
31.89,1588333055.75
31.89,1588333056.0
31.89,1588333056.25
31.89,1588333056.5
31.89,1588333056.75
31.89,1588333057.0
31.87,1588333057.25
31.87,1588333057.5
31.87,1588333057.75
31.87,1588333058.0
31.91,1588333058.25
31.91,1588333058.5
31.91,1588333058.75
31.91,1588333059.0
31.89,1588333059.25
31.89,1588333059.5
31.89,1588333059.75
31.89,1588333060.0
31.89,1588333060.25
31.89,1588333060.5
31.89,1588333060.75
31.89,1588333061.0
31.89,1588333061.25
31.89,1588333061.5
31.89,1588333061.75
31.89,1588333062.0
31.87,1588333062.25
31.87,1588333062.5
31.87,1588333062.75
31.87,1588333063.0
31.87,1588333063.25
31.87,1588333063.5
31.87,1588333063.75
31.87,1588333064.0
31.89,1588333064.25
31.89,1588333064.5
31.89,1588333064.75
31.89,1588333065.0
31.89,1588333065.25
31.89,1588333065.5
31.89,1588333065.75
31.89,1588333066.0
31.89,1588333066.25
31.89,1588333066.5
31.89,1588333066.75
31.89,1588333067.0
31.89,1588333067.25
31.89,1588333067.5
31.89,1588333067.75
31.89,1588333068.0
31.87,1588333068.25
31.87,1588333068.5
31.87,1588333068.75
31.87,1588333069.0
31.89,1588333069.25
31.89,1588333069.5
31.89,1588333069.75
31.89,1588333070.0
31.89,1588333070.25
31.89,1588333070.5
31.89,1588333070.75
31.89,1588333071.0
31.87,1588333071.25
31.87,1588333071.5
31.87,1588333071.75
31.87,1588333072.0
31.91,1588333072.25
31.91,1588333072.5
31.91,1588333072.75
31.91,1588333073.0
31.87,1588333073.25
31.87,1588333073.5
31.87,1588333073.75
31.87,1588333074.0
31.89,1588333074.25
31.89,1588333074.5
31.89,1588333074.75
31.89,1588333075.0
31.89,1588333075.25
31.89,1588333075.5
31.89,1588333075.75
31.89,1588333076.0
31.89,1588333076.25
31.89,1588333076.5
31.89,1588333076.75
31.89,1588333077.0
31.89,1588333077.25
31.89,1588333077.5
31.89,1588333077.75
31.89,1588333078.0
31.87,1588333078.25
31.87,1588333078.5
31.87,1588333078.75
31.87,1588333079.0
31.89,1588333079.25
31.89,1588333079.5
31.89,1588333079.75
31.89,1588333080.0
31.89,1588333080.25
31.89,1588333080.5
31.89,1588333080.75
31.89,1588333081.0
31.89,1588333081.25
31.89,1588333081.5
31.89,1588333081.75
31.89,1588333082.0
31.89,1588333082.25
31.89,1588333082.5
31.89,1588333082.75
31.89,1588333083.0
31.89,1588333083.25
31.89,1588333083.5
31.89,1588333083.75
31.89,1588333084.0
31.89,1588333084.25
31.89,1588333084.5
31.89,1588333084.75
31.89,1588333085.0
31.91,1588333085.25
31.91,1588333085.5
31.91,1588333085.75
31.91,1588333086.0
31.89,1588333086.25
31.89,1588333086.5
31.89,1588333086.75
31.89,1588333087.0
31.91,1588333087.25
31.91,1588333087.5
31.91,1588333087.75
31.91,1588333088.0
31.93,1588333088.25
31.93,1588333088.5
31.93,1588333088.75
31.93,1588333089.0
31.91,1588333089.25
31.91,1588333089.5
31.91,1588333089.75
31.91,1588333090.0
31.91,1588333090.25
31.91,1588333090.5
31.91,1588333090.75
31.91,1588333091.0
31.91,1588333091.25
31.91,1588333091.5
31.91,1588333091.75
31.91,1588333092.0
31.91,1588333092.25
31.91,1588333092.5
31.91,1588333092.75
31.91,1588333093.0
31.91,1588333093.25
31.91,1588333093.5
31.91,1588333093.75
31.91,1588333094.0
31.93,1588333094.25
31.93,1588333094.5
31.93,1588333094.75
31.93,1588333095.0
31.93,1588333095.25
31.93,1588333095.5
31.93,1588333095.75
31.93,1588333096.0
31.91,1588333096.25
31.91,1588333096.5
31.91,1588333096.75
31.91,1588333097.0
31.91,1588333097.25
31.91,1588333097.5
31.91,1588333097.75
31.91,1588333098.0
31.93,1588333098.25
31.93,1588333098.5
31.93,1588333098.75
31.93,1588333099.0
31.93,1588333099.25
31.93,1588333099.5
