bvp,time
3.48,1588332962.59375
-4.66,1588332962.609375
-15.59,1588332962.625
-29.03,1588332962.640625
-43.52,1588332962.65625
-56.09,1588332962.671875
-62.6,1588332962.6875
-58.91,1588332962.703125
-42.65,1588332962.71875
-14.66,1588332962.734375
20.69,1588332962.75
56.79,1588332962.765625
87.22,1588332962.78125
108.04,1588332962.796875
118.85,1588332962.8125
122.13,1588332962.828125
121.41,1588332962.84375
119.41,1588332962.859375
117.21,1588332962.875
114.59,1588332962.890625
111.06,1588332962.90625
106.7,1588332962.921875
102.26,1588332962.9375
98.63,1588332962.953125
96.2,1588332962.96875
94.54,1588332962.984375
92.67,1588332963.0
89.59,1588332963.015625
84.84,1588332963.03125
78.69,1588332963.046875
72.09,1588332963.0625
66.11,1588332963.078125
61.49,1588332963.09375
58.32,1588332963.109375
55.93,1588332963.125
53.24,1588332963.140625
49.12,1588332963.15625
43.0,1588332963.171875
35.06,1588332963.1875
26.14,1588332963.203125
17.42,1588332963.21875
9.91,1588332963.234375
3.96,1588332963.25
-0.73,1588332963.265625
-4.97,1588332963.28125
-9.6,1588332963.296875
-15.08,1588332963.3125
-21.33,1588332963.328125
-27.85,1588332963.34375
-34.0,1588332963.359375
-39.32,1588332963.375
-43.71,1588332963.390625
-47.35,1588332963.40625
-50.53,1588332963.421875
-53.51,1588332963.4375
-56.35,1588332963.453125
-58.88,1588332963.46875
-60.83,1588332963.484375
-61.83,1588332963.5
-61.49,1588332963.515625
-59.42,1588332963.53125
-55.36,1588332963.546875
-49.24,1588332963.5625
-41.31,1588332963.578125
-32.09,1588332963.59375
-22.22,1588332963.609375
-12.22,1588332963.625
-2.21,1588332963.640625
8.16,1588332963.65625
19.55,1588332963.671875
32.6,1588332963.6875
47.52,1588332963.703125
63.86,1588332963.71875
80.61,1588332963.734375
96.6,1588332963.75
110.93,1588332963.765625
123.31,1588332963.78125
134.05,1588332963.796875
143.8,1588332963.8125
153.13,1588332963.828125
162.22,1588332963.84375
170.75,1588332963.859375
178.04,1588332963.875
183.11,1588332963.890625
184.91,1588332963.90625
182.29,1588332963.921875
174.17,1588332963.9375
159.71,1588332963.953125
138.59,1588332963.96875
111.28,1588332963.984375
78.98,1588332964.0
