eda,time
0.201121,1577875456.25
0.211369,1577875456.5
0.207526,1577875456.75
0.207526,1577875457.0
0.204964,1577875457.25
0.208807,1577875457.5
0.210088,1577875457.75
0.213931,1577875458.0
0.216493,1577875458.25
0.219055,1577875458.5
0.219055,1577875458.75
0.220336,1577875459.0
0.222898,1577875459.25
0.220336,1577875459.5
0.221617,1577875459.75
0.222898,1577875460.0
0.22546,1577875460.25
0.22546,1577875460.5
0.226741,1577875460.75
0.226741,1577875461.0
0.22546,1577875461.25
0.226741,1577875461.5
0.22546,1577875461.75
0.226741,1577875462.0
0.222898,1577875462.25
0.224179,1577875462.5
0.222898,1577875462.75
0.22546,1577875463.0
0.22546,1577875463.25
0.224179,1577875463.5
0.22546,1577875463.75
0.22546,1577875464.0
0.222898,1577875464.25
0.22546,1577875464.5
0.226741,1577875464.75
0.22546,1577875465.0
0.22546,1577875465.25
0.22546,1577875465.5
0.22546,1577875465.75
0.221617,1577875466.0
0.221617,1577875466.25
0.221617,1577875466.5
0.222898,1577875466.75
0.221617,1577875467.0
0.220336,1577875467.25
0.220336,1577875467.5
0.220336,1577875467.75
0.224179,1577875468.0
0.22546,1577875468.25
0.22546,1577875468.5
0.224179,1577875468.75
0.22546,1577875469.0
0.224179,1577875469.25
0.224179,1577875469.5
0.222898,1577875469.75
0.221617,1577875470.0
0.221617,1577875470.25
0.221617,1577875470.5
0.224179,1577875470.75
0.22546,1577875471.0
0.22546,1577875471.25
0.226741,1577875471.5
0.226741,1577875471.75
0.228022,1577875472.0
0.226741,1577875472.25
0.226741,1577875472.5
0.224179,1577875472.75
0.224179,1577875473.0
0.22546,1577875473.25
0.224179,1577875473.5
0.22546,1577875473.75
0.224179,1577875474.0
0.22546,1577875474.25
0.229303,1577875474.5
0.226741,1577875474.75
0.226741,1577875475.0
0.229303,1577875475.25
0.229303,1577875475.5
0.229303,1577875475.75
0.22546,1577875476.0
0.226741,1577875476.25
0.22546,1577875476.5
0.226741,1577875476.75
0.22546,1577875477.0
0.228022,1577875477.25
0.230584,1577875477.5
0.229303,1577875477.75
0.229303,1577875478.0
0.230584,1577875478.25
0.230584,1577875478.5
0.229303,1577875478.75
0.229303,1577875479.0
0.226741,1577875479.25
0.228022,1577875479.5
0.228022,1577875479.75
0.229303,1577875480.0
0.228022,1577875480.25
0.229303,1577875480.5
0.233146,1577875480.75
0.233146,1577875481.0
0.233146,1577875481.25
0.233146,1577875481.5
0.233146,1577875481.75
0.234427,1577875482.0
0.229303,1577875482.25
0.229303,1577875482.5
0.230584,1577875482.75
0.229303,1577875483.0
0.228022,1577875483.25
0.231865,1577875483.5
0.233146,1577875483.75
0.230584,1577875484.0
0.234427,1577875484.25
0.231865,1577875484.5
0.231865,1577875484.75
0.233146,1577875485.0
0.231865,1577875485.25
0.229303,1577875485.5
0.229303,1577875485.75
0.229303,1577875486.0
0.228022,1577875486.25
0.229303,1577875486.5
0.233146,1577875486.75
0.233146,1577875487.0
0.231865,1577875487.25
0.233146,1577875487.5
0.233146,1577875487.75
0.234427,1577875488.0
0.236989,1577875488.25
0.231865,1577875488.5
0.231865,1577875488.75
0.230584,1577875489.0
0.233146,1577875489.25
0.231865,1577875489.5
0.234427,1577875489.75
0.234427,1577875490.0
0.236989,1577875490.25
0.235708,1577875490.5
0.236989,1577875490.75
0.236989,1577875491.0
0.235708,1577875491.25
0.235708,1577875491.5
0.235708,1577875491.75
0.233146,1577875492.0
0.234427,1577875492.25
0.231865,1577875492.5
0.231865,1577875492.75
0.231865,1577875493.0
0.235708,1577875493.25
0.234427,1577875493.5
0.235708,1577875493.75
0.236989,1577875494.0
0.235708,1577875494.25
0.234427,1577875494.5
0.234427,1577875494.75
0.234427,1577875495.0
0.248518,1577875495.25
0.233146,1577875495.5
0.233146,1577875495.75
0.233146,1577875496.0
0.231865,1577875496.25
0.231865,1577875496.5
0.234427,1577875496.75
0.236989,1577875497.0
0.236989,1577875497.25
0.235708,1577875497.5
0.236989,1577875497.75
0.235708,1577875498.0
0.236989,1577875498.25
0.234427,1577875498.5
0.235708,1577875498.75
0.234427,1577875499.0
0.236989,1577875499.25
0.234427,1577875499.5
0.234427,1577875499.75
0.23827,1577875500.0
0.239551,1577875500.25
0.23827,1577875500.5
0.23827,1577875500.75
0.239551,1577875501.0
0.239551,1577875501.25
0.239551,1577875501.5
0.236989,1577875501.75
0.235708,1577875502.0
0.23827,1577875502.25
0.235708,1577875502.5
0.235708,1577875502.75
0.236989,1577875503.0
0.239551,1577875503.25
0.236989,1577875503.5
0.23827,1577875503.75
0.239551,1577875504.0
0.240832,1577875504.25
0.240832,1577875504.5
0.239551,1577875504.75
0.236989,1577875505.0
0.236989,1577875505.25
0.235708,1577875505.5
0.235708,1577875505.75
0.235708,1577875506.0
0.253642,1577875506.25
0.240832,1577875506.5
0.240832,1577875506.75
0.239551,1577875507.0
0.239551,1577875507.25
0.240832,1577875507.5
0.23827,1577875507.75
0.236989,1577875508.0
0.239551,1577875508.25
0.236989,1577875508.5
0.236989,1577875508.75
0.236989,1577875509.0
0.23827,1577875509.25
0.240832,1577875509.5
0.239551,1577875509.75
0.239551,1577875510.0
0.240832,1577875510.25
0.240832,1577875510.5
0.239551,1577875510.75
0.243394,1577875511.0
0.23827,1577875511.25
0.236989,1577875511.5
0.239551,1577875511.75
0.23827,1577875512.0
0.23827,1577875512.25
0.23827,1577875512.5
0.240832,1577875512.75
0.242113,1577875513.0
0.242113,1577875513.25
0.242113,1577875513.5
0.239551,1577875513.75
0.239551,1577875514.0
0.240832,1577875514.25
0.240832,1577875514.5
0.23827,1577875514.75
0.23827,1577875515.0
0.23827,1577875515.25
0.23827,1577875515.5
0.23827,1577875515.75
0.240832,1577875516.0
0.242113,1577875516.25
0.240832,1577875516.5
0.242113,1577875516.75
0.242113,1577875517.0
0.243394,1577875517.25
0.243394,1577875517.5
0.240832,1577875517.75
0.239551,1577875518.0
0.239551,1577875518.25
0.239551,1577875518.5
0.240832,1577875518.75
0.240832,1577875519.0
0.240832,1577875519.25
0.239551,1577875519.5
0.242113,1577875519.75
0.243394,1577875520.0
0.245956,1577875520.25
0.242113,1577875520.5
0.243394,1577875520.75
0.244675,1577875521.0
0.244675,1577875521.25
0.244675,1577875521.5
0.245956,1577875521.75
0.242113,1577875522.0
0.242113,1577875522.25
0.242113,1577875522.5
0.242113,1577875522.75
0.242113,1577875523.0
0.243394,1577875523.25
0.242113,1577875523.5
0.243394,1577875523.75
0.242113,1577875524.0
0.243394,1577875524.25
0.245956,1577875524.5
0.245956,1577875524.75
0.244675,1577875525.0
0.244675,1577875525.25
0.245956,1577875525.5
0.244675,1577875525.75
0.245956,1577875526.0
0.245956,1577875526.25
0.245956,1577875526.5
0.245956,1577875526.75
0.243394,1577875527.0
0.242113,1577875527.25
0.242113,1577875527.5
0.243394,1577875527.75
0.242113,1577875528.0
0.242113,1577875528.25
0.242113,1577875528.5
0.243394,1577875528.75
0.245956,1577875529.0
0.247237,1577875529.25
0.247237,1577875529.5
0.247237,1577875529.75
0.248518,1577875530.0
0.247237,1577875530.25
0.248518,1577875530.5
0.248518,1577875530.75
0.247237,1577875531.0
0.248518,1577875531.25
0.245956,1577875531.5
0.245956,1577875531.75
0.245956,1577875532.0
0.245956,1577875532.25
0.245956,1577875532.5
0.245956,1577875532.75
0.245956,1577875533.0
0.247237,1577875533.25
0.249799,1577875533.5
0.248518,1577875533.75
0.249799,1577875534.0
