temp,time
33.47,1577875456.25
33.47,1577875456.5
33.47,1577875456.75
33.47,1577875457.0
33.5,1577875457.25
33.5,1577875457.5
33.5,1577875457.75
33.5,1577875458.0
33.49,1577875458.25
33.49,1577875458.5
33.49,1577875458.75
33.49,1577875459.0
33.49,1577875459.25
33.49,1577875459.5
33.49,1577875459.75
33.49,1577875460.0
33.5,1577875460.25
33.5,1577875460.5
33.5,1577875460.75
33.5,1577875461.0
33.5,1577875461.25
33.5,1577875461.5
33.5,1577875461.75
33.5,1577875462.0
33.49,1577875462.25
33.49,1577875462.5
33.49,1577875462.75
33.49,1577875463.0
33.5,1577875463.25
33.5,1577875463.5
33.5,1577875463.75
33.5,1577875464.0
33.49,1577875464.25
33.49,1577875464.5
33.49,1577875464.75
33.49,1577875465.0
33.49,1577875465.25
33.49,1577875465.5
33.49,1577875465.75
33.49,1577875466.0
33.49,1577875466.25
33.49,1577875466.5
33.49,1577875466.75
33.49,1577875467.0
33.5,1577875467.25
33.5,1577875467.5
33.5,1577875467.75
33.5,1577875468.0
33.49,1577875468.25
33.49,1577875468.5
33.49,1577875468.75
33.49,1577875469.0
33.49,1577875469.25
33.49,1577875469.5
33.49,1577875469.75
33.49,1577875470.0
33.49,1577875470.25
33.49,1577875470.5
33.49,1577875470.75
33.49,1577875471.0
33.49,1577875471.25
33.49,1577875471.5
33.49,1577875471.75
33.49,1577875472.0
33.5,1577875472.25
33.5,1577875472.5
33.5,1577875472.75
33.5,1577875473.0
33.49,1577875473.25
33.49,1577875473.5
33.49,1577875473.75
33.49,1577875474.0
33.49,1577875474.25
33.49,1577875474.5
33.49,1577875474.75
33.49,1577875475.0
33.49,1577875475.25
33.49,1577875475.5
33.49,1577875475.75
33.49,1577875476.0
33.45,1577875476.25
33.45,1577875476.5
33.45,1577875476.75
33.45,1577875477.0
33.47,1577875477.25
33.47,1577875477.5
33.47,1577875477.75
33.47,1577875478.0
33.49,1577875478.25
33.49,1577875478.5
33.49,1577875478.75
33.49,1577875479.0
33.49,1577875479.25
33.49,1577875479.5
33.49,1577875479.75
33.49,1577875480.0
33.47,1577875480.25
33.47,1577875480.5
33.47,1577875480.75
33.47,1577875481.0
33.49,1577875481.25
33.49,1577875481.5
33.49,1577875481.75
33.49,1577875482.0
33.45,1577875482.25
33.45,1577875482.5
33.45,1577875482.75
33.45,1577875483.0
33.49,1577875483.25
33.49,1577875483.5
