PPG GREEN,time
2377533.0,1577875456.134
2377259.0,1577875456.173
2377242.0,1577875456.213
2376868.0,1577875456.255
2376459.0,1577875456.293
2375432.0,1577875456.333
2373131.0,1577875456.374
2370471.0,1577875456.413
2368316.0,1577875456.454
2367536.0,1577875456.495
2368213.0,1577875456.534
2367832.0,1577875456.574
2366103.0,1577875456.616
2365092.0,1577875456.655
2364877.0,1577875456.694
2364947.0,1577875456.735
2364510.0,1577875456.774
2364025.0,1577875456.815
2362390.0,1577875456.856
2360833.0,1577875456.895
2359769.0,1577875456.935
2357279.0,1577875456.976
2353672.0,1577875457.015
2350636.0,1577875457.056
2352964.0,1577875457.096
2356107.0,1577875457.135
2358430.0,1577875457.176
2360017.0,1577875457.217
2359922.0,1577875457.257
2357855.0,1577875457.296
2354988.0,1577875457.337
2352559.0,1577875457.376
2350014.0,1577875457.416
2349014.0,1577875457.458
2347951.0,1577875457.496
2347934.0,1577875457.536
2348520.0,1577875457.577
2349395.0,1577875457.616
2348735.0,1577875457.657
2346219.0,1577875457.698
2342629.0,1577875457.737
2340970.0,1577875457.777
2339815.0,1577875457.818
2338331.0,1577875457.858
2338125.0,1577875457.897
2338158.0,1577875457.938
2337280.0,1577875457.977
2337781.0,1577875458.017
2337105.0,1577875458.059
2335978.0,1577875458.097
2336997.0,1577875458.137
2337321.0,1577875458.179
2336684.0,1577875458.218
2337170.0,1577875458.258
2338206.0,1577875458.299
2337395.0,1577875458.338
2334011.0,1577875458.378
2330567.0,1577875458.419
2328791.0,1577875458.459
2327039.0,1577875458.498
2325941.0,1577875458.539
2325620.0,1577875458.578
2324538.0,1577875458.618
2323761.0,1577875458.66
2324169.0,1577875458.699
2326411.0,1577875458.739
2327971.0,1577875458.78
2325867.0,1577875458.819
2321934.0,1577875458.86
2319205.0,1577875458.9
2316573.0,1577875458.939
2313789.0,1577875458.979
2309789.0,1577875459.02
2306743.0,1577875459.06
2304665.0,1577875459.099
2302809.0,1577875459.14
2300948.0,1577875459.18
2299540.0,1577875459.22
2297376.0,1577875459.261
2295642.0,1577875459.3
2294041.0,1577875459.34
2292791.0,1577875459.381
2291526.0,1577875459.42
2290585.0,1577875459.461
2289955.0,1577875459.501
2288996.0,1577875459.54
2288065.0,1577875459.58
2287348.0,1577875459.621
2284533.0,1577875459.661
2281008.0,1577875459.7
2278351.0,1577875459.742
2276291.0,1577875459.781
2273510.0,1577875459.862
2274345.0,1577875459.821
2270888.0,1577875459.941
2270314.0,1577875459.982
2272124.0,1577875459.901
2270165.0,1577875460.021
2268786.0,1577875460.102
2269740.0,1577875460.062
2268112.0,1577875460.141
2267986.0,1577875460.181
2267412.0,1577875460.222
2266866.0,1577875460.262
2264797.0,1577875460.302
2261043.0,1577875460.343
2257378.0,1577875460.382
2255421.0,1577875460.422
2252769.0,1577875460.464
2250754.0,1577875460.502
2249766.0,1577875460.542
2248646.0,1577875460.583
2247338.0,1577875460.622
2246149.0,1577875460.663
2245345.0,1577875460.703
2244082.0,1577875460.742
2243207.0,1577875460.783
2242737.0,1577875460.825
2241993.0,1577875460.863
2241805.0,1577875460.9
2241858.0,1577875460.942
2242567.0,1577875460.981
2246000.0,1577875461.021
2247100.0,1577875461.064
2243956.0,1577875461.102
2242129.0,1577875461.142
2245816.0,1577875461.184
2248239.0,1577875461.223
2249640.0,1577875461.261
2249599.0,1577875461.302
2246972.0,1577875461.341
2244163.0,1577875461.381
2241498.0,1577875461.423
2238500.0,1577875461.463
2236423.0,1577875461.502
2234828.0,1577875461.544
2235399.0,1577875461.583
2235669.0,1577875461.621
2234750.0,1577875461.663
2234376.0,1577875461.701
2233397.0,1577875461.742
2232106.0,1577875461.783
2231811.0,1577875461.822
2230547.0,1577875461.863
2227112.0,1577875461.904
2223015.0,1577875461.943
2219978.0,1577875461.981
2218204.0,1577875462.023
2217183.0,1577875462.062
2217232.0,1577875462.102
2216665.0,1577875462.144
2215779.0,1577875462.183
2215502.0,1577875462.223
2215277.0,1577875462.265
2215498.0,1577875462.301
2216010.0,1577875462.342
2216557.0,1577875462.383
2217147.0,1577875462.422
2217498.0,1577875462.463
2218009.0,1577875462.504
2218462.0,1577875462.543
2218956.0,1577875462.586
2219330.0,1577875462.627
2218103.0,1577875462.667
2216539.0,1577875462.707
2214548.0,1577875462.748
2213188.0,1577875462.787
2212206.0,1577875462.827
2211628.0,1577875462.869
2211740.0,1577875462.907
2211636.0,1577875462.947
2211466.0,1577875462.988
2212009.0,1577875463.027
2212244.0,1577875463.066
2214003.0,1577875463.107
2215065.0,1577875463.146
2215788.0,1577875463.187
2216514.0,1577875463.228
2217456.0,1577875463.268
2218067.0,1577875463.307
2219403.0,1577875463.349
2220215.0,1577875463.388
2220076.0,1577875463.426
2218373.0,1577875463.468
2217218.0,1577875463.506
2216544.0,1577875463.547
2216364.0,1577875463.588
2216857.0,1577875463.627
2217590.0,1577875463.668
2217817.0,1577875463.709
2218010.0,1577875463.746
2218487.0,1577875463.786
2219486.0,1577875463.828
2219740.0,1577875463.868
2219861.0,1577875463.907
2220311.0,1577875463.949
2221271.0,1577875463.988
2221972.0,1577875464.028
2222641.0,1577875464.07
2223409.0,1577875464.106
2224748.0,1577875464.147
2225567.0,1577875464.188
2225313.0,1577875464.227
2224505.0,1577875464.268
2223547.0,1577875464.309
2223860.0,1577875464.348
2223531.0,1577875464.388
2223898.0,1577875464.43
2224547.0,1577875464.467
2225027.0,1577875464.507
2224998.0,1577875464.549
2225473.0,1577875464.587
2225567.0,1577875464.628
2226169.0,1577875464.67
2227146.0,1577875464.708
2227947.0,1577875464.749
2228464.0,1577875464.79
2229036.0,1577875464.827
2229500.0,1577875464.868
2229633.0,1577875464.909
2229608.0,1577875464.948
2229039.0,1577875464.988
2227061.0,1577875465.029
2225725.0,1577875465.069
2224930.0,1577875465.109
2224205.0,1577875465.15
2224168.0,1577875465.187
2224768.0,1577875465.227
2225296.0,1577875465.27
2226103.0,1577875465.308
2227058.0,1577875465.348
2226766.0,1577875465.39
2227589.0,1577875465.429
2228406.0,1577875465.47
2228563.0,1577875465.51
2228013.0,1577875465.547
2228976.0,1577875465.587
2228978.0,1577875465.629
2228262.0,1577875465.669
2227419.0,1577875465.708
2225550.0,1577875465.75
2237408.0,1577875465.789
2249129.0,1577875465.829
2257175.0,1577875465.871
2261815.0,1577875465.907
2262318.0,1577875465.948
2259222.0,1577875465.989
2255799.0,1577875466.028
2252168.0,1577875466.069
2250113.0,1577875466.11
2248463.0,1577875466.149
2247017.0,1577875466.189
2246473.0,1577875466.231
2246525.0,1577875466.268
2246503.0,1577875466.308
2246807.0,1577875466.35
2247330.0,1577875466.388
2248057.0,1577875466.429
2248636.0,1577875466.471
2249711.0,1577875466.509
2248684.0,1577875466.55
2248059.0,1577875466.591
2248368.0,1577875466.628
2248375.0,1577875466.669
2248730.0,1577875466.71
2249679.0,1577875466.749
2250361.0,1577875466.789
2250388.0,1577875466.831
2250977.0,1577875466.87
2251045.0,1577875466.91
2251920.0,1577875466.951
2252329.0,1577875466.988
2252839.0,1577875467.028
2253665.0,1577875467.071
2254663.0,1577875467.109
2255698.0,1577875467.149
2256647.0,1577875467.191
2257241.0,1577875467.23
2257471.0,1577875467.271
2256005.0,1577875467.312
2254258.0,1577875467.348
2253324.0,1577875467.389
2253191.0,1577875467.43
2253148.0,1577875467.47
2252731.0,1577875467.509
2254167.0,1577875467.551
2255949.0,1577875467.59
2256778.0,1577875467.63
2258832.0,1577875467.672
2260381.0,1577875467.709
2260336.0,1577875467.749
2257881.0,1577875467.79
2253532.0,1577875467.829
2250633.0,1577875467.87
2249092.0,1577875467.911
2248899.0,1577875467.95
2248773.0,1577875467.99
2247988.0,1577875468.032
2246187.0,1577875468.069
2244371.0,1577875468.109
2241435.0,1577875468.19
2242598.0,1577875468.151
2240119.0,1577875468.23
2239553.0,1577875468.272
2239027.0,1577875468.31
2238243.0,1577875468.351
2237220.0,1577875468.392
