bvp,time
13.79,1549375980.0
12.54,1549375980.015625
11.24,1549375980.03125
9.66,1549375980.046875
7.62,1549375980.0625
5.15,1549375980.078125
2.32,1549375980.09375
-0.75,1549375980.109375
-4.02,1549375980.125
-7.56,1549375980.140625
-11.54,1549375980.15625
-16.2,1549375980.171875
-21.71,1549375980.1875
-28.04,1549375980.203125
-34.82,1549375980.21875
-41.29,1549375980.234375
-46.38,1549375980.25
-49.07,1549375980.265625
-48.69,1549375980.28125
-45.24,1549375980.296875
-39.39,1549375980.3125
-32.22,1549375980.328125
-24.89,1549375980.34375
-18.2,1549375980.359375
-12.53,1549375980.375
-7.87,1549375980.390625
-4.05,1549375980.40625
-0.85,1549375980.421875
1.85,1549375980.4375
4.19,1549375980.453125
6.37,1549375980.46875
8.57,1549375980.484375
11.0,1549375980.5
13.74,1549375980.515625
16.72,1549375980.53125
19.82,1549375980.546875
22.88,1549375980.5625
25.81,1549375980.578125
28.62,1549375980.59375
31.42,1549375980.609375
34.39,1549375980.625
37.67,1549375980.640625
41.35,1549375980.65625
45.32,1549375980.671875
49.3,1549375980.6875
52.98,1549375980.703125
56.09,1549375980.71875
58.54,1549375980.734375
60.53,1549375980.75
62.38,1549375980.765625
64.42,1549375980.78125
66.85,1549375980.796875
69.6,1549375980.8125
72.38,1549375980.828125
74.81,1549375980.84375
76.52,1549375980.859375
77.22,1549375980.875
76.78,1549375980.890625
75.12,1549375980.90625
72.15,1549375980.921875
67.73,1549375980.9375
61.62,1549375980.953125
53.57,1549375980.96875
43.31,1549375980.984375
30.64,1549375981.0
15.52,1549375981.015625
-1.92,1549375981.03125
-21.33,1549375981.046875
-42.11,1549375981.0625
-63.44,1549375981.078125
-84.38,1549375981.09375
-103.97,1549375981.109375
-121.44,1549375981.125
-136.39,1549375981.140625
-148.79,1549375981.15625
-158.9,1549375981.171875
-166.98,1549375981.1875
-172.98,1549375981.203125
-176.43,1549375981.21875
-176.56,1549375981.234375
-172.65,1549375981.25
-164.49,1549375981.265625
-152.57,1549375981.28125
-138.07,1549375981.296875
-122.47,1549375981.3125
-107.11,1549375981.328125
-92.91,1549375981.34375
-80.24,1549375981.359375
-69.05,1549375981.375
-59.1,1549375981.390625
-50.08,1549375981.40625
-41.76,1549375981.421875
-33.93,1549375981.4375
-26.45,1549375981.453125
-19.26,1549375981.46875
-12.4,1549375981.484375
-5.96,1549375981.5
-0.07,1549375981.515625
5.21,1549375981.53125
9.88,1549375981.546875
13.95,1549375981.5625
17.42,1549375981.578125
20.23,1549375981.59375
22.36,1549375981.609375
23.87,1549375981.625
24.93,1549375981.640625
25.72,1549375981.65625
26.35,1549375981.671875
26.82,1549375981.6875
26.98,1549375981.703125
26.66,1549375981.71875
25.8,1549375981.734375
24.48,1549375981.75
22.93,1549375981.765625
21.34,1549375981.78125
19.79,1549375981.796875
18.18,1549375981.8125
16.35,1549375981.828125
14.15,1549375981.84375
11.65,1549375981.859375
9.09,1549375981.875
6.81,1549375981.890625
5.11,1549375981.90625
4.07,1549375981.921875
3.48,1549375981.9375
2.88,1549375981.953125
1.81,1549375981.96875
-0.0,1549375981.984375
-2.54,1549375982.0
-5.55,1549375982.015625
-8.72,1549375982.03125
-11.87,1549375982.046875
-15.09,1549375982.0625
-18.65,1549375982.078125
-22.91,1549375982.09375
-28.16,1549375982.109375
-34.4,1549375982.125
-41.3,1549375982.140625
-48.15,1549375982.15625
-53.91,1549375982.171875
-57.37,1549375982.1875
-57.49,1549375982.203125
-53.67,1549375982.21875
-46.08,1549375982.234375
-35.72,1549375982.25
-24.13,1549375982.265625
-12.97,1549375982.28125
-3.56,1549375982.296875
3.45,1549375982.3125
8.12,1549375982.328125
11.01,1549375982.34375
12.89,1549375982.359375
14.45,1549375982.375
16.06,1549375982.390625
17.79,1549375982.40625
19.46,1549375982.421875
20.78,1549375982.4375
21.52,1549375982.453125
21.62,1549375982.46875
21.21,1549375982.484375
20.55,1549375982.5
19.92,1549375982.515625
19.52,1549375982.53125
19.42,1549375982.546875
