bvp,time
64.0,1677486426.0
-0.0,1677486426.015625
-0.0,1677486426.03125
-0.0,1677486426.046875
-0.0,1677486426.0625
-0.0,1677486426.078125
-0.0,1677486426.09375
-0.0,1677486426.109375
-0.0,1677486426.125
-0.0,1677486426.140625
-0.0,1677486426.15625
0.0,1677486426.171875
0.01,1677486426.1875
0.01,1677486426.203125
-0.0,1677486426.21875
-0.03,1677486426.234375
-0.05,1677486426.25
-0.05,1677486426.265625
0.0,1677486426.28125
0.13,1677486426.296875
0.36,1677486426.3125
0.66,1677486426.328125
1.01,1677486426.34375
1.37,1677486426.359375
1.72,1677486426.375
2.06,1677486426.390625
2.4,1677486426.40625
2.79,1677486426.421875
3.24,1677486426.4375
3.8,1677486426.453125
4.42,1677486426.46875
5.06,1677486426.484375
5.66,1677486426.5
6.2,1677486426.515625
6.68,1677486426.53125
7.15,1677486426.546875
7.68,1677486426.5625
8.31,1677486426.578125
9.14,1677486426.59375
10.09,1677486426.609375
11.04,1677486426.625
11.88,1677486426.640625
12.56,1677486426.65625
13.14,1677486426.671875
13.76,1677486426.6875
14.65,1677486426.703125
15.96,1677486426.71875
17.91,1677486426.734375
20.32,1677486426.75
22.9,1677486426.765625
25.38,1677486426.78125
27.58,1677486426.796875
29.57,1677486426.8125
31.68,1677486426.828125
34.32,1677486426.84375
37.81,1677486426.859375
42.54,1677486426.875
48.15,1677486426.890625
54.1,1677486426.90625
59.83,1677486426.921875
64.97,1677486426.9375
69.58,1677486426.953125
74.14,1677486426.96875
79.34,1677486426.984375
85.71,1677486427.0
93.76,1677486427.015625
103.0,1677486427.03125
112.62,1677486427.046875
121.73,1677486427.0625
129.77,1677486427.078125
136.75,1677486427.09375
143.3,1677486427.109375
150.75,1677486427.125
157.77,1677486427.140625
166.64,1677486427.15625
177.95,1677486427.171875
191.79,1677486427.1875
206.97,1677486427.203125
220.57,1677486427.21875
228.25,1677486427.234375
225.36,1677486427.25
208.53,1677486427.265625
176.87,1677486427.28125
132.76,1677486427.296875
80.05,1677486427.3125
23.07,1677486427.328125
-34.94,1677486427.34375
-92.44,1677486427.359375
-149.16,1677486427.375
-205.23,1677486427.390625
-260.37,1677486427.40625
-313.74,1677486427.421875
-363.87,1677486427.4375
-409.83,1677486427.453125
-450.91,1677486427.46875
-486.5,1677486427.484375
-515.74,1677486427.5
-537.23,1677486427.515625
-549.22,1677486427.53125
-549.96,1677486427.546875
-538.37,1677486427.5625
-514.21,1677486427.578125
-478.67,1677486427.59375
-433.88,1677486427.609375
-382.45,1677486427.625
-327.02,1677486427.640625
-269.84,1677486427.65625
-212.63,1677486427.671875
-156.66,1677486427.6875
-102.95,1677486427.703125
-52.37,1677486427.71875
-5.9,1677486427.734375
35.58,1677486427.75
71.43,1677486427.765625
101.35,1677486427.78125
125.5,1677486427.796875
144.38,1677486427.8125
158.69,1677486427.828125
169.15,1677486427.84375
176.37,1677486427.859375
180.75,1677486427.875
182.57,1677486427.890625
182.07,1677486427.90625
179.51,1677486427.921875
175.23,1677486427.9375
169.65,1677486427.953125
163.18,1677486427.96875
156.15,1677486427.984375
148.81,1677486428.0
141.3,1677486428.015625
133.69,1677486428.03125
126.02,1677486428.046875
118.33,1677486428.0625
