bvp,time
41.46,1549375729.640625
36.36,1549375729.65625
31.88,1549375729.671875
28.1,1549375729.6875
24.79,1549375729.703125
21.57,1549375729.71875
18.03,1549375729.734375
13.97,1549375729.75
9.47,1549375729.765625
4.89,1549375729.78125
0.63,1549375729.796875
-3.03,1549375729.8125
-6.16,1549375729.828125
-9.19,1549375729.84375
-12.64,1549375729.859375
-16.94,1549375729.875
-22.12,1549375729.890625
-27.77,1549375729.90625
-33.25,1549375729.921875
-37.96,1549375729.9375
-41.66,1549375729.953125
-44.58,1549375729.96875
-47.4,1549375729.984375
-50.9,1549375730.0
-55.68,1549375730.015625
-61.8,1549375730.03125
-68.65,1549375730.046875
-74.95,1549375730.0625
-79.08,1549375730.078125
-79.51,1549375730.09375
-75.32,1549375730.109375
-66.49,1549375730.125
-54.04,1549375730.140625
-39.71,1549375730.15625
-25.41,1549375730.171875
-12.73,1549375730.1875
-2.49,1549375730.203125
5.28,1549375730.21875
11.13,1549375730.234375
15.78,1549375730.25
19.82,1549375730.265625
23.51,1549375730.28125
26.89,1549375730.296875
29.89,1549375730.3125
32.47,1549375730.328125
34.6,1549375730.34375
36.25,1549375730.359375
37.35,1549375730.375
37.77,1549375730.390625
37.46,1549375730.40625
36.51,1549375730.421875
35.19,1549375730.4375
33.84,1549375730.453125
32.76,1549375730.46875
32.01,1549375730.484375
31.43,1549375730.5
30.64,1549375730.515625
29.25,1549375730.53125
27.0,1549375730.546875
23.88,1549375730.5625
20.19,1549375730.578125
16.46,1549375730.59375
13.22,1549375730.609375
10.87,1549375730.625
9.46,1549375730.640625
8.75,1549375730.65625
8.21,1549375730.671875
7.39,1549375730.6875
6.19,1549375730.703125
5.02,1549375730.71875
4.82,1549375730.734375
6.67,1549375730.75
11.31,1549375730.765625
18.85,1549375730.78125
28.56,1549375730.796875
39.13,1549375730.8125
49.11,1549375730.828125
57.3,1549375730.84375
63.06,1549375730.859375
66.19,1549375730.875
66.71,1549375730.890625
64.61,1549375730.90625
59.72,1549375730.921875
51.71,1549375730.9375
40.26,1549375730.953125
25.18,1549375730.96875
6.46,1549375730.984375
-15.57,1549375731.0
-40.05,1549375731.015625
-65.39,1549375731.03125
-89.19,1549375731.046875
-108.67,1549375731.0625
-121.33,1549375731.078125
-125.8,1549375731.09375
-122.44,1549375731.109375
-113.15,1549375731.125
-100.74,1549375731.140625
-87.82,1549375731.15625
-76.01,1549375731.171875
-65.73,1549375731.1875
-56.5,1549375731.203125
-47.68,1549375731.21875
-38.98,1549375731.234375
-30.59,1549375731.25
-23.01,1549375731.265625
-16.56,1549375731.28125
-11.21,1549375731.296875
-6.6,1549375731.3125
-2.26,1549375731.328125
2.06,1549375731.34375
6.33,1549375731.359375
10.27,1549375731.375
13.57,1549375731.390625
16.07,1549375731.40625
17.88,1549375731.421875
19.29,1549375731.4375
20.6,1549375731.453125
21.99,1549375731.46875
23.37,1549375731.484375
24.37,1549375731.5
24.54,1549375731.515625
23.59,1549375731.53125
21.53,1549375731.546875
18.73,1549375731.5625
15.76,1549375731.578125
13.13,1549375731.59375
11.06,1549375731.609375
9.41,1549375731.625
7.78,1549375731.640625
5.76,1549375731.65625
3.2,1549375731.671875
0.26,1549375731.6875
-2.71,1549375731.703125
-5.38,1549375731.71875
-7.67,1549375731.734375
-9.76,1549375731.75
-12.01,1549375731.765625
-14.73,1549375731.78125
-18.0,1549375731.796875
-21.69,1549375731.8125
-25.44,1549375731.828125
-28.95,1549375731.84375
-32.1,1549375731.859375
-34.99,1549375731.875
-37.98,1549375731.890625
-41.56,1549375731.90625
-46.19,1549375731.921875
-52.14,1549375731.9375
-59.29,1549375731.953125
-67.0,1549375731.96875
-74.08,1549375731.984375
-78.92,1549375732.0
-79.97,1549375732.015625
-76.13,1549375732.03125
-67.28,1549375732.046875
-54.38,1549375732.0625
-39.27,1549375732.078125
-24.12,1549375732.09375
-10.76,1549375732.109375
-0.19,1549375732.125
7.55,1549375732.140625
13.12,1549375732.15625
17.45,1549375732.171875
21.28,1549375732.1875
24.99,1549375732.203125
28.6,1549375732.21875
31.96,1549375732.234375
34.94,1549375732.25
37.48,1549375732.265625
39.53,1549375732.28125
41.04,1549375732.296875
41.96,1549375732.3125
42.27,1549375732.328125
42.08,1549375732.34375
41.65,1549375732.359375
41.26,1549375732.375
41.12,1549375732.390625
41.21,1549375732.40625
41.33,1549375732.421875
41.13,1549375732.4375
40.32,1549375732.453125
38.79,1549375732.46875
36.58,1549375732.484375
33.9,1549375732.5
30.98,1549375732.515625
27.98,1549375732.53125
25.01,1549375732.546875
22.1,1549375732.5625
19.19,1549375732.578125
16.27,1549375732.59375
13.3,1549375732.609375
10.29,1549375732.625
7.32,1549375732.640625
4.49,1549375732.65625
1.92,1549375732.671875
-0.36,1549375732.6875
-2.43,1549375732.703125
-4.5,1549375732.71875
-6.8,1549375732.734375
-9.49,1549375732.75
-12.58,1549375732.765625
-15.88,1549375732.78125
-19.16,1549375732.796875
-22.23,1549375732.8125
-25.1,1549375732.828125
-27.98,1549375732.84375
-31.29,1549375732.859375
-35.37,1549375732.875
-40.44,1549375732.890625
-46.32,1549375732.90625
-52.41,1549375732.921875
-57.65,1549375732.9375
-60.73,1549375732.953125
-60.42,1549375732.96875
-55.95,1549375732.984375
-47.35,1549375733.0
-35.59,1549375733.015625
-22.29,1549375733.03125
-9.28,1549375733.046875
1.95,1549375733.0625
10.59,1549375733.078125
16.65,1549375733.09375
20.68,1549375733.109375
23.4,1549375733.125
25.39,1549375733.140625
26.92,1549375733.15625
28.01,1549375733.171875
28.65,1549375733.1875
28.9,1549375733.203125
28.98,1549375733.21875
29.2,1549375733.234375
29.85,1549375733.25
31.03,1549375733.265625
32.65,1549375733.28125
34.49,1549375733.296875
36.29,1549375733.3125
37.79,1549375733.328125
38.82,1549375733.34375
39.29,1549375733.359375
39.16,1549375733.375
38.47,1549375733.390625
37.32,1549375733.40625
35.85,1549375733.421875
34.23,1549375733.4375
32.59,1549375733.453125
30.98,1549375733.46875
29.37,1549375733.484375
27.69,1549375733.5
25.92,1549375733.515625
24.14,1549375733.53125
22.56,1549375733.546875
21.39,1549375733.5625
20.79,1549375733.578125
20.73,1549375733.59375
21.01,1549375733.609375
21.33,1549375733.625
21.38,1549375733.640625
21.0,1549375733.65625
20.25,1549375733.671875
19.36,1549375733.6875
18.68,1549375733.703125
18.6,1549375733.71875
19.48,1549375733.734375
21.49,1549375733.75
24.48,1549375733.765625
27.8,1549375733.78125
30.29,1549375733.796875
30.58,1549375733.8125
27.5,1549375733.828125
20.62,1549375733.84375
10.46,1549375733.859375
-1.64,1549375733.875
-14.08,1549375733.890625
-25.65,1549375733.90625
-35.97,1549375733.921875
-45.47,1549375733.9375
-54.9,1549375733.953125
-64.78,1549375733.96875
-74.91,1549375733.984375
-84.41,1549375734.0
-91.99,1549375734.015625
-96.57,1549375734.03125
-97.55,1549375734.046875
-94.98,1549375734.0625
-89.36,1549375734.078125
-81.3,1549375734.09375
-71.25,1549375734.109375
-59.54,1549375734.125
-46.52,1549375734.140625
-32.8,1549375734.15625
-19.29,1549375734.171875
-7.07,1549375734.1875
2.96,1549375734.203125
10.4,1549375734.21875
15.41,1549375734.234375
18.59,1549375734.25
20.68,1549375734.265625
22.23,1549375734.28125
23.5,1549375734.296875
24.51,1549375734.3125
25.16,1549375734.328125
25.41,1549375734.34375
25.3,1549375734.359375
24.95,1549375734.375
24.48,1549375734.390625
23.97,1549375734.40625
23.49,1549375734.421875
23.1,1549375734.4375
22.84,1549375734.453125
22.8,1549375734.46875
23.08,1549375734.484375
23.75,1549375734.5
24.77,1549375734.515625
25.92,1549375734.53125
26.79,1549375734.546875
26.89,1549375734.5625
25.88,1549375734.578125
23.67,1549375734.59375
20.54,1549375734.609375
16.9,1549375734.625
13.12,1549375734.640625
9.3,1549375734.65625
5.16,1549375734.671875
0.2,1549375734.6875
-6.0,1549375734.703125
-13.56,1549375734.71875
-22.03,1549375734.734375
-30.39,1549375734.75
-37.17,1549375734.765625
-40.86,1549375734.78125
-40.35,1549375734.796875
-35.36,1549375734.8125
-26.6,1549375734.828125
-15.58,1549375734.84375
-4.04,1549375734.859375
6.58,1549375734.875
15.59,1549375734.890625
23.03,1549375734.90625
29.44,1549375734.921875
35.41,1549375734.9375
41.27,1549375734.953125
47.09,1549375734.96875
52.87,1549375734.984375
58.74,1549375735.0
64.92,1549375735.015625
71.48,1549375735.03125
78.0,1549375735.046875
83.45,1549375735.0625
86.39,1549375735.078125
85.5,1549375735.09375
80.05,1549375735.109375
70.24,1549375735.125
56.99,1549375735.140625
41.63,1549375735.15625
25.51,1549375735.171875
10.07,1549375735.1875
-2.9,1549375735.203125
-11.32,1549375735.21875
-13.51,1549375735.234375
-9.39,1549375735.25
-1.36,1549375735.265625
5.75,1549375735.28125
6.14,1549375735.296875
-4.65,1549375735.3125
-27.77,1549375735.328125
-60.51,1549375735.34375
-97.45,1549375735.359375
-132.61,1549375735.375
-161.6,1549375735.390625
-182.59,1549375735.40625
-196.08,1549375735.421875
-203.69,1549375735.4375
-207.04,1549375735.453125
-207.05,1549375735.46875
-203.86,1549375735.484375
-197.1,1549375735.5
-186.29,1549375735.515625
-171.01,1549375735.53125
-151.11,1549375735.546875
-126.83,1549375735.5625
-98.87,1549375735.578125
-68.57,1549375735.59375
-37.99,1549375735.609375
-9.78,1549375735.625
13.14,1549375735.640625
28.36,1549375735.65625
34.77,1549375735.671875
33.12,1549375735.6875
25.98,1549375735.703125
17.01,1549375735.71875
9.72,1549375735.734375
6.41,1549375735.75
7.67,1549375735.765625
12.64,1549375735.78125
19.72,1549375735.796875
27.29,1549375735.8125
34.23,1549375735.828125
39.91,1549375735.84375
44.16,1549375735.859375
47.12,1549375735.875
49.18,1549375735.890625
50.95,1549375735.90625
53.12,1549375735.921875
56.25,1549375735.9375
60.57,1549375735.953125
65.84,1549375735.96875
71.46,1549375735.984375
76.72,1549375736.0
81.1,1549375736.015625
84.46,1549375736.03125
87.11,1549375736.046875
89.72,1549375736.0625
93.16,1549375736.078125
98.25,1549375736.09375
105.52,1549375736.109375
114.97,1549375736.125
125.9,1549375736.140625
136.81,1549375736.15625
145.61,1549375736.171875
150.1,1549375736.1875
148.57,1549375736.203125
140.44,1549375736.21875
126.51,1549375736.234375
108.74,1549375736.25
89.53,1549375736.265625
70.88,1549375736.28125
53.76,1549375736.296875
38.1,1549375736.3125
23.17,1549375736.328125
8.25,1549375736.34375
-6.91,1549375736.359375
-21.95,1549375736.375
-36.21,1549375736.390625
-49.18,1549375736.40625
-60.85,1549375736.421875
-71.76,1549375736.4375
-82.86,1549375736.453125
-95.16,1549375736.46875
-109.41,1549375736.484375
-125.87,1549375736.5
-144.23,1549375736.515625
-163.59,1549375736.53125
-182.55,1549375736.546875
-199.31,1549375736.5625
-211.9,1549375736.578125
-218.52,1549375736.59375
-217.93,1549375736.609375
-209.8,1549375736.625
-194.9,1549375736.640625
-174.99,1549375736.65625
-152.46,1549375736.671875
-129.7,1549375736.6875
-108.59,1549375736.703125
-90.12,1549375736.71875
-74.33,1549375736.734375
-60.54,1549375736.75
-47.78,1549375736.765625
-35.22,1549375736.78125
-22.5,1549375736.796875
-9.81,1549375736.8125
2.25,1549375736.828125
12.97,1549375736.84375
21.81,1549375736.859375
28.64,1549375736.875
33.72,1549375736.890625
37.53,1549375736.90625
40.56,1549375736.921875
43.13,1549375736.9375
45.42,1549375736.953125
47.48,1549375736.96875
49.4,1549375736.984375
51.23,1549375737.0
53.0,1549375737.015625
54.53,1549375737.03125
55.44,1549375737.046875
55.29,1549375737.0625
53.74,1549375737.078125
50.75,1549375737.09375
46.67,1549375737.109375
42.11,1549375737.125
37.71,1549375737.140625
33.85,1549375737.15625
30.55,1549375737.171875
27.43,1549375737.1875
24.02,1549375737.203125
19.99,1549375737.21875
15.28,1549375737.234375
10.11,1549375737.25
4.87,1549375737.265625
-0.13,1549375737.28125
-4.74,1549375737.296875
-9.06,1549375737.3125
-13.38,1549375737.328125
-18.13,1549375737.34375
-23.77,1549375737.359375
-30.7,1549375737.375
-39.07,1549375737.390625
-48.56,1549375737.40625
-58.3,1549375737.421875
-66.86,1549375737.4375
-72.58,1549375737.453125
-73.95,1549375737.46875
-70.13,1549375737.484375
-61.21,1549375737.5
-48.25,1549375737.515625
-33.01,1549375737.53125
-17.5,1549375737.546875
-3.47,1549375737.5625
8.03,1549375737.578125
16.74,1549375737.59375
23.07,1549375737.609375
27.78,1549375737.625
31.6,1549375737.640625
34.97,1549375737.65625
37.98,1549375737.671875
40.54,1549375737.6875
42.54,1549375737.703125
44.05,1549375737.71875
45.22,1549375737.734375
46.25,1549375737.75
47.19,1549375737.765625
47.97,1549375737.78125
48.44,1549375737.796875
48.51,1549375737.8125
48.24,1549375737.828125
47.83,1549375737.84375
47.58,1549375737.859375
47.62,1549375737.875
47.86,1549375737.890625
47.95,1549375737.90625
47.4,1549375737.921875
45.79,1549375737.9375
42.96,1549375737.953125
39.09,1549375737.96875
34.66,1549375737.984375
30.23,1549375738.0
26.21,1549375738.015625
22.75,1549375738.03125
19.69,1549375738.046875
16.75,1549375738.0625
13.62,1549375738.078125
10.2,1549375738.09375
6.55,1549375738.109375
2.89,1549375738.125
-0.54,1549375738.140625
-3.66,1549375738.15625
-6.58,1549375738.171875
-9.62,1549375738.1875
-13.2,1549375738.203125
-17.69,1549375738.21875
-23.23,1549375738.234375
-29.71,1549375738.25
-36.66,1549375738.265625
-43.31,1549375738.28125
-48.63,1549375738.296875
-51.54,1549375738.3125
-51.05,1549375738.328125
-46.56,1549375738.34375
-38.11,1549375738.359375
-26.45,1549375738.375
-12.93,1549375738.390625
0.82,1549375738.40625
13.29,1549375738.421875
23.51,1549375738.4375
31.1,1549375738.453125
36.31,1549375738.46875
39.69,1549375738.484375
41.81,1549375738.5
43.05,1549375738.515625
43.55,1549375738.53125
43.29,1549375738.546875
42.3,1549375738.5625
40.76,1549375738.578125
39.04,1549375738.59375
37.53,1549375738.609375
36.47,1549375738.625
35.8,1549375738.640625
35.27,1549375738.65625
34.58,1549375738.671875
33.6,1549375738.6875
32.44,1549375738.703125
31.39,1549375738.71875
30.65,1549375738.734375
30.17,1549375738.75
29.57,1549375738.765625
28.33,1549375738.78125
26.0,1549375738.796875
22.4,1549375738.8125
17.72,1549375738.828125
12.45,1549375738.84375
7.18,1549375738.859375
2.37,1549375738.875
-1.76,1549375738.890625
-5.3,1549375738.90625
-8.6,1549375738.921875
-11.99,1549375738.9375
-15.68,1549375738.953125
-19.6,1549375738.96875
-23.44,1549375738.984375
-26.8,1549375739.0
-29.48,1549375739.015625
-31.62,1549375739.03125
-33.7,1549375739.046875
-36.39,1549375739.0625
-40.28,1549375739.078125
-45.58,1549375739.09375
-52.03,1549375739.109375
-58.86,1549375739.125
-64.95,1549375739.140625
-69.03,1549375739.15625
-69.93,1549375739.171875
-66.9,1549375739.1875
-59.85,1549375739.203125
-49.42,1549375739.21875
-36.95,1549375739.234375
-24.05,1549375739.25
-12.18,1549375739.265625
-2.28,1549375739.28125
5.43,1549375739.296875
11.31,1549375739.3125
15.96,1549375739.328125
19.9,1549375739.34375
23.46,1549375739.359375
26.66,1549375739.375
29.43,1549375739.390625
31.69,1549375739.40625
33.43,1549375739.421875
34.68,1549375739.4375
35.51,1549375739.453125
35.94,1549375739.46875
35.96,1549375739.484375
35.58,1549375739.5
34.84,1549375739.515625
33.83,1549375739.53125
32.71,1549375739.546875
31.56,1549375739.5625
30.44,1549375739.578125
29.27,1549375739.59375
27.91,1549375739.609375
26.16,1549375739.625
23.89,1549375739.640625
21.05,1549375739.65625
17.71,1549375739.671875
14.1,1549375739.6875
10.47,1549375739.703125
7.16,1549375739.71875
4.41,1549375739.734375
2.38,1549375739.75
1.0,1549375739.765625
0.03,1549375739.78125
-0.9,1549375739.796875
-2.19,1549375739.8125
-4.03,1549375739.828125
-6.35,1549375739.84375
-8.82,1549375739.859375
-11.03,1549375739.875
-12.73,1549375739.890625
-14.03,1549375739.90625
-15.34,1549375739.921875
-17.28,1549375739.9375
-20.39,1549375739.953125
-24.91,1549375739.96875
-30.68,1549375739.984375
-37.09,1549375740.0
-43.16,1549375740.015625
-47.69,1549375740.03125
-49.53,1549375740.046875
-47.88,1549375740.0625
-42.54,1549375740.078125
-34.06,1549375740.09375
-23.61,1549375740.109375
-12.65,1549375740.125
-2.47,1549375740.140625
6.11,1549375740.15625
12.91,1549375740.171875
18.23,1549375740.1875
22.59,1549375740.203125
26.48,1549375740.21875
30.16,1549375740.234375
33.63,1549375740.25
36.77,1549375740.265625
39.41,1549375740.28125
41.47,1549375740.296875
43.0,1549375740.3125
44.16,1549375740.328125
45.11,1549375740.34375
45.87,1549375740.359375
46.22,1549375740.375
45.7,1549375740.390625
43.76,1549375740.40625
39.91,1549375740.421875
33.98,1549375740.4375
26.18,1549375740.453125
17.15,1549375740.46875
7.74,1549375740.484375
-1.16,1549375740.5
-8.89,1549375740.515625
-15.07,1549375740.53125
-19.6,1549375740.546875
-22.57,1549375740.5625
-24.16,1549375740.578125
-24.53,1549375740.59375
-23.94,1549375740.609375
-22.74,1549375740.625
-21.39,1549375740.640625
-20.37,1549375740.65625
-20.01,1549375740.671875
-20.43,1549375740.6875
-21.44,1549375740.703125
-22.64,1549375740.71875
-23.61,1549375740.734375
-24.05,1549375740.75
-23.96,1549375740.765625
-23.61,1549375740.78125
-23.47,1549375740.796875
-23.98,1549375740.8125
-25.45,1549375740.828125
-27.96,1549375740.84375
-31.3,1549375740.859375
-35.02,1549375740.875
-38.45,1549375740.890625
-40.78,1549375740.90625
-41.25,1549375740.921875
-39.27,1549375740.9375
-34.69,1549375740.953125
-27.88,1549375740.96875
-19.68,1549375740.984375
-11.19,1549375741.0
-3.39,1549375741.015625
3.09,1549375741.03125
8.08,1549375741.046875
11.8,1549375741.0625
14.6,1549375741.078125
16.79,1549375741.09375
18.51,1549375741.109375
19.78,1549375741.125
20.59,1549375741.140625
20.94,1549375741.15625
20.92,1549375741.171875
20.63,1549375741.1875
20.25,1549375741.203125
19.91,1549375741.21875
19.8,1549375741.234375
20.01,1549375741.25
20.51,1549375741.265625
21.14,1549375741.28125
21.68,1549375741.296875
21.9,1549375741.3125
21.69,1549375741.328125
21.09,1549375741.34375
20.18,1549375741.359375
19.06,1549375741.375
17.73,1549375741.390625
16.12,1549375741.40625
14.2,1549375741.421875
11.98,1549375741.4375
9.58,1549375741.453125
7.11,1549375741.46875
4.65,1549375741.484375
2.15,1549375741.5
-0.47,1549375741.515625
-3.38,1549375741.53125
-6.66,1549375741.546875
-10.31,1549375741.5625
-14.18,1549375741.578125
-17.95,1549375741.59375
-21.24,1549375741.609375
-23.7,1549375741.625
-25.18,1549375741.640625
-25.79,1549375741.65625
-25.95,1549375741.671875
-26.21,1549375741.6875
-27.13,1549375741.703125
-29.09,1549375741.71875
-32.13,1549375741.734375
-35.9,1549375741.75
-39.76,1549375741.765625
-42.83,1549375741.78125
-44.19,1549375741.796875
-43.16,1549375741.8125
-39.47,1549375741.828125
-33.4,1549375741.84375
-25.74,1549375741.859375
-17.57,1549375741.875
-9.93,1549375741.890625
-3.54,1549375741.90625
1.34,1549375741.921875
4.91,1549375741.9375
7.62,1549375741.953125
9.96,1549375741.96875
12.25,1549375741.984375
14.53,1549375742.0
16.61,1549375742.015625
18.23,1549375742.03125
19.17,1549375742.046875
19.47,1549375742.0625
19.32,1549375742.078125
19.03,1549375742.09375
18.82,1549375742.109375
18.72,1549375742.125
18.62,1549375742.140625
18.37,1549375742.15625
17.94,1549375742.171875
17.48,1549375742.1875
17.24,1549375742.203125
17.42,1549375742.21875
17.99,1549375742.234375
18.66,1549375742.25
18.97,1549375742.265625
18.5,1549375742.28125
17.07,1549375742.296875
14.85,1549375742.3125
12.22,1549375742.328125
9.64,1549375742.34375
7.43,1549375742.359375
5.63,1549375742.375
4.1,1549375742.390625
2.53,1549375742.40625
0.63,1549375742.421875
-1.78,1549375742.4375
-4.73,1549375742.453125
-8.14,1549375742.46875
-11.82,1549375742.484375
-15.49,1549375742.5
-18.88,1549375742.515625
-21.77,1549375742.53125
-24.2,1549375742.546875
-26.45,1549375742.5625
-29.05,1549375742.578125
-32.56,1549375742.59375
-37.28,1549375742.609375
-42.96,1549375742.625
-48.77,1549375742.640625
-53.47,1549375742.65625
-55.77,1549375742.671875
-54.82,1549375742.6875
-50.45,1549375742.703125
-43.21,1549375742.71875
-34.18,1549375742.734375
-24.63,1549375742.75
-15.7,1549375742.765625
-8.14,1549375742.78125
-2.23,1549375742.796875
2.16,1549375742.8125
5.48,1549375742.828125
8.25,1549375742.84375
10.89,1549375742.859375
13.62,1549375742.875
16.41,1549375742.890625
19.09,1549375742.90625
21.48,1549375742.921875
23.44,1549375742.9375
24.97,1549375742.953125
26.13,1549375742.96875
26.99,1549375742.984375
27.56,1549375743.0
27.88,1549375743.015625
27.97,1549375743.03125
27.91,1549375743.046875
27.77,1549375743.0625
27.56,1549375743.078125
27.17,1549375743.09375
26.42,1549375743.109375
25.07,1549375743.125
23.0,1549375743.140625
20.23,1549375743.15625
16.96,1549375743.171875
13.51,1549375743.1875
10.23,1549375743.203125
7.38,1549375743.21875
5.03,1549375743.234375
3.08,1549375743.25
1.21,1549375743.265625
-0.9,1549375743.28125
-3.54,1549375743.296875
-6.74,1549375743.3125
-10.3,1549375743.328125
-13.9,1549375743.34375
-17.22,1549375743.359375
-20.12,1549375743.375
-22.75,1549375743.390625
-25.5,1549375743.40625
-28.87,1549375743.421875
-33.29,1549375743.4375
-38.92,1549375743.453125
-45.54,1549375743.46875
-52.45,1549375743.484375
-58.54,1549375743.5
-62.57,1549375743.515625
-63.45,1549375743.53125
-60.66,1549375743.546875
-54.41,1549375743.5625
-45.61,1549375743.578125
-35.6,1549375743.59375
-25.7,1549375743.609375
-16.86,1549375743.625
-9.46,1549375743.640625
-3.41,1549375743.65625
1.67,1549375743.671875
6.21,1549375743.6875
10.56,1549375743.703125
14.93,1549375743.71875
19.32,1549375743.734375
23.64,1549375743.75
27.64,1549375743.765625
31.08,1549375743.78125
33.76,1549375743.796875
35.64,1549375743.8125
36.84,1549375743.828125
