temp,time
32.0,1551189360.0
32.03,1551189360.25
32.03,1551189360.5
32.03,1551189360.75
32.03,1551189361.0
32.0,1551189361.25
32.0,1551189361.5
32.0,1551189361.75
32.0,1551189362.0
32.0,1551189362.25
32.0,1551189362.5
32.0,1551189362.75
32.0,1551189363.0
32.0,1551189363.25
32.0,1551189363.5
32.0,1551189363.75
32.0,1551189364.0
31.99,1551189364.25
31.99,1551189364.5
31.99,1551189364.75
31.99,1551189365.0
32.0,1551189365.25
32.0,1551189365.5
32.0,1551189365.75
32.0,1551189366.0
32.0,1551189366.25
32.0,1551189366.5
32.0,1551189366.75
32.0,1551189367.0
31.99,1551189367.25
31.99,1551189367.5
31.99,1551189367.75
31.99,1551189368.0
31.99,1551189368.25
31.99,1551189368.5
31.99,1551189368.75
31.99,1551189369.0
32.0,1551189369.25
32.0,1551189369.5
32.0,1551189369.75
32.0,1551189370.0
31.99,1551189370.25
31.99,1551189370.5
31.99,1551189370.75
31.99,1551189371.0
31.99,1551189371.25
31.99,1551189371.5
31.99,1551189371.75
31.99,1551189372.0
31.97,1551189372.25
31.97,1551189372.5
31.97,1551189372.75
31.97,1551189373.0
31.97,1551189373.25
31.97,1551189373.5
31.97,1551189373.75
31.97,1551189374.0
31.97,1551189374.25
31.97,1551189374.5
31.97,1551189374.75
31.97,1551189375.0
31.99,1551189375.25
31.99,1551189375.5
31.99,1551189375.75
31.99,1551189376.0
31.97,1551189376.25
31.97,1551189376.5
31.97,1551189376.75
31.97,1551189377.0
31.97,1551189377.25
31.97,1551189377.5
31.97,1551189377.75
31.97,1551189378.0
31.95,1551189378.25
31.95,1551189378.5
31.95,1551189378.75
31.95,1551189379.0
31.97,1551189379.25
31.97,1551189379.5
31.97,1551189379.75
31.97,1551189380.0
31.95,1551189380.25
31.95,1551189380.5
31.95,1551189380.75
31.95,1551189381.0
31.95,1551189381.25
31.95,1551189381.5
31.95,1551189381.75
31.95,1551189382.0
31.97,1551189382.25
31.97,1551189382.5
31.97,1551189382.75
31.97,1551189383.0
31.93,1551189383.25
31.93,1551189383.5
31.93,1551189383.75
31.93,1551189384.0
31.95,1551189384.25
31.95,1551189384.5
31.95,1551189384.75
31.95,1551189385.0
31.95,1551189385.25
31.95,1551189385.5
31.95,1551189385.75
31.95,1551189386.0
31.93,1551189386.25
31.93,1551189386.5
31.93,1551189386.75
31.93,1551189387.0
31.93,1551189387.25
31.93,1551189387.5
31.93,1551189387.75
31.93,1551189388.0
31.93,1551189388.25
31.93,1551189388.5
31.93,1551189388.75
31.93,1551189389.0
31.93,1551189389.25
31.93,1551189389.5
31.93,1551189389.75
31.93,1551189390.0
31.93,1551189390.25
31.93,1551189390.5
