bvp,time
29.0,1709208565.203125
29.95,1709208565.21875
30.03,1709208565.234375
29.35,1709208565.25
28.21,1709208565.265625
26.92,1709208565.28125
25.67,1709208565.296875
24.5,1709208565.3125
23.3,1709208565.328125
21.91,1709208565.34375
20.26,1709208565.359375
18.34,1709208565.375
16.28,1709208565.390625
14.22,1709208565.40625
12.28,1709208565.421875
10.54,1709208565.4375
8.96,1709208565.453125
7.52,1709208565.46875
6.16,1709208565.484375
4.86,1709208565.5
3.6,1709208565.515625
2.34,1709208565.53125
0.99,1709208565.546875
-0.56,1709208565.5625
-2.42,1709208565.578125
-4.62,1709208565.59375
-7.09,1709208565.609375
-9.62,1709208565.625
-12.0,1709208565.640625
-14.08,1709208565.65625
-15.86,1709208565.671875
-17.51,1709208565.6875
-19.33,1709208565.703125
-21.57,1709208565.71875
-24.39,1709208565.734375
-27.73,1709208565.75
-31.39,1709208565.765625
-35.13,1709208565.78125
-38.71,1709208565.796875
-42.0,1709208565.8125
-45.01,1709208565.828125
-47.9,1709208565.84375
-50.96,1709208565.859375
-54.61,1709208565.875
-59.25,1709208565.890625
-65.17,1709208565.90625
-72.28,1709208565.921875
-80.04,1709208565.9375
-87.48,1709208565.953125
-93.37,1709208565.96875
-96.58,1709208565.984375
-96.46,1709208566.0
-92.96,1709208566.015625
-86.73,1709208566.03125
-78.88,1709208566.046875
-70.73,1709208566.0625
-63.48,1709208566.078125
-58.03,1709208566.09375
-54.89,1709208566.109375
-54.13,1709208566.125
-55.41,1709208566.140625
-58.04,1709208566.15625
-61.03,1709208566.171875
-63.17,1709208566.1875
-63.27,1709208566.203125
-60.33,1709208566.21875
-53.73,1709208566.234375
-43.32,1709208566.25
-29.35,1709208566.265625
-12.36,1709208566.28125
7.04,1709208566.296875
28.35,1709208566.3125
51.21,1709208566.328125
75.45,1709208566.34375
100.97,1709208566.359375
127.58,1709208566.375
154.78,1709208566.390625
181.73,1709208566.40625
207.29,1709208566.421875
230.28,1709208566.4375
249.92,1709208566.453125
266.07,1709208566.46875
279.19,1709208566.484375
289.91,1709208566.5
298.31,1709208566.515625
303.27,1709208566.53125
302.46,1709208566.546875
292.86,1709208566.5625
271.72,1709208566.578125
237.46,1709208566.59375
190.37,1709208566.609375
132.96,1709208566.625
69.9,1709208566.640625
7.41,1709208566.65625
-47.81,1709208566.671875
-90.16,1709208566.6875
-116.68,1709208566.703125
-127.89,1709208566.71875
-127.37,1709208566.734375
-120.34,1709208566.75
-111.67,1709208566.765625
-104.41,1709208566.78125
-99.38,1709208566.796875
-95.99,1709208566.8125
-93.35,1709208566.828125
-91.16,1709208566.84375
-89.72,1709208566.859375
-89.34,1709208566.875
-89.82,1709208566.890625
-90.32,1709208566.90625
-89.84,1709208566.921875
-87.77,1709208566.9375
-84.29,1709208566.953125
-80.23,1709208566.96875
-76.71,1709208566.984375
-74.59,1709208567.0
-74.06,1709208567.015625
-74.7,1709208567.03125
-75.64,1709208567.046875
-76.06,1709208567.0625
-75.47,1709208567.078125
-73.97,1709208567.09375
-72.12,1709208567.109375
-70.65,1709208567.125
-70.16,1709208567.140625
-70.88,1709208567.15625
-72.75,1709208567.171875
-75.46,1709208567.1875
-78.72,1709208567.203125
-82.15,1709208567.21875
-85.25,1709208567.234375
-87.31,1709208567.25
-87.39,1709208567.265625
-84.6,1709208567.28125
-78.35,1709208567.296875
-68.67,1709208567.3125
-56.23,1709208567.328125
-42.22,1709208567.34375
-28.0,1709208567.359375
-14.8,1709208567.375
-3.52,1709208567.390625
5.36,1709208567.40625
11.72,1709208567.421875
15.76,1709208567.4375
17.89,1709208567.453125
18.64,1709208567.46875
18.58,1709208567.484375
18.19,1709208567.5
17.78,1709208567.515625
17.51,1709208567.53125
17.4,1709208567.546875
17.37,1709208567.5625
17.42,1709208567.578125
17.58,1709208567.59375
17.99,1709208567.609375
18.87,1709208567.625
20.38,1709208567.640625
22.62,1709208567.65625
25.5,1709208567.671875
28.76,1709208567.6875
32.06,1709208567.703125
34.99,1709208567.71875
37.21,1709208567.734375
38.52,1709208567.75
38.87,1709208567.765625
38.34,1709208567.78125
37.11,1709208567.796875
35.35,1709208567.8125
33.21,1709208567.828125
30.82,1709208567.84375
28.31,1709208567.859375
25.81,1709208567.875
23.44,1709208567.890625
21.28,1709208567.90625
19.36,1709208567.921875
17.69,1709208567.9375
16.26,1709208567.953125
15.1,1709208567.96875
14.19,1709208567.984375
13.54,1709208568.0
13.04,1709208568.015625
12.58,1709208568.03125
12.03,1709208568.046875
11.34,1709208568.0625
10.53,1709208568.078125
9.71,1709208568.09375
8.93,1709208568.109375
8.21,1709208568.125
7.47,1709208568.140625
6.61,1709208568.15625
5.5,1709208568.171875
4.07,1709208568.1875
2.31,1709208568.203125
0.23,1709208568.21875
-2.06,1709208568.234375
-4.44,1709208568.25
-6.76,1709208568.265625
-8.9,1709208568.28125
-10.82,1709208568.296875
-12.6,1709208568.3125
-14.4,1709208568.328125
-16.41,1709208568.34375
-18.76,1709208568.359375
-21.45,1709208568.375
-24.33,1709208568.390625
-27.18,1709208568.40625
-29.79,1709208568.421875
-32.12,1709208568.4375
-34.3,1709208568.453125
-36.7,1709208568.46875
-39.74,1709208568.484375
-43.77,1709208568.5
-48.85,1709208568.515625
-54.58,1709208568.53125
-60.06,1709208568.546875
-64.06,1709208568.5625
-65.3,1709208568.578125
-62.87,1709208568.59375
-56.46,1709208568.609375
-46.55,1709208568.625
-34.22,1709208568.640625
-20.89,1709208568.65625
-7.94,1709208568.671875
3.55,1709208568.6875
12.9,1709208568.703125
19.86,1709208568.71875
24.46,1709208568.734375
26.96,1709208568.75
27.71,1709208568.765625
27.12,1709208568.78125
25.62,1709208568.796875
23.56,1709208568.8125
21.27,1709208568.828125
19.03,1709208568.84375
17.08,1709208568.859375
15.68,1709208568.875
15.04,1709208568.890625
15.32,1709208568.90625
16.57,1709208568.921875
18.73,1709208568.9375
21.59,1709208568.953125
24.92,1709208568.96875
28.42,1709208568.984375
31.84,1709208569.0
34.88,1709208569.015625
37.28,1709208569.03125
38.83,1709208569.046875
39.41,1709208569.0625
39.05,1709208569.078125
37.92,1709208569.09375
36.28,1709208569.109375
34.32,1709208569.125
32.19,1709208569.140625
29.91,1709208569.15625
27.48,1709208569.171875
24.92,1709208569.1875
22.36,1709208569.203125
19.91,1709208569.21875
17.67,1709208569.234375
15.66,1709208569.25
13.84,1709208569.265625
12.16,1709208569.28125
10.6,1709208569.296875
9.19,1709208569.3125
7.91,1709208569.328125
6.74,1709208569.34375
5.59,1709208569.359375
4.35,1709208569.375
3.0,1709208569.390625
1.55,1709208569.40625
0.06,1709208569.421875
-1.49,1709208569.4375
-3.19,1709208569.453125
-5.22,1709208569.46875
-7.74,1709208569.484375
-10.8,1709208569.5
-14.25,1709208569.515625
-17.86,1709208569.53125
-21.31,1709208569.546875
-24.44,1709208569.5625
-27.26,1709208569.578125
-30.0,1709208569.59375
-33.07,1709208569.609375
-36.88,1709208569.625
-41.64,1709208569.640625
-47.15,1709208569.65625
-52.69,1709208569.671875
-57.11,1709208569.6875
-59.16,1709208569.703125
-57.83,1709208569.71875
-52.7,1709208569.734375
-44.05,1709208569.75
-32.8,1709208569.765625
-20.18,1709208569.78125
-7.45,1709208569.796875
4.28,1709208569.8125
14.2,1709208569.828125
21.81,1709208569.84375
26.92,1709208569.859375
29.68,1709208569.875
30.48,1709208569.890625
29.89,1709208569.90625
28.5,1709208569.921875
26.8,1709208569.9375
25.09,1709208569.953125
23.51,1709208569.96875
22.11,1709208569.984375
20.91,1709208570.0
19.96,1709208570.015625
19.35,1709208570.03125
19.22,1709208570.046875
19.69,1709208570.0625
20.86,1709208570.078125
22.67,1709208570.09375
24.92,1709208570.109375
27.32,1709208570.125
29.5,1709208570.140625
31.2,1709208570.15625
32.25,1709208570.171875
32.63,1709208570.1875
32.39,1709208570.203125
31.6,1709208570.21875
30.34,1709208570.234375
28.7,1709208570.25
26.78,1709208570.265625
24.7,1709208570.28125
22.58,1709208570.296875
20.46,1709208570.3125
18.36,1709208570.328125
16.24,1709208570.34375
14.08,1709208570.359375
11.92,1709208570.375
9.85,1709208570.390625
8.02,1709208570.40625
6.51,1709208570.421875
5.34,1709208570.4375
4.39,1709208570.453125
3.45,1709208570.46875
2.29,1709208570.484375
0.78,1709208570.5
-1.07,1709208570.515625
-3.08,1709208570.53125
-5.02,1709208570.546875
-6.7,1709208570.5625
-8.1,1709208570.578125
-9.36,1709208570.59375
-10.78,1709208570.609375
-12.63,1709208570.625
-15.04,1709208570.640625
-17.92,1709208570.65625
-21.01,1709208570.671875
-24.02,1709208570.6875
-26.74,1709208570.703125
-29.13,1709208570.71875
-31.33,1709208570.734375
-33.58,1709208570.75
-36.18,1709208570.765625
-39.41,1709208570.78125
-43.45,1709208570.796875
-48.27,1709208570.8125
-53.49,1709208570.828125
-58.33,1709208570.84375
-61.65,1709208570.859375
-62.26,1709208570.875
-59.29,1709208570.890625
-52.53,1709208570.90625
-42.62,1709208570.921875
-30.84,1709208570.9375
-18.74,1709208570.953125
-7.62,1709208570.96875
1.72,1709208570.984375
9.06,1709208571.0
14.58,1709208571.015625
18.53,1709208571.03125
21.13,1709208571.046875
22.47,1709208571.0625
22.68,1709208571.078125
22.02,1709208571.09375
20.85,1709208571.109375
19.56,1709208571.125
18.43,1709208571.140625
17.54,1709208571.15625
16.84,1709208571.171875
16.27,1709208571.1875
15.91,1709208571.203125
15.97,1709208571.21875
16.71,1709208571.234375
18.3,1709208571.25
20.66,1709208571.265625
23.48,1709208571.28125
26.33,1709208571.296875
28.76,1709208571.3125
30.45,1709208571.328125
31.23,1709208571.34375
31.09,1709208571.359375
30.17,1709208571.375
28.67,1709208571.390625
26.87,1709208571.40625
25.01,1709208571.421875
23.24,1709208571.4375
21.62,1709208571.453125
20.04,1709208571.46875
18.36,1709208571.484375
16.42,1709208571.5
14.19,1709208571.515625
11.75,1709208571.53125
9.3,1709208571.546875
7.06,1709208571.5625
5.17,1709208571.578125
3.68,1709208571.59375
2.53,1709208571.609375
1.57,1709208571.625
0.64,1709208571.640625
-0.37,1709208571.65625
-1.54,1709208571.671875
-2.84,1709208571.6875
-4.2,1709208571.703125
-5.53,1709208571.71875
-6.79,1709208571.734375
-7.99,1709208571.75
-9.26,1709208571.765625
-10.81,1709208571.78125
-12.83,1709208571.796875
-15.42,1709208571.8125
-18.48,1709208571.828125
-21.73,1709208571.84375
-24.79,1709208571.859375
-27.36,1709208571.875
-29.37,1709208571.890625
-31.0,1709208571.90625
-32.63,1709208571.921875
-34.74,1709208571.9375
-37.72,1709208571.953125
-41.71,1709208571.96875
-46.47,1709208571.984375
-51.35,1709208572.0
-55.27,1709208572.015625
-57.04,1709208572.03125
-55.61,1709208572.046875
-50.48,1709208572.0625
-41.92,1709208572.078125
-30.87,1709208572.09375
-18.65,1709208572.109375
-6.48,1709208572.125
4.77,1709208572.140625
14.66,1709208572.15625
23.06,1709208572.171875
29.93,1709208572.1875
35.22,1709208572.203125
38.89,1709208572.21875
41.03,1709208572.234375
41.87,1709208572.25
41.78,1709208572.265625
41.23,1709208572.28125
40.69,1709208572.296875
40.61,1709208572.3125
41.39,1709208572.328125
43.17,1709208572.34375
45.61,1709208572.359375
47.67,1709208572.375
47.77,1709208572.390625
44.37,1709208572.40625
36.73,1709208572.421875
25.39,1709208572.4375
12.18,1709208572.453125
-0.47,1709208572.46875
-10.41,1709208572.484375
-16.49,1709208572.5
-18.65,1709208572.515625
-17.61,1709208572.53125
-14.3,1709208572.546875
-9.49,1709208572.5625
-3.7,1709208572.578125
2.55,1709208572.59375
